Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc
2020-12-19T00:00:00.000Z,37,54,0,0,0,0
2020-12-20T00:00:00.000Z,6359,6413,0.07,0,0,0
2020-12-21T00:00:00.000Z,22382,28795,0.32,0,0,0
2020-12-22T00:00:00.000Z,40239,69034,0.78,0,0,0
2020-12-23T00:00:00.000Z,58291,127325,1.43,0,0,0
2020-12-24T00:00:00.000Z,69385,196710,2.21,0,0,0
2020-12-25T00:00:00.000Z,37031,233741,2.63,0,0,0
2020-12-26T00:00:00.000Z,31287,265028,2.98,0,0,0
2020-12-27T00:00:00.000Z,99085,364113,4.1,0,0,0
2020-12-28T00:00:00.000Z,126659,490772,5.52,0,0,0
2020-12-29T00:00:00.000Z,148850,639622,7.2,0,0,0
2020-12-30T00:00:00.000Z,146911,786533,8.85,0,0,0
2020-12-31T00:00:00.000Z,152921,939454,10.57,0,0,0
2021-01-01T00:00:00.000Z,69350,1008804,11.35,0,0,0
2021-01-02T00:00:00.000Z,69794,1078598,12.14,0,0,0
2021-01-03T00:00:00.000Z,143356,1221954,13.75,0,0,0
2021-01-04T00:00:00.000Z,137110,1359064,15.29,0,0,0
2021-01-05T00:00:00.000Z,120776,1479840,16.65,0,0,0
2021-01-06T00:00:00.000Z,98747,1578587,17.76,0,0,0
2021-01-07T00:00:00.000Z,111430,1690017,19.02,4,4,0
2021-01-08T00:00:00.000Z,63752,1753769,19.73,4,8,0
2021-01-09T00:00:00.000Z,42542,1796311,20.21,26,34,0
2021-01-10T00:00:00.000Z,36692,1833003,20.63,5275,5309,0.06
2021-01-11T00:00:00.000Z,21749,1854752,20.87,16998,22307,0.25
2021-01-12T00:00:00.000Z,25833,1880585,21.16,30720,53027,0.6
2021-01-13T00:00:00.000Z,24421,1905006,21.44,32770,85797,0.97
