section,female,male,period,order_period
0-9,"{'amount': 34857, 'percentage': 15.2}","{'amount': 34627, 'percentage': 15.1}",חודש אחרון,5
0-9,"{'amount': 105286, 'percentage': 10.2}","{'amount': 107477, 'percentage': 10.4}",שנה,2
0-9,"{'amount': 55794, 'percentage': 13.1}","{'amount': 56118, 'percentage': 13.2}",6 חודשים,3
0-9,"{'amount': 55087, 'percentage': 13.2}","{'amount': 55379, 'percentage': 13.3}",3 חודשים,4
0-9,"{'amount': 117103, 'percentage': 9.4}","{'amount': 119467, 'percentage': 9.6}",מתחילת קורונה,1
10-19,"{'amount': 134708, 'percentage': 10.8}","{'amount': 133020, 'percentage': 10.6}",מתחילת קורונה,1
10-19,"{'amount': 28352, 'percentage': 12.4}","{'amount': 23616, 'percentage': 10.3}",חודש אחרון,5
10-19,"{'amount': 46127, 'percentage': 11.1}","{'amount': 40227, 'percentage': 9.6}",3 חודשים,4
10-19,"{'amount': 47414, 'percentage': 11.2}","{'amount': 41343, 'percentage': 9.7}",6 חודשים,3
10-19,"{'amount': 114586, 'percentage': 11.1}","{'amount': 104858, 'percentage': 10.2}",שנה,2
20-29,"{'amount': 33589, 'percentage': 7.9}","{'amount': 25848, 'percentage': 6.1}",6 חודשים,3
20-29,"{'amount': 33090, 'percentage': 7.9}","{'amount': 25448, 'percentage': 6.1}",3 חודשים,4
20-29,"{'amount': 18494, 'percentage': 8.1}","{'amount': 13611, 'percentage': 5.9}",חודש אחרון,5
20-29,"{'amount': 115519, 'percentage': 9.2}","{'amount': 97824, 'percentage': 7.8}",מתחילת קורונה,1
20-29,"{'amount': 93309, 'percentage': 9.1}","{'amount': 75543, 'percentage': 7.3}",שנה,2
30-39,"{'amount': 79995, 'percentage': 7.8}","{'amount': 64380, 'percentage': 6.3}",שנה,2
30-39,"{'amount': 35179, 'percentage': 8.3}","{'amount': 25344, 'percentage': 6}",6 חודשים,3
30-39,"{'amount': 34679, 'percentage': 8.3}","{'amount': 24974, 'percentage': 6}",3 חודשים,4
30-39,"{'amount': 19561, 'percentage': 8.5}","{'amount': 13269, 'percentage': 5.8}",חודש אחרון,5
30-39,"{'amount': 95771, 'percentage': 7.7}","{'amount': 79051, 'percentage': 6.3}",מתחילת קורונה,1
40-49,"{'amount': 63723, 'percentage': 6.2}","{'amount': 52672, 'percentage': 5.1}",שנה,2
40-49,"{'amount': 26122, 'percentage': 6.1}","{'amount': 20687, 'percentage': 4.9}",6 חודשים,3
40-49,"{'amount': 25665, 'percentage': 6.2}","{'amount': 20306, 'percentage': 4.9}",3 חודשים,4
40-49,"{'amount': 12698, 'percentage': 5.5}","{'amount': 9773, 'percentage': 4.3}",חודש אחרון,5
40-49,"{'amount': 78548, 'percentage': 6.3}","{'amount': 65639, 'percentage': 5.3}",מתחילת קורונה,1
50-59,"{'amount': 14796, 'percentage': 3.5}","{'amount': 11653, 'percentage': 2.7}",6 חודשים,3
50-59,"{'amount': 14496, 'percentage': 3.5}","{'amount': 11419, 'percentage': 2.7}",3 חודשים,4
50-59,"{'amount': 41132, 'percentage': 4}","{'amount': 34895, 'percentage': 3.4}",שנה,2
50-59,"{'amount': 52321, 'percentage': 4.2}","{'amount': 45045, 'percentage': 3.6}",מתחילת קורונה,1
50-59,"{'amount': 6035, 'percentage': 2.6}","{'amount': 4412, 'percentage': 1.9}",חודש אחרון,5
60-69,"{'amount': 8817, 'percentage': 2.1}","{'amount': 7431, 'percentage': 1.8}",3 חודשים,4
60-69,"{'amount': 9063, 'percentage': 2.1}","{'amount': 7638, 'percentage': 1.8}",6 חודשים,3
60-69,"{'amount': 3130, 'percentage': 1.4}","{'amount': 2463, 'percentage': 1.1}",חודש אחרון,5
60-69,"{'amount': 32138, 'percentage': 2.6}","{'amount': 30308, 'percentage': 2.4}",מתחילת קורונה,1
60-69,"{'amount': 25352, 'percentage': 2.5}","{'amount': 23252, 'percentage': 2.3}",שנה,2
70-79,"{'amount': 1475, 'percentage': 0.6}","{'amount': 1136, 'percentage': 0.5}",חודש אחרון,5
70-79,"{'amount': 4733, 'percentage': 1.1}","{'amount': 4036, 'percentage': 1}",3 חודשים,4
70-79,"{'amount': 4877, 'percentage': 1.1}","{'amount': 4167, 'percentage': 1}",6 חודשים,3
70-79,"{'amount': 13346, 'percentage': 1.3}","{'amount': 11964, 'percentage': 1.2}",שנה,2
70-79,"{'amount': 16563, 'percentage': 1.3}","{'amount': 15341, 'percentage': 1.2}",מתחילת קורונה,1
80-89,"{'amount': 2377, 'percentage': 0.6}","{'amount': 1835, 'percentage': 0.4}",3 חודשים,4
80-89,"{'amount': 7565, 'percentage': 0.7}","{'amount': 5469, 'percentage': 0.5}",שנה,2
80-89,"{'amount': 2456, 'percentage': 0.6}","{'amount': 1904, 'percentage': 0.4}",6 חודשים,3
80-89,"{'amount': 809, 'percentage': 0.4}","{'amount': 553, 'percentage': 0.2}",חודש אחרון,5
80-89,"{'amount': 9492, 'percentage': 0.8}","{'amount': 6908, 'percentage': 0.6}",מתחילת קורונה,1
90+,"{'amount': 3498, 'percentage': 0.3}","{'amount': 1685, 'percentage': 0.1}",מתחילת קורונה,1
90+,"{'amount': 259, 'percentage': 0.1}","{'amount': 126, 'percentage': 0.1}",חודש אחרון,5
90+,"{'amount': 740, 'percentage': 0.2}","{'amount': 395, 'percentage': 0.1}",3 חודשים,4
90+,"{'amount': 776, 'percentage': 0.2}","{'amount': 409, 'percentage': 0.1}",6 חודשים,3
90+,"{'amount': 2720, 'percentage': 0.3}","{'amount': 1354, 'percentage': 0.1}",שנה,2
