total_beds,total_occupancy,easy_occupancy,medium_occupancy,hard_occupancy,critical_occupancy
"{'amount': 3048, 'percent': 100}","{'amount': 1008, 'percent': 33}","{'amount': 175, 'percent': 17}","{'amount': 144, 'percent': 14}","{'amount': 409, 'percent': 41}","{'amount': 280, 'percent': 28}"
