city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
ירושלים,152463,3949,2379,51532,42
תל אביב - יפו,46580,1894,1100,59520,41
אשדוד,40679,1483,896,21552,66
באר שבע,25949,1449,820,21268,73
נתניה,32493,1404,771,18756,65
פתח תקווה,35295,1366,803,23935,55
בני ברק,60492,1303,786,6769,64
חיפה,27303,1220,661,25087,45
טייבה,7103,1153,770,10678,259
ראשון לציון,26714,993,555,23787,41
חולון,25327,957,544,16785,51
אשקלון,20145,942,530,12435,65
אום אל-פחם,8915,924,544,8224,163
רהט,6954,885,594,6840,128
נצרת,11901,864,584,10876,110
רחובות,19614,842,460,14841,60
בית שמש,26395,748,454,4883,56
לוד,13095,699,438,6991,88
טירה,4479,654,375,6365,242
רמלה,14580,644,362,6944,84
בת ים,16665,640,340,11306,50
חדרה,12991,593,313,8170,61
באקה אל-גרביה,4715,590,300,5639,196
טבריה,7384,576,354,3842,126
רמת גן,13990,548,281,17410,37
טמרה,5620,523,313,4854,150
מודיעין עילית,28990,522,331,2199,66
ראש העין,9329,476,304,8425,73
ירכא,2985,475,332,4012,301
עכו,6946,468,289,5068,91
ערערה,3063,454,284,4386,224
סח'נין,5834,437,276,5616,131
קלנסווה,3460,432,284,4051,184
כפר קאסם,4566,432,333,3390,176
עראבה,3567,429,287,4548,161
נתיבות,10480,418,275,2612,104
אילת,5937,414,255,5264,73
שפרעם,5420,404,276,4545,97
אלעד,15038,400,246,1819,83
כפר קרע,2613,400,280,4623,205
הרצליה,8220,384,213,12763,41
כפר סבא,8072,384,212,12455,39
קרית אונו,3636,380,76,4596,101
קרית גת,11600,363,224,4227,62
מגאר,3301,356,205,4775,154
טורעאן,2107,354,186,3483,240
רעננה,7265,341,191,10056,44
אופקים,7249,341,181,2415,102
אכסאל,2188,339,270,3727,224
עפולה,7199,336,169,4205,60
קרית אתא,8367,328,199,4548,57
דייר אל-אסד,1965,326,236,2446,254
אור יהודה,7141,322,153,3360,93
פרדס חנה-כרכור,5320,314,196,5490,75
יבנה,7575,314,179,5856,65
מעלה עירון,2758,303,165,2531,197
חריש,3264,290,173,2534,141
יפיע,2879,284,197,3018,146
צפת,6709,280,144,1930,77
מודיעין-מכבים-רעות,8253,276,153,11214,31
כרמיאל,4172,274,146,4039,59
תל שבע,1141,256,170,1136,121
נהריה,5953,250,164,4084,41
שדרות,5045,248,159,2224,88
מג'ד אל-כרום,2662,248,190,1642,159
לקיה,1174,244,164,1593,153
ג'דיידה-מכר,3126,239,168,2808,114
ג'ת,1897,230,173,2211,186
ביתר עילית,14253,229,158,1269,36
טירת כרמל,2895,227,122,2626,94
כסיפה,1203,226,178,948,124
בועיינה-נוג'ידאת,1443,223,147,2079,216
קרית ביאליק,4291,218,118,4124,54
"בסמ""ה",1439,205,125,1901,187
נס ציונה,4561,203,108,6432,44
נוף הגליל,4320,200,114,4052,45
בית שאן,3424,199,110,1344,101
דימונה,4103,197,120,2719,55
הוד השרון,5151,197,111,9345,32
ג'סר א-זרקא,1413,191,157,2749,126
נחף,1713,191,132,2101,140
בסמת טבעון,1033,190,109,1160,238
קרית מוצקין,4606,188,108,4213,41
אור עקיבא,2832,188,95,1850,94
ריינה,2263,188,124,2032,112
באר יעקב,4079,187,95,3888,70
גדרה,3338,187,102,3688,74
קרית ים,4444,185,94,3078,48
כפר מנדא,2016,184,150,1211,89
כאבול,1796,173,113,2181,139
פוריידיס,1750,171,118,2044,127
חורה,1245,170,133,944,92
בענה,1348,169,103,1818,199
מגדל העמק,4008,168,110,1924,64
רמת השרון,3869,160,87,7044,35
דבוריה,1505,152,108,1951,142
ג'לג'וליה,1385,150,113,1823,145
רכסים,4922,150,87,488,116
