city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
ירושלים,106103,11151,7338,52987,117
בני ברק,41813,4019,2518,14771,197
מודיעין עילית,21357,2294,1629,9009,289
פתח תקווה,16259,2157,1373,17160,87
תל אביב - יפו,19227,2034,1260,23250,44
בית שמש,16646,1963,1388,8563,147
אשדוד,20220,1743,1190,14480,77
ראשון לציון,10291,1240,822,13879,51
חיפה,13054,1219,774,13605,45
חולון,10498,1149,802,10946,61
נתניה,11831,1040,650,11031,48
רמלה,6600,974,708,5808,127
רחובות,8321,957,713,8035,68
ביתר עילית,11419,915,678,3032,144
באר שבע,10363,908,618,11172,46
אלעד,9979,818,599,3191,171
לוד,6167,799,524,4985,100
רמת גן,5940,798,491,8593,53
אשקלון,7638,798,572,7884,55
בת ים,6571,755,456,6715,59
קרית גת,5029,751,576,4599,127
נצרת,7190,655,312,2664,83
נתיבות,4664,593,484,2913,147
קרית אתא,3374,570,435,4273,99
צפת,3219,537,383,2393,148
אופקים,2857,465,383,3124,139
ראש העין,3988,451,290,4712,69
אור יהודה,3201,446,319,2904,129
חדרה,4790,428,270,4664,44
גבעת זאב,3101,421,299,1722,213
מודיעין-מכבים-רעות,3865,390,267,5453,44
יבנה,3128,349,233,2913,72
מעלה אדומים,2911,330,233,3066,89
קרית מלאכי,2649,327,245,2092,131
כפר סבא,3156,306,187,4707,31
הרצליה,3177,297,167,4683,32
טבריה,3326,282,193,2610,61
רעננה,3072,269,126,3987,35
נהריה,2537,258,145,2800,43
רכסים,2590,258,171,909,200
שפרעם,3455,257,137,1727,62
עכו,2949,239,186,2505,47
סח'נין,3849,235,171,1358,71
הוד השרון,2030,227,164,3165,37
נס ציונה,1802,225,146,3007,49
כרמיאל,2019,221,158,2720,48
זכרון יעקב,1060,216,165,1502,96
בית ג'ן,1523,214,154,1109,177
נוף הגליל,2127,207,126,1903,47
אילת,1540,207,158,2970,37
שדרות,1820,201,153,1620,71
עפולה,2780,200,122,2602,36
אום אל-פחם,4611,197,137,1181,35
קרית מוצקין,1798,190,119,2312,41
יהוד,1529,188,112,2049,65
קרית ים,1749,188,120,2195,49
טייבה,3284,186,99,1221,42
כוכב יעקב,1578,181,98,750,196
דימונה,1600,181,127,2129,50
עראבה,1710,177,145,976,66
קרית אונו,1351,176,102,2223,47
באר יעקב,1648,175,134,1784,65
טמרה,3388,175,118,1035,50
דאלית אל-כרמל,1953,170,117,901,97
פרדס חנה-כרכור,1643,166,125,2381,39
גדרה,1268,166,125,1943,66
מבשרת ציון,1495,161,92,1722,69
רמת השרון,1519,159,98,2625,35
כפר יונה,1013,156,91,1288,64
גבעת שמואל,1385,155,106,1705,60
גבעתיים,1578,154,85,2896,28
עין מאהל,1392,148,85,486,107
"כפר חב""ד",977,143,119,784,204
באקה אל-גרביה,2126,140,79,713,47
יפיע,1664,139,82,632,72
אור עקיבא,1243,136,98,1020,68
טירת כרמל,1000,135,86,1377,56
כפר כנא,1944,135,71,569,58
מגדל העמק,1564,134,100,1320,51
מגאר,1481,133,91,1118,58
קרית ביאליק,1703,131,72,1920,32
ירכא,1727,131,78,674,83
דייר חנא,1122,130,94,681,121
חצור הגלילית,1067,124,86,733,123
מעלות-תרשיחא,1095,121,77,1254,53
קרית יערים,1234,118,88,549,184
שוהם,902,117,81,1530,59
גן יבנה,1251,114,77,1386,51
חריש,854,112,76,780,55
כפר קאסם,2639,112,86,703,46
מג'ד אל-כרום,1913,105,78,506,67
אריאל,729,102,74,1204,56
אבו גוש,920,102,59,600,125
עמנואל,485,101,80,295,227
טירה,2236,99,46,811,37
יקנעם עילית,820,97,60,1070,41
קרית עקרון,566,96,58,652,90
בית שאן,1239,96,67,1164,49
ג'דיידה-מכר,1522,94,60,712,45
טורעאן,1099,94,58,461,64
ריינה,1205,93,57,491,55
עספיא,1147,92,59,649,74
קרית שמונה,1110,91,76,937,41
יאנוח-ג'ת,759,90,63,569,135
קדימה-צורן,635,88,56,874,42
גני תקווה,952,88,52,1097,42
מעלה עירון,1511,87,63,378,57
ירוחם,764,87,44,759,80
קרית ארבע,533,86,50,736,117
אלון שבות,285,86,37,555,265
גבע בנימין,476,85,59,454,155
פקיעין (בוקייעה),776,85,53,475,143
אכסאל,1198,84,56,485,55
כפר מנדא,1486,82,34,348,40
יד בנימין,493,82,56,526,192
טובא-זנגריה,280,81,63,416,117
ערד,1946,81,56,1025,30
רהט,2776,81,50,948,12
אזור,811,79,57,693,65
חורפיש,717,77,57,692,119
תפרח,541,74,50,284,331
מזכרת בתיה,571,70,53,955,46
כאבול,1136,69,45,393,55
אפרת,783,68,37,1043,57
ראמה,717,67,50,371,80
אבן יהודה,468,67,51,887,50
צור הדסה,529,66,46,652,68
ג'ת,1009,65,47,446,53
נשר,789,65,36,920,30
ביר אל-מכסור,393,62,54,337,60
פוריידיס,1088,62,32,323,46
דבוריה,939,61,33,403,57
סאג'ור,408,60,53,245,142
טלמון,334,60,53,529,118
ערערה,1508,60,45,597,30
עיילבון,472,59,46,433,103
שילה,259,59,47,451,128
דייר אל-אסד,1222,58,32,296,45
"בסמ""ה",685,57,29,294,52
כסרא-סמיע,614,56,49,335,63
קלנסווה,2216,56,21,552,24
קרית טבעון,485,55,38,948,34
אעבלין,1050,55,26,360,41
מג'דל שמס,1650,54,26,221,48
נחף,1021,52,37,352,38
עלי,260,52,36,693,125
שבלי - אום אל-גנם,426,50,30,255,77
