name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,92.7848129272461,124
יוספטל,,47.69230651855469,2
שמיר,,66.55443572998047,38
וולפסון,,66.32503509521484,24
זיו צפת,,73.19884490966797,34
הלל יפה,,82.13592529296875,41
נהריה,,74.13554382324219,35
ברזילי,,78.83333587646484,21
פוריה,,65.63380432128906,14
סוראסקי,,96.2425308227539,64
בני ציון,,72.97921752929688,23
רבין ק. בילינסון,,78.08383178710938,129
סורוקה,,68.63597106933594,76
מאיר,,75.06427001953125,48
קפלן,,104.5126342773438,75
"רמב""ם",,81.75257873535156,46
הכרמל,,75.8691177368164,26
השרון ק. גולדה,,59.33609771728516,41
הדסה עין כרם,,,149
הסקוטי,,100.7518768310547,17
סנט וינסנט,,40.29850769042969,1
המשפחה הקדושה,,,0
סנט ג'וזף,,,2
שערי צדק,,96.92874908447266,105
אל מקאסד,,,0
לניאדו,,100,131
אוגוסטה ויקטוריה,,,0
מעייני הישועה,,89.55696105957031,36
אסותא אשדוד,,,12
שניידר,,,0
המרכזי בעמק,,69.82758331298828,62
