name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
גבעת שמואל,3.1,ירוק,3.7,0.0046403712296,0, קטן מ-15 ,ירוק,2021-11-29T00:00:00.000Z,73.48,68.44,53.94,
אום אל-פחם,3,צהוב,5.5,0.0089335566722,-0.3404255319149,43,ירוק,2021-11-29T00:00:00.000Z,61.09,52.23,24.73,7.6
בני ברק,3.6,ירוק,2.4,0.0126975900492,0.08695652173909996,76,ירוק,2021-11-29T00:00:00.000Z,41.95,31.53,18.01,3.7
צור יצחק,2,ירוק,0.0,0,0, 0 ,ירוק,2021-11-29T00:00:00.000Z,61.90,58.57,46.62,0.0
זרזיר,4.4,צהוב,13.3,0.0216962524654,-0.1538461538462,25,ירוק,2021-11-29T00:00:00.000Z,59.11,53.63,25.05,30.2
באר יעקב,1.4,ירוק,1.0,0.0020463847203,0, קטן מ-15 ,ירוק,2021-11-29T00:00:00.000Z,62.12,57.94,42.59,
עלי זהב,2,ירוק,0.0,0,0, 0 ,ירוק,2021-11-29T00:00:00.000Z,55.64,49.67,35.99,0.0
אלקנה,4.4,ירוק,7.6,0.0178571428571,0, קטן מ-15 ,ירוק,2021-11-29T00:00:00.000Z,74.24,68.78,55.42,
אשדוד,2.4,ירוק,1.1,0.0023513275203,-0.2857142857143,46,ירוק,2021-11-29T00:00:00.000Z,68.27,61.76,43.84,2.0
כפר אדומים,2,ירוק,0.0,0,0, 0 ,ירוק,2021-11-29T00:00:00.000Z,65.83,60.54,44.24,0.0
יד בנימין,2.5,ירוק,2.4,0.0026385224274,0, קטן מ-15 ,ירוק,2021-11-29T00:00:00.000Z,54.93,48.06,31.61,
ערד,3.6,ירוק,5.2,0.0099928622412,-0.2222222222223,31,ירוק,2021-11-29T00:00:00.000Z,73.63,66.51,45.15,11.4
אחוזת ברק,2,ירוק,0.0,0,0, 0 ,ירוק,2021-11-29T00:00:00.000Z,82.32,78.15,60.13,0.0
טורעאן,3.8,ירוק,3.5,0.0134048257372,0, קטן מ-15 ,ירוק,2021-11-29T00:00:00.000Z,68.29,59.75,31.71,
מוקייבלה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-11-29T00:00:00.000Z,68.55,59.48,30.36,0.0
ראמה,2.5,ירוק,1.3,0.0051282051282,0, קטן מ-15 ,ירוק,2021-11-29T00:00:00.000Z,78.98,70.72,45.2,
מזכרת בתיה,2.2,ירוק,1.3,0.0019193857965,0, קטן מ-15 ,ירוק,2021-11-29T00:00:00.000Z,80.72,76.34,59.51,
בית אריה,2.3,צהוב,0.0,0,0, 0 ,ירוק,2021-11-29T00:00:00.000Z,68.18,65.07,48.6,0.0
קרית אונו,0.9,ירוק,0.5,0.00097799511,0, קטן מ-15 ,ירוק,2021-11-29T00:00:00.000Z,76.33,72.48,58.09,
אפרת,4.7,ירוק,5.3,0.0057416267942,0, קטן מ-15 ,צהוב,2021-11-29T00:00:00.000Z,75.05,66.71,50.7,
קרית טבעון,1.6,ירוק,1.1,0.0015071590052,0, קטן מ-15 ,ירוק,2021-11-29T00:00:00.000Z,74.66,72.12,58.34,
עוזייר,2.2,ירוק,3.0,0.0166666666666,0, קטן מ-15 ,ירוק,2021-11-29T00:00:00.000Z,64.60,58.72,27.01,
