coronaOccupancy,isolatedTeam,name,normalOccupancy
98.18181818181819,43,שערי צדק,95.70024871826172
93.39622641509435,84,הדסה עין כרם,111.875846862793
90,82,ברזילי,70.33333587646484
88.52459016393442,20,שמיר (אסף הרופא),68.46240234375
78.78787878787878,52,"רמב""ם",90.72164916992188
78.57142857142857,75,לניאדו,84.95821380615234
78.33333333333333,27,שיבא,96.32911682128906
77.04918032786885,80,נהריה,75.38035583496094
66.66666666666666,28,הלל יפה,84.8543701171875
66.66666666666666,0,הסקוטי,95.03546142578125
65.38461538461539,15,זיו צפת,70.60518646240234
59.64912280701754,99,מאיר,64.91002655029297
59.25925925925925,15,מעייני הישועה,87.5399398803711
56.00000000000001,18,קפלן,92.41876983642578
55.55555555555556,7,אסותא אשדוד,
55.00000000000001,41,רבין ק. בילינסון,91.61676788330078
54.54545454545454,23,המשפחה הקדושה,135
54.054054054054056,0,סנט ג'וזף,
52.17391304347826,7,בני ציון,77.13626098632812
48.21428571428572,22,הכרמל,75.66461944580078
47.05882352941176,27,וולפסון,63.83601760864258
45,29,פוריה,62.53520965576172
43.47826086956522,0,אל מקאסד,
41.97530864197531,52,המרכזי בעמק,75.51724243164062
41.02564102564102,34,סורוקה,72.63249206542969
34.21052631578948,8,השרון ק. גולדה,57.67634963989258
33.33333333333333,41,סוראסקי,104.2698516845703
33.33333333333333,0,אוגוסטה ויקטוריה,
0,20,שניידר,86.49788665771484
