CountBreath,CountDeath,CountEasyStatus,CountHardStatus,CountMediumStatus,Counthospitalized,Counthospitalized_without_release,StandardOccupancy,date,new_hospitalized,num_visits,patients_home,patients_hotel,total_beds
0,0,11,0,0,11,11,0.007953723788864787,2020-03-02T00:00:00.000Z,1,5632,-162,0,1383
0,0,10,0,0,10,10,0.007230657989877079,2020-03-03T00:00:00.000Z,0,7857,-159,0,1383
0,0,12,0,0,12,11,0.008676789587852495,2020-03-04T00:00:00.000Z,0,7012,-161,0,1383
0,0,12,1,0,13,13,0.009399855386840203,2020-03-05T00:00:00.000Z,1,7012,-161,0,1383
1,0,14,2,0,16,16,0.01156905278380333,2020-03-06T00:00:00.000Z,1,5177,-160,0,1383
2,0,17,3,0,20,20,0.01446131597975416,2020-03-07T00:00:00.000Z,1,4861,-160,0,1383
4,0,21,5,0,26,26,0.01879971077368041,2020-03-08T00:00:00.000Z,2,7330,-157,0,1383
5,0,33,6,0,39,39,0.02819956616052061,2020-03-09T00:00:00.000Z,7,6205,-166,0,1383
5,0,53,6,0,59,59,0.04266088214027477,2020-03-10T00:00:00.000Z,2,6021,-153,0,1383
6,0,73,7,1,81,81,0.05856832971800434,2020-03-11T00:00:00.000Z,10,5981,-155,0,1383
6,0,95,7,1,103,101,0.07447577729573392,2020-03-12T00:00:00.000Z,6,5983,-154,0,1383
6,0,112,7,4,123,122,0.08893709327548807,2020-03-13T00:00:00.000Z,10,4121,-140,0,1383
4,0,152,6,4,162,161,0.1171366594360087,2020-03-14T00:00:00.000Z,20,3692,-150,0,1383
6,0,187,9,6,202,200,0.146059291395517,2020-03-15T00:00:00.000Z,37,5490,-151,0,1383
7,0,205,11,5,221,215,0.1597975415762835,2020-03-16T00:00:00.000Z,27,4759,-93,0,1383
7,0,238,12,6,256,256,0.1851048445408532,2020-03-17T00:00:00.000Z,46,4338,-45,0,1383
7,0,279,16,11,306,269,0.2212581344902386,2020-03-18T00:00:00.000Z,54,3920,55,0,1383
12,0,263,21,11,295,264,0.2133044107013738,2020-03-19T00:00:00.000Z,31,4053,185,0,1383
12,1,252,23,14,289,251,0.2089660159074476,2020-03-20T00:00:00.000Z,30,3207,362,0,1383
15,0,229,27,21,277,274,0.2002892263195951,2020-03-21T00:00:00.000Z,35,2905,545,0,1383
22,0,255,37,32,324,305,0.2342733188720174,2020-03-22T00:00:00.000Z,54,4523,761,0,1383
24,0,274,42,36,352,323,0.2545191612436732,2020-03-23T00:00:00.000Z,58,4053,1081,0,1383
