cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Abu Ghosh,קטן מ-15,אין מידע,16,20.35,5.34,צהוב,7862
Abu Sinan,קטן מ-15,אין מידע,19,13.28,4.54,צהוב,14306
Afula,קטן מ-15,אין מידע,137,24.10,7.41,כתום,56844
Akko,קטן מ-15,אין מידע,77,15.55,6.96,כתום,49517
Arad,קטן מ-15,אין מידע,46,16.93,6.48,כתום,27170
Ari'el,קטן מ-15,אין מידע,33,16.11,6.66,כתום,20488
Ashdod,41,9.11,450,19.88,6.21,כתום,226329
Ashqelon,33,9.91,333,22.74,6.34,כתום,146442
Azor,קטן מ-15,אין מידע,21,15.88,7.46,כתום,13228
Bat Yam,15,5.28,284,22.23,6.61,כתום,127772
Be'er Sheva,47,9.13,515,24.45,6.21,כתום,210624
Be'er Ya'aqov,קטן מ-15,אין מידע,47,16.31,6.63,כתום,28818
Bene Beraq,קטן מ-15,אין מידע,132,6.35,5.81,צהוב,208031
Bet She'an,קטן מ-15,אין מידע,36,18.97,8.57,אדום,18980
Bet Shemesh,קטן מ-15,אין מידע,46,3.48,4.38,ירוק,132210
Binyamina-Giv'at Ada,קטן מ-15,אין מידע,22,13.77,7.8,אדום,15971
Dimona,קטן מ-15,אין מידע,61,17.45,6.09,כתום,34954
Elat,קטן מ-15,אין מידע,85,16.19,9.27,אדום,52507
Even Yehuda,קטן מ-15,אין מידע,40,28.50,3.96,ירוק,14036
Gan Yavne,קטן מ-15,אין מידע,35,14.65,6.6,כתום,23887
Ganne Tiqwa,קטן מ-15,אין מידע,44,20.46,6.76,כתום,21508
Gedera,קטן מ-15,אין מידע,71,24.65,5.38,צהוב,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,41,15.05,7.05,כתום,27236
Giv'atayim,קטן מ-15,אין מידע,136,22.34,7.17,כתום,60872
Hadera,קטן מ-15,אין מידע,156,15.77,6.17,כתום,98928
Haifa,39,5.92,659,23.12,6.58,כתום,284981
Harish,קטן מ-15,אין מידע,21,10.71,8.2,אדום,19608
Herzliyya,21,10.10,208,20.97,7.3,כתום,99208
Hod Hasharon,קטן מ-15,אין מידע,116,17.91,6.01,כתום,64755
Holon,21,6.14,342,17.40,6.14,כתום,196510
Jerusalem,51,5.37,949,9.96,5.31,צהוב,952916
Judeide-Maker,קטן מ-15,אין מידע,18,8.44,5.07,צהוב,21331
Karmi'el,קטן מ-15,אין מידע,104,22.52,8,אדום,46190
Kefar Sava,קטן מ-15,אין מידע,208,20.46,5.32,צהוב,101664
Kefar Weradim,קטן מ-15,אין מידע,16,29.12,6.85,כתום,5495
Kefar Yona,קטן מ-15,אין מידע,46,17.60,6.27,כתום,26140
Kokhav Ya'ir,0,0,16,18.31,5.56,צהוב,8738
Lod,20,19.80,101,12.50,5.34,צהוב,80786
Ma'ale Adummim,קטן מ-15,אין מידע,75,19.84,8.65,אדום,37802
Ma'alot-Tarshiha,קטן מ-15,אין מידע,35,15.80,7.23,כתום,22158
Mazkeret Batya,קטן מ-15,אין מידע,30,19.87,7.54,אדום,15095
Metar,קטן מ-15,אין מידע,16,16.06,6.86,כתום,9963
Mevasseret Ziyyon,קטן מ-15,אין מידע,32,13.14,7.19,כתום,24347
Migdal Haemeq,קטן מ-15,אין מידע,80,31.02,8.85,אדום,25790
Modi'in Illit,קטן מ-15,אין מידע,22,2.79,6.81,כתום,78775
Modi'in-Makkabbim-Re'ut,24,13.26,181,19.10,8.16,????,94744
Mughar,קטן מ-15,אין מידע,20,8.59,4.18,ירוק,23271
Nahariyya,קטן מ-15,אין מידע,128,21.63,7.48,כתום,59189
Nazareth,קטן מ-15,אין מידע,42,5.40,4.66,צהוב,77734
Nes Ziyyona,15,15.15,99,19.59,7.77,אדום,50532
Nesher,קטן מ-15,אין מידע,39,16.29,5.75,צהוב,23947
Netanya,29,7.00,414,18.52,6.18,כתום,223562
Netivot,קטן מ-15,אין מידע,34,8.62,3.62,ירוק,39456
Nof Hagalil,קטן מ-15,אין מידע,145,34.56,8.98,אדום,41950
Ofaqim,קטן מ-15,אין מידע,47,14.52,6.16,כתום,32378
Or Aqiva,קטן מ-15,אין מידע,32,16.48,6.53,כתום,19417
Or Yehuda,קטן מ-15,אין מידע,65,17.77,5.69,צהוב,36587
Pardes Hanna-Karkur,קטן מ-15,אין מידע,67,15.35,5.57,צהוב,43646
Pardesiyya,0,0,16,24.07,6.8,כתום,6647
Petah Tiqwa,40,7.45,537,21.44,7.01,כתום,250427
Qadima-Zoran,קטן מ-15,אין מידע,25,11.01,6.29,כתום,22711
Qiryat Atta,קטן מ-15,אין מידע,99,16.70,6.24,כתום,59291
Qiryat Bialik,קטן מ-15,אין מידע,96,23.05,7.83,אדום,41645
Qiryat Eqron,קטן מ-15,אין מידע,17,15.41,5.04,צהוב,11034
Qiryat Gat,18,16.51,109,18.62,7.07,כתום,58550
Qiryat Mal'akhi,קטן מ-15,אין מידע,23,9.45,3.55,ירוק,24346
Qiryat Motzkin,קטן מ-15,אין מידע,143,31.46,7.47,כתום,45461
Qiryat Ono,קטן מ-15,אין מידע,95,23.30,6.9,כתום,40778
Qiryat Shemona,קטן מ-15,אין מידע,59,26.26,6.32,כתום,22470
Qiryat Tiv'on,קטן מ-15,אין מידע,38,20.80,5.68,צהוב,18266
Qiryat Yam,קטן מ-15,אין מידע,102,25.90,6,כתום,39389
Ra'annana,16,9.58,167,21.70,6.42,כתום,76958
Rahat,קטן מ-15,אין מידע,21,2.85,2.52,ירוק,73671
Ramat Gan,קטן מ-15,אין מידע,274,16.43,6.11,כתום,166746
Ramat Hasharon,קטן מ-15,אין מידע,74,15.58,6.18,כתום,47482
Ramat Yishay,קטן מ-15,אין מידע,17,21.53,9.64,אדום,7896
Ramla,קטן מ-15,אין מידע,104,13.52,5.68,צהוב,76903
Rehovot,19,6.15,309,21.13,7.08,כתום,146213
Rishon Leziyyon,39,8.80,443,17.31,6.18,כתום,255891
Rosh Haayin,קטן מ-15,אין מידע,100,14.85,6.71,כתום,67337
Sakhnin,קטן מ-15,אין מידע,19,5.90,4.23,ירוק,32220
Sederot,קטן מ-15,אין מידע,41,14.19,4.36,ירוק,28899
Shefar'am,קטן מ-15,אין מידע,22,5.19,4.1,ירוק,42400
Shelomi,קטן מ-15,אין מידע,20,29.69,7.66,אדום,6736
Shoham,קטן מ-15,אין מידע,35,16.64,6.64,כתום,21029
Tel Aviv - Yafo,40,5.41,740,14.77,5.64,צהוב,501015
