gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,0-9,6 חודשים,278713,10.2,4,0.2,16,1.1,54,0.8
זכר,0-9,שנה,348510,10.8,5,0.1,22,0.9,80,0.7
זכר,0-9,חודש אחרון,6886,6.7,0,0,0,0,4,0.7
זכר,0-9,3 חודשים,77272,9.4,1,0.1,11,1.3,26,0.7
זכר,0-9,מתחילת קורונה,416834,10.3,7,0.1,30,0.5,111,0.4
נקבה,0-9,חודש אחרון,5012,4.9,0,0,0,0,4,0.7
נקבה,0-9,3 חודשים,59483,7.2,1,0.1,6,0.7,21,0.6
נקבה,0-9,מתחילת קורונה,340863,8.4,5,0,15,0.2,73,0.3
נקבה,0-9,6 חודשים,218844,8,2,0.1,8,0.6,37,0.5
נקבה,0-9,שנה,282865,8.8,2,0,8,0.3,55,0.5
זכר,10-19,חודש אחרון,4696,4.5,0,0,0,0,1,0.2
זכר,10-19,שנה,320522,9.9,5,0.1,14,0.6,42,0.3
זכר,10-19,3 חודשים,65127,7.9,2,0.2,6,0.7,8,0.2
זכר,10-19,6 חודשים,269117,9.9,4,0.2,9,0.6,26,0.4
זכר,10-19,מתחילת קורונה,416780,10.3,7,0.1,23,0.4,77,0.3
נקבה,10-19,חודש אחרון,4625,4.5,0,0,1,0.5,1,0.2
נקבה,10-19,6 חודשים,267701,9.8,2,0.1,10,0.7,16,0.2
נקבה,10-19,שנה,320669,10,4,0.1,15,0.6,34,0.3
נקבה,10-19,3 חודשים,62684,7.6,0,0,3,0.4,9,0.3
נקבה,10-19,מתחילת קורונה,405731,10,7,0.1,23,0.4,77,0.3
זכר,20-29,חודש אחרון,4317,4.2,0,0,1,0.5,3,0.5
זכר,20-29,3 חודשים,40120,4.9,2,0.2,8,1,20,0.6
זכר,20-29,6 חודשים,144186,5.3,2,0.1,11,0.8,41,0.6
זכר,20-29,מתחילת קורונה,243728,6,24,0.2,54,0.9,241,0.8
זכר,20-29,שנה,173164,5.4,5,0.1,22,0.9,90,0.7
נקבה,20-29,חודש אחרון,6348,6.1,0,0,1,0.5,1,0.2
נקבה,20-29,3 חודשים,62082,7.5,1,0.1,3,0.4,8,0.2
נקבה,20-29,6 חודשים,226259,8.3,6,0.2,14,1,28,0.4
נקבה,20-29,שנה,264306,8.2,9,0.2,20,0.8,98,0.8
נקבה,20-29,מתחילת קורונה,348196,8.6,22,0.2,57,0.9,271,0.9
זכר,30-39,חודש אחרון,6496,6.3,1,0.8,5,2.7,5,0.9
זכר,30-39,3 חודשים,50701,6.1,6,0.5,21,2.5,31,0.9
