averageInfected,begin_date,end_date,isCurrentWeek
9692,2022-06-19T00:00:00.000Z,2022-06-25T00:00:00.000Z,False
10611,2022-06-26T00:00:00.000Z,2022-07-02T00:00:00.000Z,False
10520,2022-07-03T00:00:00.000Z,2022-07-09T00:00:00.000Z,False
9638,2022-07-10T00:00:00.000Z,2022-07-15T00:00:00.000Z,True
