name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,98.98734283447266,78
יוספטל,,56.92307662963867,2
שמיר,,66.44219970703125,67
וולפסון,,69.5461196899414,23
זיו צפת,,76.3688735961914,73
הלל יפה,,87.3786392211914,25
נהריה,,78.14661407470703,48
ברזילי,,83.33333587646484,76
פוריה,,66.76056671142578,35
סוראסקי,,114.005126953125,75
בני ציון,,79.44572448730469,47
רבין ק. בילינסון,,97.00598907470703,71
סורוקה,,72.71937561035156,63
מאיר,,75.19280242919922,92
קפלן,,96.93141174316406,32
"רמב""ם",,96.70103454589844,116
הכרמל,,77.09611511230469,88
השרון ק. גולדה,,63.07053756713867,36
הדסה עין כרם,,117.460319519043,193
הסקוטי,,123.3082733154297,13
המשפחה הקדושה,,,0
סנט ג'וזף,,,4
שערי צדק,,,183
אל מקאסד,,,0
לניאדו,,75.20891571044922,20
אוגוסטה ויקטוריה,,,16
מעייני הישועה,,95.88607788085938,20
אסותא אשדוד,,,18
שניידר,,,0
סנט וינסנט,,44.02985000610352,0
המרכזי בעמק,,75.3448257446289,88
