day_date,flue_vaccinations_amount_cum
2021-07-01T00:00:00.000Z,3155
2021-07-02T00:00:00.000Z,3518
2021-07-03T00:00:00.000Z,3584
2021-07-04T00:00:00.000Z,7816
2021-07-05T00:00:00.000Z,11744
2021-07-06T00:00:00.000Z,15851
2021-07-07T00:00:00.000Z,19675
2021-07-08T00:00:00.000Z,23160
2021-07-09T00:00:00.000Z,23558
2021-07-10T00:00:00.000Z,23636
2021-07-11T00:00:00.000Z,28005
2021-07-12T00:00:00.000Z,32224
2021-07-13T00:00:00.000Z,36396
2021-07-14T00:00:00.000Z,40235
2021-07-15T00:00:00.000Z,43785
2021-07-16T00:00:00.000Z,44189
2021-07-17T00:00:00.000Z,44265
2021-07-18T00:00:00.000Z,46550
2021-07-19T00:00:00.000Z,50394
2021-07-20T00:00:00.000Z,53514
2021-07-21T00:00:00.000Z,56268
2021-07-22T00:00:00.000Z,58796
2021-07-23T00:00:00.000Z,59080
2021-07-24T00:00:00.000Z,59163
2021-07-25T00:00:00.000Z,63362
2021-07-26T00:00:00.000Z,67904
2021-07-27T00:00:00.000Z,71652
2021-07-28T00:00:00.000Z,75232
2021-07-29T00:00:00.000Z,78398
2021-07-30T00:00:00.000Z,78715
2021-07-31T00:00:00.000Z,78815
2021-08-01T00:00:00.000Z,82661
2021-08-02T00:00:00.000Z,86217
2021-08-03T00:00:00.000Z,89630
2021-08-04T00:00:00.000Z,92797
2021-08-05T00:00:00.000Z,95613
2021-08-06T00:00:00.000Z,95916
2021-08-07T00:00:00.000Z,95986
2021-08-08T00:00:00.000Z,100137
2021-08-09T00:00:00.000Z,104034
2021-08-10T00:00:00.000Z,107837
2021-08-11T00:00:00.000Z,111614
2021-08-12T00:00:00.000Z,114831
2021-08-13T00:00:00.000Z,115194
2021-08-14T00:00:00.000Z,115275
2021-08-15T00:00:00.000Z,119223
2021-08-16T00:00:00.000Z,123419
2021-08-17T00:00:00.000Z,127652
2021-08-18T00:00:00.000Z,131341
2021-08-19T00:00:00.000Z,134351
2021-08-20T00:00:00.000Z,134647
2021-08-21T00:00:00.000Z,134744
2021-08-22T00:00:00.000Z,138600
2021-08-23T00:00:00.000Z,142629
2021-08-24T00:00:00.000Z,146241
2021-08-25T00:00:00.000Z,149523
2021-08-26T00:00:00.000Z,152348
2021-08-27T00:00:00.000Z,152715
2021-08-28T00:00:00.000Z,152824
2021-08-29T00:00:00.000Z,156691
2021-08-30T00:00:00.000Z,160353
2021-08-31T00:00:00.000Z,163436
2021-09-01T00:00:00.000Z,166169
2021-09-02T00:00:00.000Z,169351
2021-09-03T00:00:00.000Z,169798
2021-09-04T00:00:00.000Z,169874
2021-09-05T00:00:00.000Z,173737
2021-09-06T00:00:00.000Z,174376
2021-09-07T00:00:00.000Z,174971
2021-09-08T00:00:00.000Z,175495
2021-09-09T00:00:00.000Z,179361
2021-09-10T00:00:00.000Z,179946
2021-09-11T00:00:00.000Z,180130
2021-09-12T00:00:00.000Z,189502
