priod_Desc,visited_country,colorName,color_number,sum_arrived,sum_positived,percent_positive,last_update_date,israeli_positive,foreigner_positive
month3,סרי לנקה (צילון),כתום,2,1123,6,0.53,2022-01-01T00:00:00.000Z,3,3
month3,בילורוסיה,כתום,2,3543,29,0.82,2022-01-01T00:00:00.000Z,23,6
month3,בוטסואנה,כתום,2,31,0,0,2022-01-01T00:00:00.000Z,0,0
month3,תימן,כתום,2,24,0,0,2022-01-01T00:00:00.000Z,0,0
month3,איי גילברט ואליס,כתום,2,26,0,0,2022-01-01T00:00:00.000Z,0,0
month3,זימבאבווה,כתום,2,54,0,0,2022-01-01T00:00:00.000Z,0,0
month3,קניה,כתום,2,709,7,0.99,2022-01-01T00:00:00.000Z,6,1
month3,גבון,כתום,2,20,0,0,2022-01-01T00:00:00.000Z,0,0
month3,לאוס,כתום,2,6,0,0,2022-01-01T00:00:00.000Z,0,0
month3,שוויץ,אדום,1,17021,183,1.08,2022-01-01T00:00:00.000Z,173,10
month3,איי טורקס וקייקוס,כתום,2,119,0,0,2022-01-01T00:00:00.000Z,0,0
month3,קמבודיה,כתום,2,185,1,0.54,2022-01-01T00:00:00.000Z,0,1
month3,מקדוניה,כתום,2,106,2,1.89,2022-01-01T00:00:00.000Z,1,1
month3,קרואטיה,כתום,2,614,2,0.33,2022-01-01T00:00:00.000Z,2,0
month3,אסטוניה,כתום,2,348,0,0,2022-01-01T00:00:00.000Z,0,0
month3,מדגסקר,כתום,2,5,1,20,2022-01-01T00:00:00.000Z,0,1
month3,איי פאלקלנד,כתום,2,2,0,0,2022-01-01T00:00:00.000Z,0,0
month3,הונגריה,אדום,1,46125,331,0.72,2022-01-01T00:00:00.000Z,327,4
month3,מולדובה,כתום,2,4307,38,0.88,2022-01-01T00:00:00.000Z,29,9
month3,קטר,כתום,2,86,1,1.16,2022-01-01T00:00:00.000Z,0,1
month3,אנטיגואה וברבודה,כתום,2,4,0,0,2022-01-01T00:00:00.000Z,0,0
month3,כווית,כתום,2,8,0,0,2022-01-01T00:00:00.000Z,0,0
month3,איי נורפולק,כתום,2,6,0,0,2022-01-01T00:00:00.000Z,0,0
month3,איי הבתולה,כתום,2,5,0,0,2022-01-01T00:00:00.000Z,0,0
month3,איטליה,אדום,1,74747,225,0.3,2022-01-01T00:00:00.000Z,222,3
month3,תורכיה,אדום,1,113478,751,0.66,2022-01-01T00:00:00.000Z,745,6
month3,קוסטה ריקה,כתום,2,952,5,0.53,2022-01-01T00:00:00.000Z,5,0
month3,תורכמניסטאן,כתום,2,203,3,1.48,2022-01-01T00:00:00.000Z,3,0
