name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,93.60759735107422,34
יוספטל,,41.53845977783203,13
שמיר,,72.83950805664062,19
וולפסון,,75.40263366699219,10
זיו צפת,,77.80979919433594,21
הלל יפה,,89.51456451416016,19
נהריה,,75.75342559814453,24
ברזילי,,78.9735107421875,23
פוריה,,66.47887420654297,13
סוראסקי,,116.2254486083984,32
בני ציון,,85.45034790039062,5
רבין ק. בילינסון,,86.4670639038086,47
סורוקה,,82.53692626953125,29
מאיר,,82.9048843383789,20
קפלן,,98.55595397949219,27
"רמב""ם",,88.52458953857422,19
הכרמל,,82.61758422851562,10
השרון ק. גולדה,,55.60165786743164,5
הדסה עין כרם,,,46
הסקוטי,,30.07518768310547,1
המשפחה הקדושה,,,0
סנט ג'וזף,,,2
שערי צדק,,94.59459686279297,13
אל מקאסד,,,0
לניאדו,,91.08634948730469,28
אוגוסטה ויקטוריה,,,1
מעייני הישועה,,93.67088317871094,4
אסותא אשדוד,,,4
שניידר,,,0
סנט וינסנט,,,0
המרכזי בעמק,,76.55172729492188,36
