name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,activeSickTo1000
סולם,5.2,אדום ,15.1,0.0816326530612,-0.3333333333334, קטן מ-15 ,אדום ,2021-02-28T00:00:00.000Z,52.190332326283986,28.851963746223564,
מגדל העמק,6.3,צהוב,32.2,0.0674796747967,0.1857142857142,97,צהוב,2021-02-28T00:00:00.000Z,55.463357890655296,38.86002326483133,37.6
חולון,5.8,כתום,24.6,0.0576413959085,-0.3035971223022,785,כתום,2021-02-28T00:00:00.000Z,57.74413515851611,42.91791766322324,39.9
חורה,8.1,כתום,17.8,0.1261538461538,0.7083333333333,54,כתום,2021-02-28T00:00:00.000Z,13.932009366056716,4.271095308299367,23.4
אום בטין,7.4,צהוב,29.0,0.2096774193548,0.3,19,צהוב,2021-02-28T00:00:00.000Z,6.181655880383842,1.4952019638473555,42.4
לוד,7.2,כתום,43.8,0.1133655394524,-0.01117318435759995,522,כתום,2021-02-28T00:00:00.000Z,44.67853340925408,29.0656796969772,64.6
ביתר עילית,6.8,צהוב,24.6,0.1781946072684,0.1796875,194,צהוב,2021-02-28T00:00:00.000Z,15.956735239897549,8.400084832862946,31.6
חיפה,5.7,ירוק,18.2,0.0492373044989,0.2298578199051999,763,ירוק,2021-02-28T00:00:00.000Z,58.89901432025293,46.26027700092287,26.8
אלקנה,4.4,כתום,27.8,0.0340557275541,0.1000000000000001, קטן מ-15 ,כתום,2021-02-28T00:00:00.000Z,59.83834301591311,49.38115685779238,
אפרת,3.9,צהוב,14.9,0.0266875981161,-0.1904761904762,23,צהוב,2021-02-28T00:00:00.000Z,54.273204903677765,44.78108581436077,20.1
גבעתיים,3.9,ירוק,9.5,0.0161021654636,-0.2054794520548,84,ירוק,2021-02-28T00:00:00.000Z,62.31107898541202,50.95774740438954,13.8
קיסריה,4.4,צהוב,16.1,0.0326530612244,0, קטן מ-15 ,צהוב,2021-02-28T00:00:00.000Z,68.18344039971448,56.35260528194147,
נתניה,6.4,כתום,36.1,0.0775246186522,0.1253481894149999,1157,כתום,2021-02-28T00:00:00.000Z,52.62701174618226,38.73377407609522,51.8
רומת הייב,5.2,ירוק,57.3,0.1111111111111,0.2, קטן מ-15 ,ירוק,2021-02-28T00:00:00.000Z,33.8263358778626,18.08206106870229,
ברקת,7.7,צהוב,104.5,0.1705426356589,1.2,28,צהוב,2021-02-28T00:00:00.000Z,29.548693586698338,16.009501187648457,133.0
מעגן מיכאל,3.6,ירוק,9.6,0.0253164556962,0, קטן מ-15 ,ירוק,2021-02-28T00:00:00.000Z,60.990860990860995,47.81144781144781,
תקוע,4,ירוק,16.7,0.0391061452513,0, קטן מ-15 ,ירוק,2021-02-28T00:00:00.000Z,35.816618911174785,24.641833810888254,
נוף איילון,4.1,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-02-28T00:00:00.000Z,75.61904761904762,59.904761904761905,
מגאר,6.2,אדום ,24.1,0.0881889763779,-0.5725190839695,128,אדום ,2021-02-28T00:00:00.000Z,48.996605216793434,26.73284345322504,55.0
כוכב השחר,6.1,כתום,51.4,0.0255863539445,-0.3333333333334,17,כתום,2021-02-28T00:00:00.000Z,41.43835616438356,30.222602739726028,72.8
עכו,5.9,צהוב,30.9,0.0743639921722,0.1007194244603999,210,צהוב,2021-02-28T00:00:00.000Z,56.01914494012158,37.22156027222974,42.4
כפר מנדא,5.2,צהוב,9.7,0.1129943502824,0.1111111111111001,39,צהוב,2021-02-28T00:00:00.000Z,35.7399320718098,17.98641436196021,18.9
טבריה,7.1,כתום,42.2,0.0989236289082,0.2953020134227999,253,כתום,2021-02-28T00:00:00.000Z,47.701702928687126,33.45663879525456,55.4
יבנאל,4.8,צהוב,6.9,0.0416666666666,0, קטן מ-15 ,צהוב,2021-02-28T00:00:00.000Z,29.772570640937285,19.825407764759937,
קרית מוצקין,5.7,צהוב,21.8,0.0433616450603,0.05319148936170004,145,צהוב,2021-02-28T00:00:00.000Z,64.75220518686346,50.441037372693074,31.9
רמת ישי,3.1,ירוק,5.1,0.0167364016736,0, קטן מ-15 ,ירוק,2021-02-28T00:00:00.000Z,65.51418439716312,54.31864235055725,
אעבלין,6.8,ירוק,18.5,0.0946969696969,0.4705882352941,30,ירוק,2021-02-28T00:00:00.000Z,45.35701072881983,27.051424343322232,22.2
סייד (שבט),2.7,ירוק,4.6,0.1666666666666,0, קטן מ-15 ,ירוק,2021-02-28T00:00:00.000Z,4.902867715078631,1.0175763182238668,
