averageInfected,begin_date,end_date,isCurrentWeek
142,2021-06-20T00:00:00.000Z,2021-06-26T00:00:00.000Z,False
263,2021-06-27T00:00:00.000Z,2021-07-03T00:00:00.000Z,False
451,2021-07-04T00:00:00.000Z,2021-07-10T00:00:00.000Z,False
716,2021-07-11T00:00:00.000Z,2021-07-16T00:00:00.000Z,True
