name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,activeSickTo1000
נווה דניאל,2.4,צהוב,17.2,0.020725388601,0, קטן מ-15 ,ירוק,2021-10-11T00:00:00.000Z,72.67,66.90,
קציר,2.7,ירוק,3.4,0.0061349693251,0, קטן מ-15 ,ירוק,2021-10-11T00:00:00.000Z,62.23,60.37,
חיפה,3.4,ירוק,8.1,0.0137075718015,-0.3994778067886,378,ירוק,2021-10-11T00:00:00.000Z,72.96,69.36,13.3
אבו גוש,6.6,צהוב,36.9,0.02,0.2083333333333,41,כתום,2021-10-11T00:00:00.000Z,מעל 90%,מעל 90%,52.1
זרזיר,6.1,כתום,36.2,0.0533088235294,-0.3023255813954,65,כתום,2021-10-11T00:00:00.000Z,58.15,52.81,78.5
בית ג'ן,5.1,אדום,28.8,0.0275157232704,-0.5731707317074,49,צהוב,2021-10-11T00:00:00.000Z,67.80,57.12,40.3
שילה,5.1,צהוב,28.3,0.0384615384615,-0.2777777777778,16,צהוב,2021-10-11T00:00:00.000Z,44.90,41.27,34.8
תל מונד,2.9,צהוב,3.0,0.0040201005025,-0.4736842105264, קטן מ-15 ,ירוק,2021-10-11T00:00:00.000Z,80.74,78.50,
אטרש (שבט),7.6,אפור,22.2,0.0941176470588,-0.6153846153847,33,אדום,2021-10-11T00:00:00.000Z,8.59,7.03,91.7
מיתר,3.1,ירוק,3.0,0.0045731707317,0, קטן מ-15 ,ירוק,2021-10-11T00:00:00.000Z,81.13,78.72,
אבן יהודה,3.5,ירוק,4.3,0.0070921985815,0, קטן מ-15 ,ירוק,2021-10-11T00:00:00.000Z,78.65,75.71,
כפר סבא,3.7,ירוק,7.4,0.0107357572287,-0.2021276595745,121,ירוק,2021-10-11T00:00:00.000Z,76.03,73.74,11.9
עתלית,4.3,ירוק,7.2,0.0112,0, קטן מ-15 ,ירוק,2021-10-11T00:00:00.000Z,63.76,61.25,
אל סייד,9.5,כתום,24.8,0.1666666666666,-0.3478260869566,29,אדום,2021-10-11T00:00:00.000Z,8.22,6.54,47.9
ראש העין,3.7,צהוב,13.4,0.0173862082437,-0.4545454545455,147,ירוק,2021-10-11T00:00:00.000Z,65.23,61.63,21.8
אום בטין,6.4,כתום,40.2,0.1487603305785,-0.1428571428572,33,כתום,2021-10-11T00:00:00.000Z,16.63,13.01,73.6
שוהם,2.4,ירוק,3.3,0.0060396893874,-0.4444444444445, קטן מ-15 ,ירוק,2021-10-11T00:00:00.000Z,85.56,82.62,
אילת,3.9,ירוק,15.0,0.0114722753346,-0.2616822429907,131,ירוק,2021-10-11T00:00:00.000Z,74.93,71.03,24.9
ברכה,5.5,צהוב,13.9,0.056338028169,-0.3333333333334, קטן מ-15 ,צהוב,2021-10-11T00:00:00.000Z,49.31,42.59,
מסעדה,5.3,צהוב,42.6,0.0581818181818,-0.304347826087,23,צהוב,2021-10-11T00:00:00.000Z,73.29,63.70,61.3
שבלי - אום אל-גנם,6.9,אדום,61.7,0.0490716180371,-0.4328358208956,79,כתום,2021-10-11T00:00:00.000Z,69.97,62.30,128.3
יאנוח-ג'ת,4.2,ירוק,13.3,0.0288713910761,0, קטן מ-15 ,ירוק,2021-10-11T00:00:00.000Z,68.61,58.64,
כפר יונה,4.4,ירוק,13.8,0.0192205018686,-0.2941176470589,56,ירוק,2021-10-11T00:00:00.000Z,67.11,64.23,21.4
