name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,100.6329116821289,32
יוספטל,,44.61538314819336,16
שמיר,,69.36026763916016,34
וולפסון,,69.10688018798828,13
זיו צפת,,77.80979919433594,15
הלל יפה,,82.9126205444336,20
נהריה,,74.68879699707031,14
ברזילי,,77.31787872314453,26
פוריה,,62.53520965576172,5
סוראסקי,,120.4953002929688,50
בני ציון,,88.4526596069336,6
רבין ק. בילינסון,,85.98802185058594,32
סורוקה,,73.2528076171875,20
מאיר,,70.69408416748047,19
קפלן,,81.94945526123047,32
"רמב""ם",,90.7786865234375,16
הכרמל,,85.27607727050781,8
השרון ק. גולדה,,63.48547744750977,2
הדסה עין כרם,,,53
הסקוטי,,30.82706832885742,1
המשפחה הקדושה,,,0
סנט ג'וזף,,,3
שערי צדק,,101.7199020385742,15
אל מקאסד,,,0
לניאדו,,84.12256622314453,20
אוגוסטה ויקטוריה,,,1
מעייני הישועה,,88.9240493774414,9
אסותא אשדוד,,,10
שניידר,,,0
סנט וינסנט,,,0
המרכזי בעמק,,66.72413635253906,36
