name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,104.1139221191406,16
אוגוסטה ויקטוריה,,,0
שמיר,,66.32996368408203,3
וולפסון,,70.27818298339844,5
זיו צפת,,65.9942398071289,10
הלל יפה,,,0
נהריה,,,0
ברזילי,,,0
פוריה,,65.07041931152344,0
סוראסקי,,,0
בני ציון,,,0
רבין ק. בילינסון,,82.47914123535156,9
סורוקה,,70.5882339477539,15
מאיר,,86.37532043457031,3
קפלן,,79.85865783691406,2
"רמב""ם",,88.01229858398438,11
הכרמל,,,0
הדסה עין כרם,,96.95767211914062,13
הסקוטי,,,0
המשפחה הקדושה,,,0
שערי צדק,,99.27095794677734,4
לניאדו,,80.50139617919922,4
אסותא אשדוד,,,0
רבין ק. השרון,,63.48547744750977,6
יוספטל,,,0
מעייני הישועה,,,0
סנט וינסנט,,,0
סנט ג'וזף,,,0
אל מקאסד,,,0
המרכזי בעמק,,66.7752456665039,9
