cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Afula,קטן מ-15,אין מידע,66,11.61,6.67,כתום,56844
Akko,קטן מ-15,אין מידע,41,8.28,4.19,ירוק,49517
Arad,0,0,20,7.36,6.47,כתום,27170
Ari'el,קטן מ-15,אין מידע,28,13.67,7.64,אדום,20488
Ashdod,קטן מ-15,אין מידע,171,7.56,5.6,צהוב,226329
Ashqelon,קטן מ-15,אין מידע,152,10.38,5.62,צהוב,146442
Baqa Al-Gharbiyye,קטן מ-15,אין מידע,17,5.58,3.29,ירוק,30448
Bat Yam,קטן מ-15,אין מידע,146,11.43,5.29,צהוב,127772
Be'er Sheva,28,10.73,261,12.39,5.37,צהוב,210624
Bene Beraq,קטן מ-15,אין מידע,34,1.63,2.97,ירוק,208031
Bet Shemesh,קטן מ-15,אין מידע,21,1.59,3.96,ירוק,132210
Binyamina-Giv'at Ada,קטן מ-15,אין מידע,16,10.02,8.38,אדום,15971
Dimona,קטן מ-15,אין מידע,18,5.15,3.42,ירוק,34954
Elat,קטן מ-15,אין מידע,29,5.52,5.02,צהוב,52507
Gan Yavne,קטן מ-15,אין מידע,16,6.70,6.8,כתום,23887
Ganne Tiqwa,קטן מ-15,אין מידע,28,13.02,7.27,כתום,21508
Gedera,קטן מ-15,אין מידע,19,6.60,4.72,צהוב,28805
Giv'at Shemu'el,0,0,29,10.65,6.49,כתום,27236
Giv'atayim,קטן מ-15,אין מידע,68,11.17,6.63,כתום,60872
Hadera,קטן מ-15,אין מידע,130,13.14,6.01,כתום,98928
Haifa,21,5.44,386,13.54,5.59,צהוב,284981
Harish,קטן מ-15,אין מידע,19,9.69,7.72,אדום,19608
Herzliyya,קטן מ-15,אין מידע,102,10.28,6.35,כתום,99208
Hod Hasharon,קטן מ-15,אין מידע,86,13.28,5.19,צהוב,64755
Holon,18,7.83,230,11.70,5.66,צהוב,196510
Jerusalem,22,6.98,315,3.31,3.6,ירוק,952916
Karmi'el,קטן מ-15,אין מידע,68,14.72,5.73,צהוב,46190
Kefar Sava,קטן מ-15,אין מידע,151,14.85,5.49,צהוב,101664
Kefar Yona,0,0,36,13.77,5.03,צהוב,26140
Lod,קטן מ-15,אין מידע,24,2.97,2.82,ירוק,80786
Ma'ale Adummim,קטן מ-15,אין מידע,33,8.73,5.69,צהוב,37802
Mevasseret Ziyyon,קטן מ-15,אין מידע,26,10.68,7.2,כתום,24347
Migdal Haemeq,קטן מ-15,אין מידע,31,12.02,6.39,כתום,25790
Modi'in-Makkabbim-Re'ut,20,20.41,98,10.34,5.99,צהוב,94744
Nahariyya,קטן מ-15,אין מידע,79,13.35,6.09,כתום,59189
Nes Ziyyona,קטן מ-15,אין מידע,56,11.08,6.45,כתום,50532
Nesher,קטן מ-15,אין מידע,42,17.54,7.07,כתום,23947
Netanya,22,9.17,240,10.74,5.62,צהוב,223562
Nof Hagalil,קטן מ-15,אין מידע,55,13.11,5.48,צהוב,41950
Ofaqim,קטן מ-15,אין מידע,18,5.56,3.58,ירוק,32378
Or Aqiva,קטן מ-15,אין מידע,23,11.85,5.38,צהוב,19417
Or Yehuda,קטן מ-15,אין מידע,30,8.20,5,צהוב,36587
Pardes Hanna-Karkur,קטן מ-15,אין מידע,37,8.48,5.05,צהוב,43646
Pardesiyya,קטן מ-15,אין מידע,18,27.08,5.76,צהוב,6647
Petah Tiqwa,27,8.36,323,12.90,6.21,כתום,250427
Qadima-Zoran,קטן מ-15,אין מידע,26,11.45,5.98,צהוב,22711
Qiryat Atta,קטן מ-15,אין מידע,59,9.95,6.02,כתום,59291
Qiryat Bialik,קטן מ-15,אין מידע,65,15.61,7.62,אדום,41645
Qiryat Gat,קטן מ-15,אין מידע,54,9.22,4.77,צהוב,58550
Qiryat Mal'akhi,קטן מ-15,אין מידע,16,6.57,4.15,ירוק,24346
Qiryat Motzkin,קטן מ-15,אין מידע,89,19.58,6.72,כתום,45461
Qiryat Ono,קטן מ-15,אין מידע,45,11.04,6.55,כתום,40778
Qiryat Shemona,קטן מ-15,אין מידע,16,7.12,6.88,כתום,22470
Qiryat Tiv'on,קטן מ-15,אין מידע,21,11.50,6.32,כתום,18266
Qiryat Yam,קטן מ-15,אין מידע,40,10.16,4.7,צהוב,39389
Ra'annana,קטן מ-15,אין מידע,134,17.41,6.72,כתום,76958
Ramat Gan,קטן מ-15,אין מידע,196,11.75,6.9,כתום,166746
Ramat Hasharon,קטן מ-15,אין מידע,50,10.53,6.24,כתום,47482
Ramla,קטן מ-15,אין מידע,51,6.63,4.05,ירוק,76903
Rehovot,קטן מ-15,אין מידע,163,11.15,7.53,אדום,146213
Rishon Leziyyon,23,8.24,279,10.90,6.38,כתום,255891
Rosh Haayin,קטן מ-15,אין מידע,59,8.76,6.97,כתום,67337
Sederot,קטן מ-15,אין מידע,16,5.54,6.33,כתום,28899
Tel Aviv - Yafo,26,6.30,413,8.24,5.61,צהוב,501015
Tel Mond,קטן מ-15,אין מידע,18,13.37,7.44,כתום,13461
Tiberias,קטן מ-15,אין מידע,63,13.79,6.19,כתום,45686
Tirat Karmel,קטן מ-15,אין מידע,20,8.24,5.1,צהוב,24285
Yavne,קטן מ-15,אין מידע,51,10.25,7.96,אדום,49759
Yehud,קטן מ-15,אין מידע,40,13.33,5.1,צהוב,30003
Yoqne'am Illit,קטן מ-15,אין מידע,38,15.79,6.61,כתום,24061
Zikhron Ya'aqov,קטן מ-15,אין מידע,30,12.76,9.48,אדום,23503
