section,female,male,period
0-9,"{'amount': 0, 'percentage': 0}","{'amount': 0, 'percentage': 0}",חודש אחרון
0-9,"{'amount': 78, 'percentage': 0.2}","{'amount': 124, 'percentage': 0.4}",מתחילת קורונה
0-9,"{'amount': 49, 'percentage': 0.5}","{'amount': 71, 'percentage': 0.7}",שנה
0-9,"{'amount': 12, 'percentage': 0.3}","{'amount': 14, 'percentage': 0.4}",6 חודשים
0-9,"{'amount': 4, 'percentage': 0.2}","{'amount': 6, 'percentage': 0.3}",3 חודשים
10-19,"{'amount': 25, 'percentage': 0.2}","{'amount': 36, 'percentage': 0.3}",שנה
10-19,"{'amount': 81, 'percentage': 0.3}","{'amount': 82, 'percentage': 0.3}",מתחילת קורונה
10-19,"{'amount': 6, 'percentage': 0.2}","{'amount': 5, 'percentage': 0.1}",6 חודשים
10-19,"{'amount': 3, 'percentage': 0.1}","{'amount': 3, 'percentage': 0.1}",3 חודשים
10-19,"{'amount': 0, 'percentage': 0}","{'amount': 0, 'percentage': 0}",חודש אחרון
20-29,"{'amount': 60, 'percentage': 0.6}","{'amount': 57, 'percentage': 0.5}",שנה
20-29,"{'amount': 15, 'percentage': 0.4}","{'amount': 13, 'percentage': 0.3}",6 חודשים
20-29,"{'amount': 2, 'percentage': 0.7}","{'amount': 2, 'percentage': 0.7}",חודש אחרון
20-29,"{'amount': 284, 'percentage': 0.9}","{'amount': 251, 'percentage': 0.8}",מתחילת קורונה
20-29,"{'amount': 8, 'percentage': 0.4}","{'amount': 7, 'percentage': 0.3}",3 חודשים
30-39,"{'amount': 109, 'percentage': 1}","{'amount': 106, 'percentage': 1}",שנה
30-39,"{'amount': 2, 'percentage': 0.7}","{'amount': 1, 'percentage': 0.4}",חודש אחרון
30-39,"{'amount': 601, 'percentage': 1.9}","{'amount': 643, 'percentage': 2}",מתחילת קורונה
30-39,"{'amount': 18, 'percentage': 0.5}","{'amount': 23, 'percentage': 0.6}",6 חודשים
30-39,"{'amount': 6, 'percentage': 0.3}","{'amount': 12, 'percentage': 0.5}",3 חודשים
40-49,"{'amount': 160, 'percentage': 1.5}","{'amount': 237, 'percentage': 2.2}",שנה
40-49,"{'amount': 1, 'percentage': 0.4}","{'amount': 0, 'percentage': 0}",חודש אחרון
40-49,"{'amount': 982, 'percentage': 3.1}","{'amount': 1434, 'percentage': 4.5}",מתחילת קורונה
40-49,"{'amount': 30, 'percentage': 0.8}","{'amount': 42, 'percentage': 1.1}",6 חודשים
40-49,"{'amount': 18, 'percentage': 0.8}","{'amount': 22, 'percentage': 1}",3 חודשים
50-59,"{'amount': 338, 'percentage': 3.1}","{'amount': 459, 'percentage': 4.3}",שנה
50-59,"{'amount': 1629, 'percentage': 5.1}","{'amount': 2301, 'percentage': 7.2}",מתחילת קורונה
50-59,"{'amount': 7, 'percentage': 2.6}","{'amount': 4, 'percentage': 1.5}",חודש אחרון
50-59,"{'amount': 78, 'percentage': 2.1}","{'amount': 101, 'percentage': 2.7}",6 חודשים
50-59,"{'amount': 44, 'percentage': 2}","{'amount': 63, 'percentage': 2.8}",3 חודשים
60-69,"{'amount': 665, 'percentage': 6.2}","{'amount': 944, 'percentage': 8.8}",שנה
60-69,"{'amount': 192, 'percentage': 5.1}","{'amount': 301, 'percentage': 8}",6 חודשים
60-69,"{'amount': 10, 'percentage': 3.7}","{'amount': 20, 'percentage': 7.5}",חודש אחרון
60-69,"{'amount': 2364, 'percentage': 7.4}","{'amount': 3501, 'percentage': 11}",מתחילת קורונה
60-69,"{'amount': 109, 'percentage': 4.9}","{'amount': 175, 'percentage': 7.9}",3 חודשים
70-79,"{'amount': 40, 'percentage': 15}","{'amount': 49, 'percentage': 18.4}",חודש אחרון
70-79,"{'amount': 1145, 'percentage': 10.6}","{'amount': 1480, 'percentage': 13.8}",שנה
70-79,"{'amount': 3112, 'percentage': 9.8}","{'amount': 4106, 'percentage': 12.9}",מתחילת קורונה
70-79,"{'amount': 413, 'percentage': 10.9}","{'amount': 554, 'percentage': 14.7}",6 חודשים
70-79,"{'amount': 261, 'percentage': 11.7}","{'amount': 323, 'percentage': 14.5}",3 חודשים
80-89,"{'amount': 45, 'percentage': 16.9}","{'amount': 44, 'percentage': 16.5}",חודש אחרון
80-89,"{'amount': 3657, 'percentage': 11.5}","{'amount': 3557, 'percentage': 11.2}",מתחילת קורונה
80-89,"{'amount': 1642, 'percentage': 15.3}","{'amount': 1583, 'percentage': 14.7}",שנה
80-89,"{'amount': 628, 'percentage': 16.6}","{'amount': 623, 'percentage': 16.5}",6 חודשים
80-89,"{'amount': 384, 'percentage': 17.2}","{'amount': 377, 'percentage': 16.9}",3 חודשים
90+,"{'amount': 1863, 'percentage': 5.8}","{'amount': 1246, 'percentage': 3.9}",מתחילת קורונה
90+,"{'amount': 931, 'percentage': 8.7}","{'amount': 663, 'percentage': 6.2}",שנה
90+,"{'amount': 426, 'percentage': 11.3}","{'amount': 285, 'percentage': 7.5}",6 חודשים
90+,"{'amount': 257, 'percentage': 11.5}","{'amount': 147, 'percentage': 6.6}",3 חודשים
90+,"{'amount': 25, 'percentage': 9.4}","{'amount': 15, 'percentage': 5.6}",חודש אחרון
