cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
אבו ג'ווייעד (שבט),קטן מ-15,אין מידע,37,79.59,3.46,ירוק,4649
אבו גוש,16,17.39,92,117.02,4.78,צהוב,7862
אבו סנאן,23,32.86,70,48.93,5.14,צהוב,14306
אבן יהודה,88,40.74,216,153.89,8.04,אדום,14036
אום אל-פחם,103,39.77,259,45.67,5.17,צהוב,56713
אופקים,86,29.35,293,90.49,7.84,אדום,32378
אור יהודה,63,22.99,274,74.89,7.52,אדום,36587
אור עקיבא,41,23.56,174,89.61,7.01,כתום,19417
אורנית,33,33.33,99,109.88,7.88,אדום,9010
אזור,37,31.62,117,88.45,8.71,אדום,13228
אחוזת ברק,18,36.00,50,208.51,9.61,אדום,2398
אילת,198,36.94,536,102.08,7.51,אדום,52507
אכסאל,27,34.18,79,52.53,4.52,צהוב,15039
אלון שבות,26,50.98,51,163.93,8.89,אדום,3111
אליכין,קטן מ-15,אין מידע,48,138.49,8.68,אדום,3466
אלעד,21,27.27,77,15.66,3.95,ירוק,49179
אלפי מנשה,35,38.46,91,113.59,9.08,אדום,8011
אלקנה,25,34.72,72,181.86,8.5,אדום,3959
אעבלין,30,44.12,68,50.31,5.31,צהוב,13515
אעצם (שבט),קטן מ-15,אין מידע,25,23.04,5.82,צהוב,10853
אפרת,44,44.00,100,87.57,8.6,אדום,11420
אריאל,81,33.89,239,116.65,8.93,אדום,20488
אשדוד,373,27.45,1359,60.05,7.16,כתום,226329
אשקלון,408,29.08,1403,95.81,7.68,אדום,146442
באקה אל-גרביה,50,30.67,163,53.53,4.98,צהוב,30448
באר יעקב,81,39.71,204,70.79,7.62,אדום,28818
באר שבע,718,31.34,2291,108.77,7.86,אדום,210624
בועיינה-נוג'ידאת,קטן מ-15,אין מידע,39,38.96,4.27,ירוק,10011
בוקעאתא,קטן מ-15,אין מידע,25,37.44,4,ירוק,6677
ביר אל-מכסור,18,40.91,44,45.23,6.13,כתום,9729
בית אל,קטן מ-15,אין מידע,24,40.50,7.47,כתום,5926
בית אריה,15,37.50,40,74.88,7.74,אדום,5342
בית ג'ן,קטן מ-15,אין מידע,31,25.47,7.26,כתום,12169
בית דגן,קטן מ-15,אין מידע,46,63.03,7.87,אדום,7298
בית חשמונאי,קטן מ-15,אין מידע,18,82.23,6.57,כתום,2189
בית יצחק-שער חפר,קטן מ-15,אין מידע,24,111.94,7.34,כתום,2144
בית שאן,43,20.48,210,110.64,7.29,כתום,18980
בית שמש,43,18.22,236,17.85,4.71,צהוב,132210
ביתר עילית,קטן מ-15,אין מידע,23,3.75,1.55,ירוק,61297
בני ברק,66,19.88,332,15.96,2.95,ירוק,208031
"בני עי""ש",קטן מ-15,אין מידע,41,59.40,6.52,כתום,6902
בנימינה-גבעת עדה,76,43.18,176,110.20,8.52,אדום,15971
"בסמ""ה",21,30.88,68,66.33,4.74,צהוב,10252
בסמת טבעון,17,40.48,42,52.49,4.37,ירוק,8001
בענה,קטן מ-15,אין מידע,21,24.94,3.75,ירוק,8421
ברכה,קטן מ-15,אין מידע,19,65.79,10,אדום,2888
בת חפר,20,34.48,58,109.89,8.96,אדום,5278
בת ים,180,20.20,891,69.73,6.91,כתום,127772
ג'דיידה-מכר,קטן מ-15,אין מידע,36,16.88,4.5,צהוב,21331
ג'ולס,קטן מ-15,אין מידע,29,44.31,7.44,כתום,6545
ג'לג'וליה,27,45.76,59,57.31,4.98,צהוב,10295
ג'סר א-זרקא,50,51.55,97,64.18,4.33,ירוק,15113
ג'ש (גוש חלב),קטן מ-15,אין מידע,25,80.13,7.65,אדום,3120
ג'ת,21,28.77,73,59.58,4.7,צהוב,12252
גבע בנימין,קטן מ-15,אין מידע,20,34.74,6.59,כתום,5757
גבעת אבני,קטן מ-15,אין מידע,32,153.85,8.7,אדום,2080
גבעת ברנר,קטן מ-15,אין מידע,27,101.31,8.01,אדום,2665
גבעת זאב,18,23.08,78,40.61,5.4,צהוב,19205
גבעת שמואל,83,31.20,266,97.66,7.71,אדום,27236
גבעתיים,149,28.17,529,86.90,7.82,אדום,60872
גדרה,88,35.20,250,86.79,7.75,אדום,28805
גן יבנה,84,38.01,221,92.52,8.34,אדום,23887
גן נר,קטן מ-15,אין מידע,31,114.81,8.12,אדום,2700
גני תקווה,90,37.50,240,111.59,8.42,אדום,21508
דאלית אל-כרמל,קטן מ-15,אין מידע,49,27.43,6.64,כתום,17862
דבוריה,16,22.54,71,66.47,3.33,ירוק,10682
דייר אל-אסד,קטן מ-15,אין מידע,29,22.82,4.19,ירוק,12710
דייר חנא,20,31.25,64,61.19,5.87,צהוב,10459
דימונה,147,35.17,418,119.59,7.79,אדום,34954
הוד השרון,287,36.24,792,122.31,8.56,אדום,64755
הושעיה,קטן מ-15,אין מידע,19,90.95,6.23,כתום,2089
הר אדר,קטן מ-15,אין מידע,45,109.84,7.88,אדום,4097
הרצליה,294,30.69,958,96.56,8.05,אדום,99208
זכרון יעקב,81,32.66,248,105.52,7.79,אדום,23503
זמר,29,49.15,59,81.68,6.37,כתום,7223
זרזיר,20,37.74,53,64.02,4.58,צהוב,8279
חדרה,239,28.52,838,84.71,7.11,כתום,98928
חולון,368,27.48,1339,68.14,7.65,אדום,196510
חורה,21,37.50,56,24.28,3.88,ירוק,23062
חורפיש,קטן מ-15,אין מידע,33,50.85,6.1,כתום,6490
חיפה,617,24.19,2551,89.51,7.25,כתום,284981
חצור הגלילית,19,19.19,99,103.80,8.73,אדום,9538
חריש,74,37.19,199,101.49,8.59,אדום,19608
חשמונאים,קטן מ-15,אין מידע,21,78.56,7.01,כתום,2673
טבריה,57,17.22,331,72.45,6.52,כתום,45686
טובא-זנגריה,קטן מ-15,אין מידע,28,40.66,3.61,ירוק,6887
טורעאן,קטן מ-15,אין מידע,36,24.97,2.8,ירוק,14420
טייבה,47,28.66,164,36.79,4.1,ירוק,44582
טירה,37,29.37,126,46.72,4.39,ירוק,26972
טירת כרמל,70,24.39,287,118.18,8.11,אדום,24285
טלמון,15,57.69,26,53.99,7.77,אדום,4816
טמרה,28,28.00,100,28.69,3.42,ירוק,34859
יאנוח-ג'ת,קטן מ-15,אין מידע,30,44.22,5.61,צהוב,6785
יבנאל,קטן מ-15,אין מידע,17,39.05,7.48,כתום,4353
יבנה,133,34.37,387,77.77,8.14,אדום,49759
יד בנימין,קטן מ-15,אין מידע,29,68.25,6.88,כתום,4249
יהוד,92,33.82,272,90.66,8.05,אדום,30003
יפיע,קטן מ-15,אין מידע,72,37.31,4.16,ירוק,19298
יקיר,קטן מ-15,אין מידע,19,79.66,7.01,כתום,2385
יקנעם עילית,77,31.17,247,102.66,9.01,אדום,24061
ירוחם,39,30.47,128,119.85,9.28,אדום,10680
ירושלים,827,24.90,3321,34.85,5.09,צהוב,952916
ירכא,קטן מ-15,אין מידע,29,16.71,3.99,ירוק,17360
כאבול,27,45.00,60,42.15,3.81,ירוק,14234
כוכב יאיר,50,37.88,132,151.06,8.85,אדום,8738
כסיפה,20,28.57,70,31.22,4.44,ירוק,22418
כסרא-סמיע,קטן מ-15,אין מידע,22,24.50,7.58,אדום,8978
כעביה-טבאש-חג'אג'רה,קטן מ-15,אין מידע,32,57.05,3.22,ירוק,5609
כפר אדומים,קטן מ-15,אין מידע,30,63.44,8.37,אדום,4729
כפר ברא,קטן מ-15,אין מידע,24,63.76,5.25,צהוב,3764
כפר האורנים,קטן מ-15,אין מידע,29,110.14,7.76,אדום,2633
כפר ורדים,קטן מ-15,אין מידע,48,87.35,8.36,אדום,5495
כפר יאסיף,קטן מ-15,אין מידע,31,30.25,5.6,צהוב,10249
כפר יונה,93,34.19,272,104.06,8.34,אדום,26140
כפר כמא,קטן מ-15,אין מידע,46,135.45,9.04,אדום,3396
כפר כנא,17,37.78,45,19.35,2.64,ירוק,23251
כפר מנדא,קטן מ-15,אין מידע,40,19.41,1.91,ירוק,20610
כפר מצר,קטן מ-15,אין מידע,20,71.99,6.23,כתום,2778
כפר סבא,418,33.87,1234,121.38,8.14,אדום,101664
כפר קאסם,81,42.41,191,78.81,5.35,צהוב,24236
כפר קרע,35,30.97,113,58.46,6.2,כתום,19330
כפר תבור,19,36.54,52,118.15,9.02,אדום,4401
כרמיאל,83,23.31,356,77.07,8.04,אדום,46190
להבים,33,37.08,89,134.02,8.65,אדום,6641
לוד,117,27.08,432,53.47,5.96,צהוב,80786
לפיד,קטן מ-15,אין מידע,24,102.35,9.07,אדום,2345
לקיה,קטן מ-15,אין מידע,35,23.95,3.8,ירוק,14616
מבוא חורון,קטן מ-15,אין מידע,26,95.66,7.72,אדום,2718
מבשרת ציון,61,24.70,247,101.45,7.56,אדום,24347
מג'ד אל-כרום,20,30.77,65,41.67,4.06,ירוק,15599
מג'דל שמס,29,33.72,86,76.49,7.54,אדום,11244
מגאר,63,31.03,203,87.23,6.18,כתום,23271
מגדל העמק,89,31.67,281,108.96,8.18,אדום,25790
מודיעין עילית,17,41.46,41,5.20,1.16,ירוק,78775
מודיעין-מכבים-רעות,347,37.51,925,97.63,8.35,אדום,94744
מוקייבלה,קטן מ-15,אין מידע,27,65.47,5.41,צהוב,4124
מזכרת בתיה,69,41.82,165,109.31,8.66,אדום,15095
מיתר,61,47.66,128,128.48,9.74,אדום,9963
