gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,0-9,שנה,335163,11.8,5,0.1,20,0.8,75,0.6
זכר,0-9,חודש אחרון,93578,13,2,0.2,11,1.4,25,0.7
זכר,0-9,מתחילת קורונה,397345,11,7,0.1,28,0.5,100,0.4
זכר,0-9,6 חודשים,294286,11.7,4,0.1,18,1,57,0.7
זכר,0-9,3 חודשים,254238,11.1,4,0.2,14,1.3,42,0.8
נקבה,0-9,מתחילת קורונה,304664,8.4,4,0,14,0.2,65,0.2
נקבה,0-9,חודש אחרון,63818,8.8,0,0,5,0.6,21,0.6
נקבה,0-9,6 חודשים,219020,8.7,1,0,6,0.3,40,0.5
נקבה,0-9,3 חודשים,183883,8.1,1,0,6,0.5,31,0.6
נקבה,0-9,שנה,253770,8.9,2,0,8,0.3,55,0.4
זכר,10-19,6 חודשים,277238,11,5,0.2,14,0.8,33,0.4
זכר,10-19,שנה,310409,10.9,5,0.1,15,0.6,44,0.3
זכר,10-19,חודש אחרון,77790,10.8,2,0.2,7,0.9,9,0.3
זכר,10-19,3 חודשים,249888,10.9,4,0.2,9,0.8,22,0.4
זכר,10-19,מתחילת קורונה,401509,11.1,7,0.1,23,0.4,70,0.3
נקבה,10-19,6 חודשים,258343,10.3,3,0.1,13,0.7,24,0.3
נקבה,10-19,חודש אחרון,65216,9,1,0.1,5,0.6,7,0.2
נקבה,10-19,שנה,289857,10.2,4,0.1,15,0.6,37,0.3
נקבה,10-19,3 חודשים,230609,10.1,2,0.1,8,0.7,14,0.3
נקבה,10-19,מתחילת קורונה,367669,10.2,7,0.1,20,0.3,62,0.2
זכר,20-29,6 חודשים,135066,5.4,5,0.2,18,1,66,0.8
זכר,20-29,שנה,155649,5.5,9,0.2,31,1.2,113,0.9
זכר,20-29,חודש אחרון,31940,4.4,1,0.1,5,0.6,17,0.5
זכר,20-29,מתחילת קורונה,224055,6.2,24,0.2,49,0.8,207,0.7
זכר,20-29,3 חודשים,123050,5.4,2,0.1,9,0.8,32,0.6
נקבה,20-29,6 חודשים,204972,8.1,7,0.2,15,0.8,70,0.8
נקבה,20-29,שנה,230858,8.1,9,0.2,22,0.8,119,0.9
נקבה,20-29,3 חודשים,187961,8.2,5,0.2,12,1.1,24,0.4
נקבה,20-29,מתחילת קורונה,309251,8.6,21,0.2,54,0.9,247,0.9
נקבה,20-29,חודש אחרון,49995,6.9,4,0.3,9,1.1,11,0.3
זכר,30-39,6 חודשים,142304,5.7,17,0.6,36,2,157,1.9
זכר,30-39,חודש אחרון,41519,5.8,4,0.3,16,2,27,0.8
זכר,30-39,3 חודשים,129991,5.7,7,0.3,22,2,45,0.8
זכר,30-39,שנה,161733,5.7,26,0.6,52,2,265,2.1
זכר,30-39,מתחילת קורונה,212106,5.9,49,0.5,94,1.6,567,2
נקבה,30-39,מתחילת קורונה,304713,8.4,36,0.4,92,1.6,546,2
נקבה,30-39,שנה,246838,8.7,18,0.4,53,2,280,2.2
נקבה,30-39,6 חודשים,221108,8.8,11,0.4,26,1.5,148,1.8
נקבה,30-39,3 חודשים,201730,8.8,4,0.2,9,0.8,53,1
נקבה,30-39,חודש אחרון,64584,8.9,4,0.3,6,0.7,25,0.7
זכר,40-49,3 חודשים,121251,5.3,15,0.7,44,3.9,125,2.3
זכר,40-49,חודש אחרון,38881,5.4,8,0.6,26,3.2,75,2.2
זכר,40-49,שנה,147023,5.2,60,1.4,133,5.1,588,4.6
זכר,40-49,מתחילת קורונה,189348,5.2,115,1.1,240,4.1,1308,4.7
זכר,40-49,6 חודשים,130508,5.2,41,1.4,83,4.7,328,3.9
נקבה,40-49,3 חודשים,181471,7.9,10,0.5,20,1.8,75,1.4
נקבה,40-49,מתחילת קורונה,265139,7.3,74,0.7,138,2.4,896,3.2
נקבה,40-49,6 חודשים,193704,7.7,19,0.6,42,2.4,234,2.8
נקבה,40-49,שנה,214351,7.6,32,0.7,69,2.6,426,3.3
נקבה,40-49,חודש אחרון,58980,8.2,3,0.2,13,1.6,41,1.2
זכר,50-59,חודש אחרון,24527,3.4,28,2.2,62,7.7,167,5
זכר,50-59,מתחילת קורונה,125151,3.5,368,3.6,520,9,2163,7.8
זכר,50-59,6 חודשים,83267,3.3,101,3.4,159,9,524,6.2
זכר,50-59,3 חודשים,79026,3.5,51,2.5,90,8,267,4.8
זכר,50-59,שנה,93357,3.3,160,3.6,245,9.3,854,6.6
נקבה,50-59,שנה,133811,4.7,90,2,138,5.2,653,5.1
נקבה,50-59,חודש אחרון,38080,5.3,16,1.3,32,4,104,3.1
נקבה,50-59,6 חודשים,121252,4.8,54,1.8,85,4.8,374,4.4
נקבה,50-59,3 חודשים,115541,5.1,32,1.6,50,4.5,180,3.3
נקבה,50-59,מתחילת קורונה,170544,4.7,191,1.9,250,4.3,1493,5.4
זכר,60-69,3 חודשים,53431,2.3,129,6.4,129,11.5,492,8.9
זכר,60-69,שנה,62616,2.2,377,8.5,335,12.7,1255,9.8
זכר,60-69,6 חודשים,55790,2.2,241,8,220,12.5,802,9.5
זכר,60-69,מתחילת קורונה,84376,2.3,948,9.3,889,15.4,3146,11.4
זכר,60-69,חודש אחרון,16096,2.2,78,6.3,99,12.4,296,8.8
