cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Afula,קטן מ-15,אין מידע,56,9.85,6.13,כתום,56844
Akko,קטן מ-15,אין מידע,46,9.29,5.55,צהוב,49517
Ari'el,קטן מ-15,אין מידע,17,8.30,9.18,אדום,20488
Ashdod,33,13.36,247,10.91,7.01,כתום,226329
Ashqelon,44,16.24,271,18.51,8.05,אדום,146442
Azor,קטן מ-15,אין מידע,19,14.36,7.78,אדום,13228
Bat Yam,קטן מ-15,אין מידע,157,12.29,6.27,כתום,127772
Be'er Sheva,60,16.13,372,17.66,6.93,כתום,210624
Be'er Ya'aqov,קטן מ-15,אין מידע,22,7.63,7.06,כתום,28818
Bene Ayish,קטן מ-15,אין מידע,16,23.18,7.33,כתום,6902
Bene Beraq,קטן מ-15,אין מידע,58,2.79,4.24,ירוק,208031
Bet She'an,קטן מ-15,אין מידע,20,10.54,5.19,צהוב,18980
Bet Shemesh,קטן מ-15,אין מידע,23,1.74,4.92,צהוב,132210
Binyamina-Giv'at Ada,קטן מ-15,אין מידע,21,13.15,7.68,אדום,15971
Dimona,15,16.67,90,25.75,7.52,אדום,34954
Elat,קטן מ-15,אין מידע,36,6.86,6.77,כתום,52507
Gan Yavne,קטן מ-15,אין מידע,32,13.40,7.53,אדום,23887
Ganne Tiqwa,קטן מ-15,אין מידע,39,18.13,6.53,כתום,21508
Gedera,קטן מ-15,אין מידע,31,10.76,5.46,צהוב,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,19,6.98,6.21,כתום,27236
Giv'atayim,קטן מ-15,אין מידע,103,16.92,6.87,כתום,60872
Hadera,19,11.05,172,17.39,7.02,כתום,98928
Haifa,32,7.27,440,15.44,6.16,כתום,284981
Harish,קטן מ-15,אין מידע,17,8.67,7.81,אדום,19608
Herzliyya,קטן מ-15,אין מידע,132,13.31,6.44,כתום,99208
Hod Hasharon,קטן מ-15,אין מידע,81,12.51,5.76,צהוב,64755
Holon,27,9.93,272,13.84,7.01,כתום,196510
Jerusalem,28,5.05,555,5.82,5.07,צהוב,952916
Karmi'el,קטן מ-15,אין מידע,62,13.42,9.52,אדום,46190
Kefar Sava,15,7.73,194,19.08,5.62,צהוב,101664
Kefar Yona,קטן מ-15,אין מידע,29,11.09,4.67,צהוב,26140
Kokhav Ya'ir,קטן מ-15,אין מידע,18,20.60,8.92,אדום,8738
Lod,קטן מ-15,אין מידע,55,6.81,5.41,צהוב,80786
Ma'ale Adummim,קטן מ-15,אין מידע,40,10.58,7.2,כתום,37802
Ma'alot-Tarshiha,קטן מ-15,אין מידע,28,12.64,5.27,צהוב,22158
Mazkeret Batya,קטן מ-15,אין מידע,22,14.57,6.86,כתום,15095
Metar,קטן מ-15,אין מידע,19,19.07,7.74,אדום,9963
Mevasseret Ziyyon,קטן מ-15,אין מידע,62,25.47,9.38,אדום,24347
Migdal Haemeq,קטן מ-15,אין מידע,18,6.98,6.66,כתום,25790
Modi'in-Makkabbim-Re'ut,24,19.51,123,12.98,7.27,כתום,94744
Nahariyya,קטן מ-15,אין מידע,75,12.67,7.62,אדום,59189
Nazareth,קטן מ-15,אין מידע,22,2.83,2.97,ירוק,77734
Nes Ziyyona,קטן מ-15,אין מידע,57,11.28,7.64,אדום,50532
Nesher,קטן מ-15,אין מידע,36,15.03,6.83,כתום,23947
Netanya,20,8.73,229,10.24,5.47,צהוב,223562
Netivot,קטן מ-15,אין מידע,21,5.32,6.6,כתום,39456
Nof Hagalil,קטן מ-15,אין מידע,41,9.77,5.21,צהוב,41950
Ofaqim,קטן מ-15,אין מידע,33,10.19,6.53,כתום,32378
Or Aqiva,קטן מ-15,אין מידע,17,8.76,5.6,צהוב,19417
Or Yehuda,קטן מ-15,אין מידע,46,12.57,7.01,כתום,36587
Pardes Hanna-Karkur,קטן מ-15,אין מידע,39,8.94,6.81,כתום,43646
Petah Tiqwa,24,6.05,397,15.85,7.06,כתום,250427
Qadima-Zoran,קטן מ-15,אין מידע,32,14.09,8.62,אדום,22711
Qiryat Atta,קטן מ-15,אין מידע,75,12.65,7.12,כתום,59291
Qiryat Bialik,קטן מ-15,אין מידע,80,19.21,7.78,אדום,41645
Qiryat Gat,קטן מ-15,אין מידע,64,10.93,7.17,כתום,58550
Qiryat Mal'akhi,0,0,16,6.57,4.18,ירוק,24346
Qiryat Motzkin,קטן מ-15,אין מידע,94,20.68,7.46,כתום,45461
Qiryat Ono,קטן מ-15,אין מידע,73,17.90,8.08,אדום,40778
Qiryat Shemona,קטן מ-15,אין מידע,32,14.24,8.38,אדום,22470
Qiryat Tiv'on,קטן מ-15,אין מידע,24,13.14,8.19,אדום,18266
Qiryat Yam,קטן מ-15,אין מידע,52,13.20,6.47,כתום,39389
Ra'annana,קטן מ-15,אין מידע,146,18.97,5.98,צהוב,76958
Ramat Gan,קטן מ-15,אין מידע,228,13.67,7.12,כתום,166746
Ramat Hasharon,קטן מ-15,אין מידע,66,13.90,7.82,אדום,47482
Ramla,קטן מ-15,אין מידע,54,7.02,4.83,צהוב,76903
Rehovot,קטן מ-15,אין מידע,168,11.49,7.35,כתום,146213
Rishon Leziyyon,32,8.33,384,15.01,6.5,כתום,255891
Rosh Haayin,קטן מ-15,אין מידע,76,11.29,6.94,כתום,67337
Shoham,קטן מ-15,אין מידע,24,11.41,7.45,כתום,21029
Tel Aviv - Yafo,48,8.70,552,11.02,6.26,כתום,501015
Tel Mond,קטן מ-15,אין מידע,42,31.20,6.62,כתום,13461
Tiberias,15,19.23,78,17.07,5.9,צהוב,45686
Tirat Karmel,קטן מ-15,אין מידע,51,21.00,8.3,אדום,24285
Yavne,קטן מ-15,אין מידע,48,9.65,6.18,כתום,49759
Yehud,קטן מ-15,אין מידע,40,13.33,6.24,כתום,30003
Yoqne'am Illit,קטן מ-15,אין מידע,32,13.30,9.11,אדום,24061
Zikhron Ya'aqov,קטן מ-15,אין מידע,34,14.47,8.47,אדום,23503
