section,female,male,period
0-9,"{'amount': 2112, 'percentage': 2.6}","{'amount': 1706, 'percentage': 2.1}",3 חודשים
0-9,"{'amount': 242200, 'percentage': 7.3}","{'amount': 303460, 'percentage': 9.1}",שנה
0-9,"{'amount': 21735, 'percentage': 3.8}","{'amount': 24645, 'percentage': 4.3}",6 חודשים
0-9,"{'amount': 534, 'percentage': 1.9}","{'amount': 409, 'percentage': 1.5}",חודש אחרון
0-9,"{'amount': 364277, 'percentage': 7.8}","{'amount': 442285, 'percentage': 9.5}",מתחילת קורונה
10-19,"{'amount': 3532, 'percentage': 4.4}","{'amount': 2419, 'percentage': 3}",3 חודשים
10-19,"{'amount': 293730, 'percentage': 8.8}","{'amount': 292418, 'percentage': 8.8}",שנה
10-19,"{'amount': 24666, 'percentage': 4.3}","{'amount': 22867, 'percentage': 4}",6 חודשים
10-19,"{'amount': 1267, 'percentage': 4.6}","{'amount': 842, 'percentage': 3.1}",חודש אחרון
10-19,"{'amount': 431992, 'percentage': 9.3}","{'amount': 440546, 'percentage': 9.5}",מתחילת קורונה
20-29,"{'amount': 4594, 'percentage': 5.7}","{'amount': 2676, 'percentage': 3.3}",3 חודשים
20-29,"{'amount': 1770, 'percentage': 6.4}","{'amount': 961, 'percentage': 3.5}",חודש אחרון
20-29,"{'amount': 262247, 'percentage': 7.9}","{'amount': 170409, 'percentage': 5.1}",שנה
20-29,"{'amount': 35338, 'percentage': 6.1}","{'amount': 24835, 'percentage': 4.3}",6 חודשים
20-29,"{'amount': 384032, 'percentage': 8.3}","{'amount': 270349, 'percentage': 5.8}",מתחילת קורונה
30-39,"{'amount': 5359, 'percentage': 6.6}","{'amount': 3464, 'percentage': 4.3}",3 חודשים
30-39,"{'amount': 288551, 'percentage': 8.7}","{'amount': 189866, 'percentage': 5.7}",שנה
30-39,"{'amount': 43440, 'percentage': 7.5}","{'amount': 31255, 'percentage': 5.4}",6 חודשים
30-39,"{'amount': 1843, 'percentage': 6.7}","{'amount': 1170, 'percentage': 4.3}",חודש אחרון
30-39,"{'amount': 391542, 'percentage': 8.4}","{'amount': 271087, 'percentage': 5.8}",מתחילת קורונה
40-49,"{'amount': 6365, 'percentage': 7.9}","{'amount': 3645, 'percentage': 4.5}",3 חודשים
40-49,"{'amount': 269464, 'percentage': 8.1}","{'amount': 178471, 'percentage': 5.4}",שנה
40-49,"{'amount': 45823, 'percentage': 8}","{'amount': 30627, 'percentage': 5.3}",6 חודשים
40-49,"{'amount': 2315, 'percentage': 8.4}","{'amount': 1242, 'percentage': 4.5}",חודש אחרון
40-49,"{'amount': 353291, 'percentage': 7.6}","{'amount': 245741, 'percentage': 5.3}",מתחילת קורונה
50-59,"{'amount': 6805, 'percentage': 8.4}","{'amount': 3722, 'percentage': 4.6}",3 חודשים
50-59,"{'amount': 194630, 'percentage': 5.9}","{'amount': 127687, 'percentage': 3.8}",שנה
50-59,"{'amount': 45350, 'percentage': 7.9}","{'amount': 28195, 'percentage': 4.9}",6 חודשים
50-59,"{'amount': 2484, 'percentage': 9}","{'amount': 1274, 'percentage': 4.6}",חודש אחרון
50-59,"{'amount': 249788, 'percentage': 5.4}","{'amount': 173407, 'percentage': 3.7}",מתחילת קורונה
60-69,"{'amount': 7782, 'percentage': 9.6}","{'amount': 5046, 'percentage': 6.2}",3 חודשים
60-69,"{'amount': 149734, 'percentage': 4.5}","{'amount': 105099, 'percentage': 3.2}",שנה
60-69,"{'amount': 48126, 'percentage': 8.4}","{'amount': 33073, 'percentage': 5.7}",6 חודשים
60-69,"{'amount': 2587, 'percentage': 9.4}","{'amount': 1784, 'percentage': 6.5}",חודש אחרון
60-69,"{'amount': 183564, 'percentage': 3.9}","{'amount': 135821, 'percentage': 2.9}",מתחילת קורונה
70-79,"{'amount': 7818, 'percentage': 9.7}","{'amount': 5864, 'percentage': 7.3}",3 חודשים
70-79,"{'amount': 94904, 'percentage': 2.9}","{'amount': 76316, 'percentage': 2.3}",שנה
70-79,"{'amount': 41808, 'percentage': 7.3}","{'amount': 32853, 'percentage': 5.7}",6 חודשים
70-79,"{'amount': 2447, 'percentage': 8.9}","{'amount': 1871, 'percentage': 6.8}",חודש אחרון
70-79,"{'amount': 112249, 'percentage': 2.4}","{'amount': 91995, 'percentage': 2}",מתחילת קורונה
80-89,"{'amount': 3690, 'percentage': 4.6}","{'amount': 2560, 'percentage': 3.2}",3 חודשים
80-89,"{'amount': 40206, 'percentage': 1.2}","{'amount': 29380, 'percentage': 0.9}",שנה
80-89,"{'amount': 18825, 'percentage': 3.3}","{'amount': 13853, 'percentage': 2.4}",6 חודשים
80-89,"{'amount': 1290, 'percentage': 4.7}","{'amount': 845, 'percentage': 3.1}",חודש אחרון
80-89,"{'amount': 50104, 'percentage': 1.1}","{'amount': 36475, 'percentage': 0.8}",מתחילת קורונה
90+,"{'amount': 1049, 'percentage': 1.3}","{'amount': 553, 'percentage': 0.7}",3 חודשים
90+,"{'amount': 11379, 'percentage': 0.3}","{'amount': 6075, 'percentage': 0.2}",שנה
90+,"{'amount': 373, 'percentage': 1.4}","{'amount': 201, 'percentage': 0.7}",חודש אחרון
90+,"{'amount': 14969, 'percentage': 0.3}","{'amount': 7816, 'percentage': 0.2}",מתחילת קורונה
90+,"{'amount': 5296, 'percentage': 0.9}","{'amount': 2764, 'percentage': 0.5}",6 חודשים
