cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Afula,קטן מ-15,אין מידע,116,20.41,7.62,אדום,56844
Akko,קטן מ-15,אין מידע,66,13.33,5.68,צהוב,49517
Arad,קטן מ-15,אין מידע,39,14.35,5.77,צהוב,27170
Ari'el,קטן מ-15,אין מידע,22,10.74,7.94,אדום,20488
Ashdod,23,5.13,448,19.79,8.52,אדום,226329
Ashqelon,48,14.46,332,22.67,8.14,אדום,146442
Azor,0,0,16,12.10,5.63,צהוב,13228
Bat Yam,קטן מ-15,אין מידע,216,16.91,6.83,כתום,127772
Be'er Sheva,70,13.97,501,23.79,6.84,כתום,210624
Be'er Ya'aqov,קטן מ-15,אין מידע,39,13.53,8.71,אדום,28818
Beit Jann,קטן מ-15,אין מידע,16,13.15,5.4,צהוב,12169
Bene Ayish,קטן מ-15,אין מידע,20,28.98,6.33,כתום,6902
Bene Beraq,קטן מ-15,אין מידע,79,3.80,5.44,צהוב,208031
Bet She'an,0,0,27,14.23,6.34,כתום,18980
Bet Shemesh,קטן מ-15,אין מידע,40,3.03,5.74,צהוב,132210
Binyamina-Giv'at Ada,קטן מ-15,אין מידע,26,16.28,7.59,אדום,15971
Dimona,16,17.20,93,26.61,7.46,כתום,34954
Efrat,קטן מ-15,אין מידע,22,19.26,9.64,אדום,11420
Elat,קטן מ-15,אין מידע,64,12.19,6.99,כתום,52507
Even Yehuda,0,0,40,28.50,9.47,אדום,14036
Gan Yavne,קטן מ-15,אין מידע,34,14.23,9.52,אדום,23887
Ganne Tiqwa,קטן מ-15,אין מידע,31,14.41,7.02,כתום,21508
Gedera,קטן מ-15,אין מידע,74,25.69,8.1,אדום,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,46,16.89,8.75,אדום,27236
Giv'at Ze'ev,קטן מ-15,אין מידע,17,8.85,7.71,אדום,19205
Giv'atayim,קטן מ-15,אין מידע,119,19.55,7.17,כתום,60872
Hadera,19,9.60,198,20.01,7.36,כתום,98928
Haifa,28,4.68,598,20.98,6.77,כתום,284981
Harish,קטן מ-15,אין מידע,18,9.18,9.3,אדום,19608
Herzliyya,16,10.26,156,15.72,7.39,כתום,99208
Hod Hasharon,קטן מ-15,אין מידע,109,16.83,7.33,כתום,64755
Holon,29,8.66,335,17.05,6.77,כתום,196510
Jerusalem,34,4.43,767,8.05,5.68,צהוב,952916
Karmi'el,15,14.71,102,22.08,8.22,אדום,46190
Kefar Sava,17,7.08,240,23.61,7.79,אדום,101664
Kefar Yona,קטן מ-15,אין מידע,53,20.28,7.76,אדום,26140
Kokhav Ya'ir,קטן מ-15,אין מידע,21,24.03,10,אדום,8738
Lehavim,0,0,22,33.13,9.97,אדום,6641
Lod,קטן מ-15,אין מידע,90,11.14,5.92,צהוב,80786
Ma'ale Adummim,קטן מ-15,אין מידע,46,12.17,6.53,כתום,37802
Ma'alot-Tarshiha,קטן מ-15,אין מידע,29,13.09,5.53,צהוב,22158
Mazkeret Batya,קטן מ-15,אין מידע,27,17.89,8.76,אדום,15095
Metar,קטן מ-15,אין מידע,21,21.08,7.89,אדום,9963
Mevasseret Ziyyon,0,0,44,18.07,7.38,כתום,24347
Migdal Haemeq,קטן מ-15,אין מידע,49,19.00,8.49,אדום,25790
Modi'in-Makkabbim-Re'ut,15,10.79,139,14.67,8.15,אדום,94744
Nahariyya,17,16.04,106,17.91,9.13,אדום,59189
Nazareth,קטן מ-15,אין מידע,27,3.47,5.54,צהוב,77734
Nes Ziyyona,קטן מ-15,אין מידע,83,16.43,7.74,אדום,50532
Nesher,קטן מ-15,אין מידע,41,17.12,8.87,אדום,23947
Netanya,23,6.04,381,17.04,6.81,כתום,223562
Netivot,קטן מ-15,אין מידע,41,10.39,5.77,צהוב,39456
Nof Hagalil,קטן מ-15,אין מידע,55,13.11,5.88,צהוב,41950
Ofaqim,קטן מ-15,אין מידע,31,9.57,5.56,צהוב,32378
Or Aqiva,קטן מ-15,אין מידע,38,19.57,6.7,כתום,19417
Or Yehuda,קטן מ-15,אין מידע,71,19.41,7.42,כתום,36587
Pardes Hanna-Karkur,קטן מ-15,אין מידע,48,11.00,5.39,צהוב,43646
Pardesiyya,קטן מ-15,אין מידע,21,31.59,8.38,אדום,6647
Petah Tiqwa,52,9.01,577,23.04,7.51,אדום,250427
Qadima-Zoran,קטן מ-15,אין מידע,31,13.65,6.71,כתום,22711
Qiryat Atta,קטן מ-15,אין מידע,95,16.02,8.09,אדום,59291
Qiryat Bialik,קטן מ-15,אין מידע,104,24.97,8.1,אדום,41645
Qiryat Eqron,קטן מ-15,אין מידע,19,17.22,7.74,אדום,11034
Qiryat Gat,קטן מ-15,אין מידע,93,15.88,7.91,אדום,58550
Qiryat Mal'akhi,קטן מ-15,אין מידע,26,10.68,6.24,כתום,24346
Qiryat Motzkin,קטן מ-15,אין מידע,131,28.82,8.06,אדום,45461
Qiryat Ono,קטן מ-15,אין מידע,80,19.62,8.08,אדום,40778
Qiryat Shemona,קטן מ-15,אין מידע,49,21.81,9.5,אדום,22470
Qiryat Tiv'on,0,0,28,15.33,6.68,כתום,18266
