name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
Nof Hagalil,3.1,צהוב,5.2,12,46,37,ירוק,2022-10-21T00:00:00.000Z,75.49,70.77,54.88,8.8
Rahat,1.9,ירוק,0.8,0,0,קטן מ-15,ירוק,2022-10-21T00:00:00.000Z,45.05,36.84,16.72,
Bet She'an,4,ירוק,2.6,6,0,קטן מ-15,ירוק,2022-10-21T00:00:00.000Z,74.45,68.42,48.66,
Zikhron Ya'aqov,8,צהוב,8.1,25,0,34,אדום,2022-10-21T00:00:00.000Z,80.70,76.98,62.51,14.5
Yehud,4.3,צהוב,5.0,5,-37,27,ירוק,2022-10-21T00:00:00.000Z,82.19,77.86,62.53,9.0
Qiryat Bialik,5.8,כתום,9.6,17,-25,51,צהוב,2022-10-21T00:00:00.000Z,81.64,78.05,63.08,12.2
Qiryat Eqron,4.3,ירוק,4.5,7,0,קטן מ-15,ירוק,2022-10-21T00:00:00.000Z,69.65,65.57,48.16,
Fureidis,2.6,ירוק,0.7,6,0,קטן מ-15,ירוק,2022-10-21T00:00:00.000Z,69.63,60.67,37.93,
Ar'ara,1.9,ירוק,1.6,3,0,קטן מ-15,ירוק,2022-10-21T00:00:00.000Z,51.82,45.22,25.25,
Qiryat Ye'arim,2,ירוק,0.0,0,0, 0 ,ירוק,2022-10-21T00:00:00.000Z,51.54,39.49,24.87,0.0
Shimshit,4.1,ירוק,7.9,50,0,קטן מ-15,ירוק,2022-10-21T00:00:00.000Z,מעל 90%,מעל 90%,77.72,
Bi'ne,3.6,ירוק,2.4,2,0,קטן מ-15,ירוק,2022-10-21T00:00:00.000Z,61.37,51.54,28.89,
Zufim,3.8,ירוק,0.0,0,0, 0 ,ירוק,2022-10-21T00:00:00.000Z,71.69,67.02,49.18,0.0
Ganne Modi'in,3.4,ירוק,3.7,25,0,קטן מ-15,ירוק,2022-10-21T00:00:00.000Z,38.19,33.09,20.67,
Giv'at Avni,3.8,ירוק,9.6,50,0,קטן מ-15,ירוק,2022-10-21T00:00:00.000Z,88.65,84.47,69.04,
Savyon,5.1,ירוק,22.2,33,0,קטן מ-15,צהוב,2022-10-21T00:00:00.000Z,מעל 90%,מעל 90%,83.91,
Ale Zahav,2,ירוק,0.0,0,0, 0 ,ירוק,2022-10-21T00:00:00.000Z,74.52,66.99,41.51,0.0
Geva Binyamin,2,ירוק,0.0,0,0, 0 ,ירוק,2022-10-21T00:00:00.000Z,53.33,47.72,32.36,0.0
Revava,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-21T00:00:00.000Z,71.28,63.40,40.71,
Qadima-Zoran,5.3,צהוב,4.8,11,-31,23,צהוב,2022-10-21T00:00:00.000Z,79.03,75.88,60.14,10.1
Ma'alot-Tarshiha,5.4,ירוק,6.3,11,7,21,צהוב,2022-10-21T00:00:00.000Z,74.13,69.74,52.17,9.5
Kefar Weradim,4.7,צהוב,10.9,30,0,קטן מ-15,צהוב,2022-10-21T00:00:00.000Z,88.86,86.24,72.36,
Fassuta,2,ירוק,0.0,0,0, 0 ,ירוק,2022-10-21T00:00:00.000Z,78.41,71.63,50.99,0.0
Mas'udin Al-'azazme,2,אפור,0.0,0,0, 0 ,ירוק,2022-10-21T00:00:00.000Z,7.83,6.46,2.35,0.0
Qiryat Arba,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-21T00:00:00.000Z,62.40,55.35,39.76,
Kokhav Ya'aqov,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-21T00:00:00.000Z,39.40,30.83,18.71,
Karmi'el,6.9,כתום,13.9,21,33,72,כתום,2022-10-21T00:00:00.000Z,80.16,76.25,60.74,15.6
Qiryat Atta,4.8,ירוק,5.6,11,-2,39,צהוב,2022-10-21T00:00:00.000Z,76.63,72.17,56.60,6.6
Kefar Sava,5.9,צהוב,10.8,11,29,160,צהוב,2022-10-21T00:00:00.000Z,84.14,81.24,66.48,15.7
Lod,3.3,ירוק,1.9,3,-31,22,ירוק,2022-10-21T00:00:00.000Z,64.90,58.21,39.94,2.7
Ashqelon,5.3,צהוב,7.6,9,13,160,צהוב,2022-10-21T00:00:00.000Z,72.47,67.67,50.81,10.9
Nes Ziyyona,7.1,צהוב,9.9,15,0,65,כתום,2022-10-21T00:00:00.000Z,78.09,74.81,58.84,12.9
Nazareth,3.5,ירוק,1.7,4,18,קטן מ-15,ירוק,2022-10-21T00:00:00.000Z,68.30,59.22,36.10,
Netanya,5.5,צהוב,6.7,9,-8,236,צהוב,2022-10-21T00:00:00.000Z,71.72,67.30,51.01,10.6
Sakhnin,1.6,ירוק,0.9,2,0,קטן מ-15,ירוק,2022-10-21T00:00:00.000Z,73.65,62.46,38.24,
Akko,4.2,ירוק,4.2,11,61,35,ירוק,2022-10-21T00:00:00.000Z,76.65,70.63,51.34,7.1
Bir El-Maksur,2.3,ירוק,1.0,2,0,קטן מ-15,ירוק,2022-10-21T00:00:00.000Z,68.38,61.78,36.80,
Merkaz Shappira,2,ירוק,0.0,0,0, 0 ,ירוק,2022-10-21T00:00:00.000Z,75.11,69.78,52.48,0.0
Hazor Hagelilit,3,ירוק,1.0,5,0,קטן מ-15,ירוק,2022-10-21T00:00:00.000Z,69.93,62.12,45.59,
Shibli-Umm Al-Ghanam,2.1,ירוק,1.6,2,0,קטן מ-15,ירוק,2022-10-21T00:00:00.000Z,73.57,65.37,41.50,
Zur Hadassa,5.1,ירוק,6.9,36,0,קטן מ-15,צהוב,2022-10-21T00:00:00.000Z,64.59,60.86,46.63,
Yanuh-Jat,2.5,ירוק,0.0,0,0, 0 ,ירוק,2022-10-21T00:00:00.000Z,73.68,61.99,41.50,0.0
Daliyat Al-Karmel,2.3,ירוק,1.1,6,0,קטן מ-15,ירוק,2022-10-21T00:00:00.000Z,64.54,54.89,38.26,
Hurfeish,3.2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-21T00:00:00.000Z,80.91,68.92,48.17,
Ilut,2.5,ירוק,2.3,0,0,קטן מ-15,ירוק,2022-10-21T00:00:00.000Z,60.17,52.23,26.76,
Na'ale,2,ירוק,0.0,0,0, 0 ,ירוק,2022-10-21T00:00:00.000Z,71.33,65.92,50.40,0.0
Harish,7.5,כתום,7.1,28,16,19,כתום,2022-10-21T00:00:00.000Z,61.56,56.58,39.38,9.7
Mattan,2.3,ירוק,2.8,7,0,קטן מ-15,ירוק,2022-10-21T00:00:00.000Z,84.52,81.82,66.83,
Ein Qiniyye,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-21T00:00:00.000Z,83.95,72.84,50.72,
Ramat Yishay,5.6,כתום,5.1,11,0,קטן מ-15,צהוב,2022-10-21T00:00:00.000Z,84.42,81.97,67.05,
Yoqne'am Illit,6.5,צהוב,6.2,12,-11,23,כתום,2022-10-21T00:00:00.000Z,81.00,77.72,62.10,9.6
Kefar Tavor,4.5,צהוב,2.3,18,0,קטן מ-15,ירוק,2022-10-21T00:00:00.000Z,87.80,83.55,66.46,
Giv'at Brenner,2.4,ירוק,3.8,12,0,קטן מ-15,ירוק,2022-10-21T00:00:00.000Z,79.36,77.22,62.25,
Bat Hefer,2.6,ירוק,1.9,11,0,קטן מ-15,ירוק,2022-10-21T00:00:00.000Z,88.31,85.16,70.61,
Avne Hefez,4.5,ירוק,0.0,25,0,קטן מ-15,ירוק,2022-10-21T00:00:00.000Z,63.30,54.26,38.48,
Lehavim,5,צהוב,16.6,17,10,קטן מ-15,צהוב,2022-10-21T00:00:00.000Z,מעל 90%,89.82,75.46,
Beit Jann,2.5,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-21T00:00:00.000Z,72.82,60.76,42.35,
Netivot,2.4,ירוק,1.3,6,0,קטן מ-15,ירוק,2022-10-21T00:00:00.000Z,55.65,47.48,30.17,
