gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,3 חודשים,4635,3.5,0,0,3,0.9,4,0.3,213,3.4
זכר,0-9,שנה,305654,9.2,5,0.1,21,1,67,0.6,1961,5.1
זכר,0-9,מתחילת קורונה,441979,9.6,8,0.1,34,0.5,124,0.4,3297,3.7
זכר,0-9,חודש אחרון,331,1.4,0,0,0,0,0,0,22,1.7
זכר,0-9,6 חודשים,28128,4.6,1,0.1,5,0.8,12,0.3,578,3.8
נקבה,0-9,3 חודשים,4227,3.2,0,0,1,0.3,2,0.1,160,2.5
נקבה,0-9,שנה,244134,7.4,2,0.1,10,0.5,45,0.4,1589,4.1
נקבה,0-9,חודש אחרון,367,1.6,0,0,0,0,0,0,16,1.2
נקבה,0-9,6 חודשים,24479,4,0,0,1,0.2,9,0.3,447,2.9
נקבה,0-9,מתחילת קורונה,363724,7.9,5,0,17,0.3,78,0.2,2673,3
זכר,10-19,3 חודשים,3919,2.9,0,0,1,0.3,1,0.1,50,0.8
זכר,10-19,שנה,293615,8.9,3,0.1,12,0.6,30,0.3,472,1.2
זכר,10-19,מתחילת קורונה,439903,9.5,6,0.1,25,0.4,81,0.3,1084,1.2
זכר,10-19,6 חודשים,25226,4.1,0,0,1,0.2,5,0.1,134,0.9
זכר,10-19,חודש אחרון,562,2.4,0,0,0,0,0,0,8,0.6
נקבה,10-19,3 חודשים,4744,3.6,0,0,0,0,0,0,40,0.6
נקבה,10-19,שנה,294648,8.9,3,0.1,10,0.5,21,0.2,518,1.3
נקבה,10-19,מתחילת קורונה,430738,9.3,8,0.1,23,0.4,81,0.3,1224,1.4
נקבה,10-19,חודש אחרון,782,3.4,0,0,0,0,0,0,6,0.5
נקבה,10-19,6 חודשים,26943,4.4,1,0.1,2,0.3,5,0.1,149,1
זכר,20-29,3 חודשים,5373,4,1,0.2,3,0.9,8,0.5,68,1.1
זכר,20-29,6 חודשים,26449,4.3,1,0.1,4,0.6,13,0.4,174,1.1
זכר,20-29,שנה,170028,5.1,4,0.1,19,0.9,54,0.5,536,1.4
זכר,20-29,חודש אחרון,688,2.9,0,0,2,2.7,2,0.8,10,0.8
זכר,20-29,מתחילת קורונה,269508,5.8,25,0.2,58,0.9,252,0.8,1678,1.9
נקבה,20-29,3 חודשים,7801,5.8,0,0,3,0.9,6,0.4,213,3.4
נקבה,20-29,6 חודשים,37554,6.1,0,0,7,1.1,14,0.4,635,4.2
נקבה,20-29,שנה,261572,7.9,7,0.2,20,1,46,0.4,2317,6
נקבה,20-29,מתחילת קורונה,382435,8.3,22,0.2,63,1,284,0.9,5438,6.1
נקבה,20-29,חודש אחרון,1166,5,0,0,1,1.4,2,0.8,35,2.7
זכר,30-39,3 חודשים,6727,5,0,0,2,0.6,7,0.5,75,1.2
זכר,30-39,6 חודשים,33709,5.5,0,0,5,0.8,18,0.5,222,1.5
זכר,30-39,שנה,189450,5.7,14,0.4,38,1.9,90,0.9,688,1.8
זכר,30-39,חודש אחרון,978,4.2,0,0,0,0,0,0,8,0.6
זכר,30-39,מתחילת קורונה,270026,5.8,53,0.5,106,1.6,643,2,2365,2.7
נקבה,30-39,3 חודשים,9485,7.1,1,0.2,7,2.2,7,0.5,211,3.4
נקבה,30-39,שנה,288105,8.7,8,0.2,28,1.4,91,0.9,2318,6
נקבה,30-39,מתחילת קורונה,389901,8.4,40,0.3,114,1.7,602,1.9,5507,6.2
נקבה,30-39,חודש אחרון,1379,5.9,0,0,0,0,4,1.5,28,2.2
נקבה,30-39,6 חודשים,46734,7.6,3,0.3,13,2,14,0.4,647,4.2
זכר,40-49,3 חודשים,6667,5,1,0.2,4,1.3,13,0.9,116,1.8
זכר,40-49,6 חודשים,33022,5.4,5,0.5,14,2.2,42,1.2,310,2
זכר,40-49,שנה,177975,5.4,31,0.8,74,3.6,197,1.9,921,2.4
זכר,40-49,חודש אחרון,1013,4.3,0,0,1,1.4,3,1.1,26,2
זכר,40-49,מתחילת קורונה,244636,5.3,125,1.1,271,4.1,1437,4.5,3755,4.2
נקבה,40-49,3 חודשים,9983,7.5,2,0.5,4,1.3,11,0.7,110,1.8
נקבה,40-49,שנה,268204,8.1,19,0.5,33,1.6,129,1.2,1031,2.7
נקבה,40-49,מתחילת קורונה,351239,7.6,80,0.7,144,2.2,983,3.1,3714,4.2
נקבה,40-49,חודש אחרון,1620,6.9,0,0,2,2.7,2,0.8,19,1.5
נקבה,40-49,6 חודשים,48792,8,5,0.5,11,1.7,28,0.8,304,2
זכר,50-59,3 חודשים,6416,4.8,6,1.4,18,5.6,43,2.9,209,3.3
זכר,50-59,שנה,126795,3.8,97,2.6,149,7.3,416,4,1498,3.9
זכר,50-59,חודש אחרון,1126,4.8,0,0,4,5.4,7,2.6,48,3.7
זכר,50-59,6 חודשים,29962,4.9,18,1.8,35,5.5,98,2.7,525,3.4
זכר,50-59,מתחילת קורונה,172253,3.7,400,3.4,566,8.7,2305,7.2,5199,5.8
נקבה,50-59,שנה,192832,5.8,52,1.4,84,4.1,299,2.9,1202,3.1
נקבה,50-59,מתחילת קורונה,247661,5.4,206,1.8,273,4.2,1631,5.1,4147,4.7
נקבה,50-59,חודש אחרון,1885,8.1,1,1.9,6,8.1,6,2.3,40,3.1
נקבה,50-59,6 חודשים,47707,7.8,8,0.8,20,3.1,75,2.1,404,2.6
נקבה,50-59,3 חודשים,10549,7.9,5,1.2,13,4.1,28,1.9,165,2.6
זכר,60-69,3 חודשים,8217,6.2,25,5.9,48,15,118,7.9,437,7
זכר,60-69,6 חודשים,34514,5.6,54,5.4,90,14.2,288,8,1087,7.1
זכר,60-69,שנה,103626,3.1,249,6.7,257,12.6,892,8.6,2714,7
זכר,60-69,חודש אחרון,1584,6.8,3,5.8,11,14.9,22,8.3,97,7.5
זכר,60-69,מתחילת קורונה,134198,2.9,1046,8.9,998,15.3,3510,11,7305,8.2
נקבה,60-69,3 חודשים,11995,9,12,2.8,22,6.9,82,5.5,354,5.6
נקבה,60-69,שנה,147789,4.5,149,4,147,7.2,621,6,2042,5.3
נקבה,60-69,חודש אחרון,2442,10.5,1,1.9,8,10.8,8,3,79,6.1
נקבה,60-69,6 חודשים,50662,8.3,23,2.3,43,6.8,184,5.1,857,5.6
נקבה,60-69,מתחילת קורונה,181386,3.9,575,4.9,533,8.2,2368,7.4,5420,6.1
זכר,70-79,3 חודשים,8800,6.6,56,13.3,53,16.6,226,15.2,848,13.5
זכר,70-79,שנה,74714,2.3,489,13.2,330,16.1,1445,14,4058,10.5
זכר,70-79,מתחילת קורונה,90300,2,1760,15,1112,17,4119,12.9,8457,9.5
זכר,70-79,חודש אחרון,2088,8.9,6,11.5,12,16.2,47,17.7,195,15.1
זכר,70-79,6 חודשים,33980,5.5,133,13.3,120,18.9,525,14.6,1901,12.4
נקבה,70-79,3 חודשים,11512,8.6,32,7.6,34,10.7,169,11.3,637,10.1
נקבה,70-79,שנה,92998,2.8,354,9.6,216,10.6,1114,10.8,3296,8.5
נקבה,70-79,מתחילת קורונה,110206,2.4,1116,9.5,633,9.7,3131,9.8,6868,7.7
נקבה,70-79,חודש אחרון,2665,11.4,4,7.7,4,5.4,36,13.6,148,11.4
נקבה,70-79,6 חודשים,43295,7.1,93,9.3,65,10.2,400,11.1,1510,9.9
זכר,80-89,3 חודשים,4005,3,84,19.9,46,14.4,256,17.2,855,13.6
זכר,80-89,שנה,28665,0.9,675,18.3,253,12.4,1569,15.2,3944,10.2
זכר,80-89,חודש אחרון,919,3.9,6,11.5,8,10.8,37,14,192,14.8
זכר,80-89,6 חודשים,14119,2.3,176,17.5,87,13.7,593,16.5,1868,12.2
זכר,80-89,מתחילת קורונה,35715,0.8,2067,17.6,709,10.9,3570,11.2,7179,8.1
נקבה,80-89,3 חודשים,5708,4.3,73,17.3,36,11.3,258,17.3,861,13.7
נקבה,80-89,שנה,39177,1.2,652,17.7,201,9.8,1608,15.6,4142,10.7
נקבה,80-89,מתחילת קורונה,49014,1.1,1909,16.3,529,8.1,3671,11.5,7720,8.7
נקבה,80-89,חודש אחרון,1229,5.3,15,28.8,10,13.5,45,17,186,14.4
