actualSick,city,patientDiffPopulationForTenThousands,sickCount,status,testLast7Days,verifiedLast7Days
49,בית שאן,25,212,נדרשת הגדלה של מספר הבדיקות,189,24
47,נחף,35,125,נדרשת הגדלה של מספר הבדיקות,173,23
42,אבו גוש,53,68,נדרשת הגדלה של מספר הבדיקות,339,29
33,יאנוח-ג'ת,50,40,נדרשת הגדלה של מספר הבדיקות,529,28
30,עין קנייא,127,31,נדרשת הגדלה של מספר הבדיקות,323,17
24,עמנואל,57,82,נדרשת הגדלה של מספר הבדיקות,49,16
23,"כפר חב""ד",33,162,נדרשת הגדלה של מספר הבדיקות,108,16
22,בענה,26,73,נדרשת הגדלה של מספר הבדיקות,215,17
 קטן מ-15 ,שמשית,61,21,נדרשת הגדלה של מספר הבדיקות,179,11-14
 קטן מ-15 ,רבבה,44,31,נדרשת הגדלה של מספר הבדיקות,29,1-5
 קטן מ-15 ,לפיד,61,19,נדרשת הגדלה של מספר הבדיקות,40,6-10
 קטן מ-15 ,ראמה,13,37,נדרשת הגדלה של מספר הבדיקות,116,6-10
457,פתח תקווה,19,2394,"נדרשת הידברות, הסברה ואכיפה",3721,188
427,באר שבע,22,1638,"נדרשת הידברות, הסברה ואכיפה",3273,138
372,חולון,20,1722,"נדרשת הידברות, הסברה ואכיפה",2428,123
342,ראשון לציון,14,1609,"נדרשת הידברות, הסברה ואכיפה",3196,123
340,חיפה,12,1468,"נדרשת הידברות, הסברה ואכיפה",4226,134
292,אשקלון,21,1267,"נדרשת הידברות, הסברה ואכיפה",2420,66
271,רחובות,19,1216,"נדרשת הידברות, הסברה ואכיפה",1537,92
255,רמלה,34,1102,"נדרשת הידברות, הסברה ואכיפה",1218,104
252,נצרת,32,552,"נדרשת הידברות, הסברה ואכיפה",674,51
246,ירכא,158,383,"נדרשת הידברות, הסברה ואכיפה",1708,103
242,רמת גן,16,1159,"נדרשת הידברות, הסברה ואכיפה",2699,80
236,בת ים,18,1313,"נדרשת הידברות, הסברה ואכיפה",1782,78
209,טייבה,48,804,"נדרשת הידברות, הסברה ואכיפה",1064,91
207,חדרה,22,641,"נדרשת הידברות, הסברה ואכיפה",2310,81
204,לוד,27,1259,"נדרשת הידברות, הסברה ואכיפה",1323,78
192,קרית גת,33,818,"נדרשת הידברות, הסברה ואכיפה",913,53
185,ראש העין,31,618,"נדרשת הידברות, הסברה ואכיפה",1268,75
171,טבריה,38,764,"נדרשת הידברות, הסברה ואכיפה",867,76
168,מודיעין-מכבים-רעות,19,678,"נדרשת הידברות, הסברה ואכיפה",1128,67
156,רעננה,21,660,"נדרשת הידברות, הסברה ואכיפה",1568,42
143,קלנסווה,62,831,"נדרשת הידברות, הסברה ואכיפה",625,52
132,קרית אתא,23,423,"נדרשת הידברות, הסברה ואכיפה",900,57
129,כפר סבא,13,506,"נדרשת הידברות, הסברה ואכיפה",1391,56
127,הרצליה,14,642,"נדרשת הידברות, הסברה ואכיפה",1367,36
124,צפת,34,372,"נדרשת הידברות, הסברה ואכיפה",376,36
118,נהריה,20,411,"נדרשת הידברות, הסברה ואכיפה",1240,28
112,עכו,22,246,"נדרשת הידברות, הסברה ואכיפה",1044,50
109,מעלה אדומים,29,333,"נדרשת הידברות, הסברה ואכיפה",620,43
101,יבנה,22,408,"נדרשת הידברות, הסברה ואכיפה",477,44
93,נס ציונה,20,366,"נדרשת הידברות, הסברה ואכיפה",626,35
91,קרית ביאליק,23,210,"נדרשת הידברות, הסברה ואכיפה",505,26
91,באקה אל-גרביה,31,483,"נדרשת הידברות, הסברה ואכיפה",452,31
85,עין מאהל,63,251,"נדרשת הידברות, הסברה ואכיפה",147,21
83,יפיע,43,184,"נדרשת הידברות, הסברה ואכיפה",220,16
80,הוד השרון,13,323,"נדרשת הידברות, הסברה ואכיפה",730,22
77,פרדס חנה-כרכור,19,252,"נדרשת הידברות, הסברה ואכיפה",646,24
77,אופקים,24,316,"נדרשת הידברות, הסברה ואכיפה",414,28
77,כרמיאל,17,190,"נדרשת הידברות, הסברה ואכיפה",778,39
74,שפרעם,18,148,"נדרשת הידברות, הסברה ואכיפה",713,31
74,כפר מנדא,36,192,"נדרשת הידברות, הסברה ואכיפה",180,23
67,נוף הגליל,15,162,"נדרשת הידברות, הסברה ואכיפה",535,19
67,דייר אל-אסד,53,249,"נדרשת הידברות, הסברה ואכיפה",245,19
66,רכסים,53,328,"נדרשת הידברות, הסברה ואכיפה",183,20
65,רמת השרון,14,294,"נדרשת הידברות, הסברה ואכיפה",655,21
64,גבעת זאב,34,318,"נדרשת הידברות, הסברה ואכיפה",228,18
63,אכסאל,42,137,"נדרשת הידברות, הסברה ואכיפה",204,26
63,באר יעקב,24,216,"נדרשת הידברות, הסברה ואכיפה",324,27
61,דימונה,17,375,"נדרשת הידברות, הסברה ואכיפה",474,6-10
61,חורפיש,96,71,"נדרשת הידברות, הסברה ואכיפה",273,20
60,עפולה,11,220,"נדרשת הידברות, הסברה ואכיפה",646,26
60,כפר קרע,31,284,"נדרשת הידברות, הסברה ואכיפה",328,33
58,ערערה,29,160,"נדרשת הידברות, הסברה ואכיפה",394,31
58,קרית אונו,15,277,"נדרשת הידברות, הסברה ואכיפה",499,19
56,אילת,10,392,"נדרשת הידברות, הסברה ואכיפה",451,20
53,גבעתיים,10,291,"נדרשת הידברות, הסברה ואכיפה",700,16
53,יהוד,18,265,"נדרשת הידברות, הסברה ואכיפה",334,17
51,כפר כנא,22,104,"נדרשת הידברות, הסברה ואכיפה",283,16
51,גדרה,20,202,"נדרשת הידברות, הסברה ואכיפה",306,16
51,שוהם,25,177,"נדרשת הידברות, הסברה ואכיפה",256,18
48,ריינה,29,75,"נדרשת הידברות, הסברה ואכיפה",182,17
47,גני תקווה,24,189,"נדרשת הידברות, הסברה ואכיפה",344,23
46,דבוריה,44,120,"נדרשת הידברות, הסברה ואכיפה",306,6-10
44,טמרה,13,126,"נדרשת הידברות, הסברה ואכיפה",537,11-14
44,גן יבנה,20,259,"נדרשת הידברות, הסברה ואכיפה",221,6-10
44,קדימה-צורן,21,110,"נדרשת הידברות, הסברה ואכיפה",237,11-14
43,ג'לג'וליה,42,142,"נדרשת הידברות, הסברה ואכיפה",163,18
42,זמר,59,104,"נדרשת הידברות, הסברה ואכיפה",182,19
40,טירת כרמל,17,117,"נדרשת הידברות, הסברה ואכיפה",202,11-14
40,מבשרת ציון,17,121,"נדרשת הידברות, הסברה ואכיפה",403,22
39,קרית ים,10,124,"נדרשת הידברות, הסברה ואכיפה",631,11-14
39,מגאר,17,64,"נדרשת הידברות, הסברה ואכיפה",349,15
38,אבו סנאן,29,52,"נדרשת הידברות, הסברה ואכיפה",443,18
37,גבעת שמואל,15,244,"נדרשת הידברות, הסברה ואכיפה",285,11-14
37,כפר יונה,16,108,"נדרשת הידברות, הסברה ואכיפה",320,18
36,"בסמ""ה",34,72,"נדרשת הידברות, הסברה ואכיפה",244,21
35,ג'סר א-זרקא,23,151,"נדרשת הידברות, הסברה ואכיפה",559,22
35,ערד,13,177,"נדרשת הידברות, הסברה ואכיפה",279,6-10
34,מעלות-תרשיחא,15,76,"נדרשת הידברות, הסברה ואכיפה",506,21
33,אור עקיבא,17,183,"נדרשת הידברות, הסברה ואכיפה",246,6-10
31,קרית מוצקין,7,122,"נדרשת הידברות, הסברה ואכיפה",678,1-5
31,תל מונד,24,61,"נדרשת הידברות, הסברה ואכיפה",273,19
29,כסיפה,16,179,"נדרשת הידברות, הסברה ואכיפה",89,1-5
29,אבן יהודה,22,95,"נדרשת הידברות, הסברה ואכיפה",337,6-10
28,עראבה,11,70,"נדרשת הידברות, הסברה ואכיפה",281,11-14
28,יקנעם עילית,12,90,"נדרשת הידברות, הסברה ואכיפה",235,6-10
28,שדרות,10,167,"נדרשת הידברות, הסברה ואכיפה",235,6-10
28,קרית טבעון,18,57,"נדרשת הידברות, הסברה ואכיפה",242,16
28,זכרון יעקב,13,117,"נדרשת הידברות, הסברה ואכיפה",237,18
27,כאבול,22,53,"נדרשת הידברות, הסברה ואכיפה",174,11-14
27,שעב,37,48,"נדרשת הידברות, הסברה ואכיפה",169,17
25,קרית שמונה,11,114,"נדרשת הידברות, הסברה ואכיפה",227,6-10
24,כוכב יעקב,27,155,"נדרשת הידברות, הסברה ואכיפה",99,11-14
24,זרזיר,28,29,"נדרשת הידברות, הסברה ואכיפה",88,6-10
23,כפר האורנים,104,58,"נדרשת הידברות, הסברה ואכיפה",49,1-5
23,עומר,29,71,"נדרשת הידברות, הסברה ואכיפה",98,6-10
23,מגדל העמק,9,167,"נדרשת הידברות, הסברה ואכיפה",291,11-14
23,ירוחם,22,71,"נדרשת הידברות, הסברה ואכיפה",87,1-5
22,חצור הגלילית,22,41,"נדרשת הידברות, הסברה ואכיפה",81,1-5
22,דייר חנא,21,54,"נדרשת הידברות, הסברה ואכיפה",119,11-14
22,כפר יאסיף,21,48,"נדרשת הידברות, הסברה ואכיפה",215,11-14
21,קרית יערים,33,140,"נדרשת הידברות, הסברה ואכיפה",95,1-5
21,מזכרת בתיה,14,121,"נדרשת הידברות, הסברה ואכיפה",179,6-10
20,אריאל,11,73,"נדרשת הידברות, הסברה ואכיפה",207,6-10
20,מיתר,20,56,"נדרשת הידברות, הסברה ואכיפה",134,1-5
19,ערערה-בנגב,10,341,"נדרשת הידברות, הסברה ואכיפה",86,1-5
18,נשר,8,48,"נדרשת הידברות, הסברה ואכיפה",340,6-10
18,ג'ולס,29,27,"נדרשת הידברות, הסברה ואכיפה",220,11-14
18,מג'דל שמס,16,28,"נדרשת הידברות, הסברה ואכיפה",176,6-10
18,צור הדסה,19,55,"נדרשת הידברות, הסברה ואכיפה",113,1-5
17,מסעדה,42,21,"נדרשת הידברות, הסברה ואכיפה",54,6-10
17,קרני שומרון,20,61,"נדרשת הידברות, הסברה ואכיפה",92,6-10
16,רמת ישי,22,20,"נדרשת הידברות, הסברה ואכיפה",96,6-10
16,תל שבע,8,41,"נדרשת הידברות, הסברה ואכיפה",170,6-10
15,לקיה,10,54,"נדרשת הידברות, הסברה ואכיפה",140,6-10
15,סביון,35,53,"נדרשת הידברות, הסברה ואכיפה",87,1-5
 קטן מ-15 ,טורעאן,7,39,"נדרשת הידברות, הסברה ואכיפה",147,6-10
 קטן מ-15 ,עתלית,17,39,"נדרשת הידברות, הסברה ואכיפה",88,6-10
 קטן מ-15 ,אליכין,32,18,"נדרשת הידברות, הסברה ואכיפה",54,1-5
 קטן מ-15 ,חורה,7,282,"נדרשת הידברות, הסברה ואכיפה",102,1-5
 קטן מ-15 ,שלומי,15,53,"נדרשת הידברות, הסברה ואכיפה",83,1-5
 קטן מ-15 ,קרית ארבע,14,41,"נדרשת הידברות, הסברה ואכיפה",55,1-5
 קטן מ-15 ,פוריידיס,11,82,"נדרשת הידברות, הסברה ואכיפה",123,1-5
 קטן מ-15 ,בית דגן,20,57,"נדרשת הידברות, הסברה ואכיפה",63,1-5
 קטן מ-15 ,אעבלין,10,37,"נדרשת הידברות, הסברה ואכיפה",141,1-5
 קטן מ-15 ,עיילבון,25,22,"נדרשת הידברות, הסברה ואכיפה",195,1-5
 קטן מ-15 ,סאג'ור,29,33,"נדרשת הידברות, הסברה ואכיפה",85,6-10
 קטן מ-15 ,כאוכב אבו אל-היג'א,26, קטן מ-15 ,"נדרשת הידברות, הסברה ואכיפה",52,1-5
 קטן מ-15 ,בנימינה-גבעת עדה,9,73,"נדרשת הידברות, הסברה ואכיפה",148,1-5
 קטן מ-15 ,אזור,11,120,"נדרשת הידברות, הסברה ואכיפה",126,1-5
 קטן מ-15 ,בסמת טבעון,14,17,"נדרשת הידברות, הסברה ואכיפה",89,6-10
 קטן מ-15 ,אורנית,11,29,"נדרשת הידברות, הסברה ואכיפה",103,1-5
 קטן מ-15 ,כסרא-סמיע,13,23,"נדרשת הידברות, הסברה ואכיפה",133,6-10
 קטן מ-15 ,בת חפר,22,27,"נדרשת הידברות, הסברה ואכיפה",65,1-5
 קטן מ-15 ,קרית עקרון,9,45,"נדרשת הידברות, הסברה ואכיפה",86,6-10
 קטן מ-15 ,מרכז שפירא,24,36,,28,1-5
 קטן מ-15 ,גן נר,8, קטן מ-15 ,,29,1-5
 קטן מ-15 ,אבטין,14, קטן מ-15 ,,27,1-5
 קטן מ-15 ,להבים,11,42,,66,1-5
 קטן מ-15 ,ע'ג'ר,4, קטן מ-15 ,,9,0
 קטן מ-15 ,כפר אדומים,7,19,,44,0
 קטן מ-15 ,נופית,12, קטן מ-15 ,,26,1-5
 קטן מ-15 ,בית אריה,14,43,,44,0
 קטן מ-15 ,שערי תקווה,16,42,,59,1-5
 קטן מ-15 ,מצפה יריחו,25,23,,25,1-5
 קטן מ-15 ,מייסר,15, קטן מ-15 ,,33,0
 קטן מ-15 ,אלפי מנשה,9,54,,80,1-5
 קטן מ-15 ,גבע בנימין,15,57,,44,1-5
 קטן מ-15 ,נאעורה,25, קטן מ-15 ,,23,1-5
 קטן מ-15 ,מתן,6,17,,34,0
 קטן מ-15 ,אחוזת ברק,17, קטן מ-15 ,,40,1-5
 קטן מ-15 ,רומת הייב,19, קטן מ-15 ,,47,0
 קטן מ-15 ,קיסריה,4,23,,55,0
 קטן מ-15 ,ג'ש (גוש חלב),10, קטן מ-15 ,,41,1-5
 קטן מ-15 ,"בני עי""ש",12,32,,66,0
 קטן מ-15 ,פקיעין (בוקייעה),14,25,,111,1-5
 קטן מ-15 ,אבו רוקייק (שבט),1, קטן מ-15 ,,21,0
 קטן מ-15 ,מעיליא,25,19,,71,0
 קטן מ-15 ,יבנאל,19,105,,65,1-5
 קטן מ-15 ,ניצן,26,25,,13,1-5
 קטן מ-15 ,יקיר,25, קטן מ-15 ,,21,6-10
 קטן מ-15 ,נוף איילון,13, קטן מ-15 ,,32,1-5
 קטן מ-15 ,עלי זהב,11,19,,44,1-5
 קטן מ-15 ,חשמונאים,27,48,,27,0
 קטן מ-15 ,פסוטה,3, קטן מ-15 ,,31,0
 קטן מ-15 ,כפר ורדים,15,26,,80,1-5
 קטן מ-15 ,ראש פינה,16, קטן מ-15 ,,25,1-5
 קטן מ-15 ,שבלי - אום אל-גנם,6,18,,183,1-5
 קטן מ-15 ,כעביה-טבאש-חג'אג'רה,15, קטן מ-15 ,,54,1-5
 קטן מ-15 ,כפר כמא,9, קטן מ-15 ,,57,1-5
 קטן מ-15 ,גבעת אבני,20, קטן מ-15 ,,37,1-5
 קטן מ-15 ,בית אל,7,43,,30,0
 קטן מ-15 ,ביר אל-מכסור,5,15,,79,1-5
 קטן מ-15 ,הר אדר,5,29,,53,1-5
 קטן מ-15 ,בועיינה-נוג'ידאת,6, קטן מ-15 ,,93,1-5
 קטן מ-15 ,קדומים,11,19,,40,1-5
 קטן מ-15 ,עפרה,16,35,,33,1-5
 קטן מ-15 ,נוקדים,14, קטן מ-15 ,,17,1-5
 קטן מ-15 ,עץ אפרים,12,18,,27,1-5
 קטן מ-15 ,אלון שבות,19,30,,30,6-10
 קטן מ-15 ,נווה דניאל,4,19,,20,0
 קטן מ-15 ,סלמה,9, קטן מ-15 ,,40,1-5
 קטן מ-15 ,אפרת,7,104,,98,1-5
 קטן מ-15 ,מוקייבלה,21,17,,49,6-10
 קטן מ-15 ,אלקנה,24,40,,50,1-5
 קטן מ-15 ,טובא-זנגריה,1, קטן מ-15 ,,13,0
 קטן מ-15 ,אבו רובייעה (שבט),2, קטן מ-15 ,,19,0
 קטן מ-15 ,שילה,11,26,,9,1-5
 קטן מ-15 ,תקוע,14,16,,42,1-5
 קטן מ-15 ,אלעזר,12,18,,35,1-5
 קטן מ-15 ,בית חשמונאי,5, קטן מ-15 ,,20,0
 קטן מ-15 ,מבוא חורון,8,27,,16,1-5
 קטן מ-15 ,גני מודיעין,12, קטן מ-15 ,,22,1-5
 קטן מ-15 ,בית יצחק-שער חפר,34, קטן מ-15 ,,30,1-5
 קטן מ-15 ,סולם,7, קטן מ-15 ,,37,0
 קטן מ-15 ,מצפה רמון,14,43,,38,1-5
 קטן מ-15 ,עלי,2,24,,30,1-5
 קטן מ-15 ,פרדסיה,10,24,,96,0
 קטן מ-15 ,כפר מצר,29,45,,30,1-5
 קטן מ-15 ,כוכב יאיר,7,37,,96,0
 קטן מ-15 ,צור יצחק,3, קטן מ-15 ,,52,1-5
 קטן מ-15 ,משהד,5, קטן מ-15 ,,47,1-5
 קטן מ-15 ,טלמון,4,27,,19,1-5
 קטן מ-15 ,קצרין,3,17,,36,1-5
 קטן מ-15 ,הושעיה,5,22,,15,1-5
 קטן מ-15 ,שגב-שלום,4,16,,51,1-5
 קטן מ-15 ,יד בנימין,12,50,,37,1-5
 קטן מ-15 ,פדואל,14, קטן מ-15 ,,14,1-5
 קטן מ-15 ,מזרעה,10, קטן מ-15 ,,63,1-5
 קטן מ-15 ,צור משה,11, קטן מ-15 ,,33,0
0,כוכב השחר,0,27,,18,0
0,הוואשלה (שבט),0, קטן מ-15 ,,4,0
0,אבו קורינאת (שבט),0,0,,16,0
0,אבו ג'ווייעד (שבט),0,0,,12,0
0,קודייראת א-צאנע(שבט),0,0,,7,0
0,סייד (שבט),0,0,,11,0
0,אטרש (שבט),0,0,,10,0
0,אעצם (שבט),0, קטן מ-15 ,,27,0
0,מסעודין אל-עזאזמה,0, קטן מ-15 ,,34,0
0,בוקעאתא,0, קטן מ-15 ,,25,0
0,אל סייד,0, קטן מ-15 ,,10,0
0,אבו תלול,0,0,,3,0
0,אום בטין,0,0,,10,0
0,ביר הדאג',0,0,,4,0
0,ברכה,0, קטן מ-15 ,,14,0
0,קצר א-סר,0,0,,3,0
0,צופים,0, קטן מ-15 ,,24,0
