section,female,male,period
0-9,"{'amount': 30124, 'percentage': 5.7}","{'amount': 37916, 'percentage': 7.2}",3 חודשים
0-9,"{'amount': 284756, 'percentage': 8.8}","{'amount': 349734, 'percentage': 10.7}",שנה
0-9,"{'amount': 219581, 'percentage': 8}","{'amount': 278526, 'percentage': 10.1}",6 חודשים
0-9,"{'amount': 3400, 'percentage': 5}","{'amount': 3989, 'percentage': 5.9}",חודש אחרון
0-9,"{'amount': 342740, 'percentage': 8.4}","{'amount': 418166, 'percentage': 10.2}",מתחילת קורונה
10-19,"{'amount': 3762, 'percentage': 5.5}","{'amount': 3562, 'percentage': 5.2}",חודש אחרון
10-19,"{'amount': 33756, 'percentage': 6.4}","{'amount': 33058, 'percentage': 6.3}",3 חודשים
10-19,"{'amount': 322749, 'percentage': 9.9}","{'amount': 321965, 'percentage': 9.9}",שנה
10-19,"{'amount': 268754, 'percentage': 9.7}","{'amount': 269600, 'percentage': 9.8}",6 חודשים
10-19,"{'amount': 407931, 'percentage': 10}","{'amount': 418289, 'percentage': 10.2}",מתחילת קורונה
20-29,"{'amount': 41274, 'percentage': 7.9}","{'amount': 27477, 'percentage': 5.2}",3 חודשים
20-29,"{'amount': 266233, 'percentage': 8.2}","{'amount': 174407, 'percentage': 5.4}",שנה
20-29,"{'amount': 227788, 'percentage': 8.3}","{'amount': 145238, 'percentage': 5.3}",6 חודשים
20-29,"{'amount': 4093, 'percentage': 6}","{'amount': 2597, 'percentage': 3.8}",חודש אחרון
20-29,"{'amount': 350142, 'percentage': 8.6}","{'amount': 244987, 'percentage': 6}",מתחילת קורונה
30-39,"{'amount': 47032, 'percentage': 8.9}","{'amount': 33762, 'percentage': 6.4}",3 חודשים
30-39,"{'amount': 287223, 'percentage': 8.8}","{'amount': 186948, 'percentage': 5.7}",שנה
30-39,"{'amount': 246220, 'percentage': 8.9}","{'amount': 158270, 'percentage': 5.7}",6 חודשים
30-39,"{'amount': 5424, 'percentage': 8}","{'amount': 3774, 'percentage': 5.6}",חודש אחרון
30-39,"{'amount': 349676, 'percentage': 8.6}","{'amount': 239559, 'percentage': 5.9}",מתחילת קורונה
40-49,"{'amount': 45995, 'percentage': 8.7}","{'amount': 31410, 'percentage': 6}",3 חודשים
40-49,"{'amount': 254949, 'percentage': 7.8}","{'amount': 170893, 'percentage': 5.3}",שנה
40-49,"{'amount': 224910, 'percentage': 8.2}","{'amount': 147627, 'percentage': 5.4}",6 חודשים
40-49,"{'amount': 5581, 'percentage': 8.2}","{'amount': 3825, 'percentage': 5.6}",חודש אחרון
40-49,"{'amount': 309157, 'percentage': 7.6}","{'amount': 214928, 'percentage': 5.3}",מתחילת קורונה
50-59,"{'amount': 5121, 'percentage': 7.5}","{'amount': 3195, 'percentage': 4.7}",חודש אחרון
50-59,"{'amount': 37480, 'percentage': 7.1}","{'amount': 23651, 'percentage': 4.5}",3 חודשים
50-59,"{'amount': 167292, 'percentage': 5.1}","{'amount': 112311, 'percentage': 3.5}",שנה
50-59,"{'amount': 150757, 'percentage': 5.5}","{'amount': 99359, 'percentage': 3.6}",6 חודשים
50-59,"{'amount': 206150, 'percentage': 5}","{'amount': 145016, 'percentage': 3.5}",מתחילת קורונה
60-69,"{'amount': 31152, 'percentage': 5.9}","{'amount': 20513, 'percentage': 3.9}",3 חודשים
60-69,"{'amount': 113318, 'percentage': 3.5}","{'amount': 80346, 'percentage': 2.5}",שנה
60-69,"{'amount': 103159, 'percentage': 3.7}","{'amount': 72055, 'percentage': 2.6}",6 חודשים
60-69,"{'amount': 5446, 'percentage': 8}","{'amount': 3405, 'percentage': 5}",חודש אחרון
60-69,"{'amount': 137139, 'percentage': 3.4}","{'amount': 102722, 'percentage': 2.5}",מתחילת קורונה
70-79,"{'amount': 4214, 'percentage': 6.2}","{'amount': 3254, 'percentage': 4.8}",חודש אחרון
70-79,"{'amount': 19709, 'percentage': 3.7}","{'amount': 15518, 'percentage': 3}",3 חודשים
70-79,"{'amount': 59665, 'percentage': 1.8}","{'amount': 48198, 'percentage': 1.5}",שנה
70-79,"{'amount': 54252, 'percentage': 2}","{'amount': 43701, 'percentage': 1.6}",6 חודשים
70-79,"{'amount': 71672, 'percentage': 1.8}","{'amount': 59364, 'percentage': 1.5}",מתחילת קורונה
80-89,"{'amount': 7404, 'percentage': 1.4}","{'amount': 5542, 'percentage': 1.1}",3 חודשים
80-89,"{'amount': 24579, 'percentage': 0.8}","{'amount': 17626, 'percentage': 0.5}",שנה
80-89,"{'amount': 21877, 'percentage': 0.8}","{'amount': 15579, 'percentage': 0.6}",6 חודשים
80-89,"{'amount': 1546, 'percentage': 2.3}","{'amount': 1186, 'percentage': 1.7}",חודש אחרון
80-89,"{'amount': 31810, 'percentage': 0.8}","{'amount': 22663, 'percentage': 0.6}",מתחילת קורונה
90+,"{'amount': 1953, 'percentage': 0.4}","{'amount': 1046, 'percentage': 0.2}",3 חודשים
90+,"{'amount': 7064, 'percentage': 0.2}","{'amount': 3719, 'percentage': 0.1}",שנה
90+,"{'amount': 6247, 'percentage': 0.2}","{'amount': 3276, 'percentage': 0.1}",6 חודשים
90+,"{'amount': 419, 'percentage': 0.6}","{'amount': 203, 'percentage': 0.3}",חודש אחרון
90+,"{'amount': 9863, 'percentage': 0.2}","{'amount': 4999, 'percentage': 0.1}",מתחילת קורונה
