Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc
2020-12-19T00:00:00.000Z,37,54,0,0,0,0
2020-12-20T00:00:00.000Z,6370,6424,0.07,0,0,0
2020-12-21T00:00:00.000Z,22401,28825,0.32,0,0,0
2020-12-22T00:00:00.000Z,40270,69095,0.78,0,0,0
2020-12-23T00:00:00.000Z,58391,127486,1.43,0,0,0
2020-12-24T00:00:00.000Z,69463,196949,2.22,0,0,0
2020-12-25T00:00:00.000Z,37076,234025,2.63,0,0,0
2020-12-26T00:00:00.000Z,31307,265332,2.99,0,0,0
2020-12-27T00:00:00.000Z,99092,364424,4.1,0,0,0
2020-12-28T00:00:00.000Z,126669,491093,5.53,0,0,0
2020-12-29T00:00:00.000Z,148872,639965,7.2,0,0,0
2020-12-30T00:00:00.000Z,146916,786881,8.85,0,0,0
2020-12-31T00:00:00.000Z,152930,939811,10.58,0,0,0
2021-01-01T00:00:00.000Z,69351,1009162,11.36,0,0,0
2021-01-02T00:00:00.000Z,69800,1078962,12.14,0,0,0
2021-01-03T00:00:00.000Z,143359,1222321,13.75,0,0,0
2021-01-04T00:00:00.000Z,137134,1359455,15.3,1,1,0
2021-01-05T00:00:00.000Z,120809,1480264,16.66,0,1,0
2021-01-06T00:00:00.000Z,98769,1579033,17.77,0,1,0
2021-01-07T00:00:00.000Z,111443,1690476,19.02,4,5,0
2021-01-08T00:00:00.000Z,63755,1754231,19.74,4,9,0
2021-01-09T00:00:00.000Z,42548,1796779,20.22,26,35,0
2021-01-10T00:00:00.000Z,36687,1833466,20.63,5283,5318,0.06
2021-01-11T00:00:00.000Z,21741,1855207,20.88,17009,22327,0.25
2021-01-12T00:00:00.000Z,26769,1881976,21.18,30799,53126,0.6
2021-01-13T00:00:00.000Z,54104,1936080,21.79,51681,104807,1.18
2021-01-14T00:00:00.000Z,57782,1993862,22.44,64375,169182,1.9
2021-01-15T00:00:00.000Z,30819,2024681,22.78,34618,203800,2.29
2021-01-16T00:00:00.000Z,22048,2046729,23.03,21170,224970,2.53
