section,female,male,period,order_period
0-9,"{'amount': 111649, 'percentage': 11.6}","{'amount': 113256, 'percentage': 11.7}",שנה,2
0-9,"{'amount': 70306, 'percentage': 13.7}","{'amount': 70921, 'percentage': 13.8}",6 חודשים,3
0-9,"{'amount': 16792, 'percentage': 16.4}","{'amount': 16110, 'percentage': 15.8}",3 חודשים,4
0-9,"{'amount': 3354, 'percentage': 16}","{'amount': 3083, 'percentage': 14.7}",חודש אחרון,5
0-9,"{'amount': 132744, 'percentage': 9.9}","{'amount': 134725, 'percentage': 10}",מתחילת קורונה,1
10-19,"{'amount': 148459, 'percentage': 11}","{'amount': 143152, 'percentage': 10.6}",מתחילת קורונה,1
10-19,"{'amount': 3043, 'percentage': 14.5}","{'amount': 2367, 'percentage': 11.3}",חודש אחרון,5
10-19,"{'amount': 13967, 'percentage': 13.7}","{'amount': 11281, 'percentage': 11}",3 חודשים,4
10-19,"{'amount': 58855, 'percentage': 11.5}","{'amount': 51097, 'percentage': 10}",6 חודשים,3
10-19,"{'amount': 112319, 'percentage': 11.6}","{'amount': 99149, 'percentage': 10.3}",שנה,2
20-29,"{'amount': 7088, 'percentage': 6.9}","{'amount': 4265, 'percentage': 4.2}",3 חודשים,4
20-29,"{'amount': 1313, 'percentage': 6.3}","{'amount': 786, 'percentage': 3.7}",חודש אחרון,5
20-29,"{'amount': 122603, 'percentage': 9.1}","{'amount': 101041, 'percentage': 7.5}",מתחילת קורונה,1
20-29,"{'amount': 84648, 'percentage': 8.8}","{'amount': 64998, 'percentage': 6.7}",שנה,2
20-29,"{'amount': 39575, 'percentage': 7.7}","{'amount': 29497, 'percentage': 5.8}",6 חודשים,3
30-39,"{'amount': 103663, 'percentage': 7.7}","{'amount': 83447, 'percentage': 6.2}",מתחילת קורונה,1
30-39,"{'amount': 1744, 'percentage': 8.3}","{'amount': 956, 'percentage': 4.6}",חודש אחרון,5
30-39,"{'amount': 42245, 'percentage': 8.2}","{'amount': 29655, 'percentage': 5.8}",6 חודשים,3
30-39,"{'amount': 8529, 'percentage': 8.3}","{'amount': 4785, 'percentage': 4.7}",3 חודשים,4
30-39,"{'amount': 76094, 'percentage': 7.9}","{'amount': 58099, 'percentage': 6}",שנה,2
40-49,"{'amount': 30812, 'percentage': 6}","{'amount': 24171, 'percentage': 4.7}",6 חודשים,3
40-49,"{'amount': 1273, 'percentage': 6.1}","{'amount': 881, 'percentage': 4.2}",חודש אחרון,5
40-49,"{'amount': 84078, 'percentage': 6.2}","{'amount': 69282, 'percentage': 5.1}",מתחילת קורונה,1
40-49,"{'amount': 58181, 'percentage': 6}","{'amount': 46919, 'percentage': 4.9}",שנה,2
40-49,"{'amount': 5630, 'percentage': 5.5}","{'amount': 4053, 'percentage': 4}",3 חודשים,4
50-59,"{'amount': 16892, 'percentage': 3.3}","{'amount': 13398, 'percentage': 2.6}",6 חודשים,3
50-59,"{'amount': 35552, 'percentage': 3.7}","{'amount': 29312, 'percentage': 3}",שנה,2
50-59,"{'amount': 55058, 'percentage': 4.1}","{'amount': 46859, 'percentage': 3.5}",מתחילת קורונה,1
50-59,"{'amount': 590, 'percentage': 2.8}","{'amount': 462, 'percentage': 2.2}",חודש אחרון,5
50-59,"{'amount': 2663, 'percentage': 2.6}","{'amount': 1988, 'percentage': 1.9}",3 חודשים,4
60-69,"{'amount': 21629, 'percentage': 2.2}","{'amount': 18483, 'percentage': 1.9}",שנה,2
60-69,"{'amount': 1705, 'percentage': 1.7}","{'amount': 1124, 'percentage': 1.1}",3 חודשים,4
60-69,"{'amount': 10391, 'percentage': 2}","{'amount': 8520, 'percentage': 1.7}",6 חודשים,3
60-69,"{'amount': 387, 'percentage': 1.8}","{'amount': 272, 'percentage': 1.3}",חודש אחרון,5
60-69,"{'amount': 33851, 'percentage': 2.5}","{'amount': 31349, 'percentage': 2.3}",מתחילת קורונה,1
70-79,"{'amount': 175, 'percentage': 0.8}","{'amount': 137, 'percentage': 0.7}",חודש אחרון,5
70-79,"{'amount': 17346, 'percentage': 1.3}","{'amount': 15975, 'percentage': 1.2}",מתחילת קורונה,1
70-79,"{'amount': 11184, 'percentage': 1.2}","{'amount': 9461, 'percentage': 1}",שנה,2
70-79,"{'amount': 5495, 'percentage': 1.1}","{'amount': 4640, 'percentage': 0.9}",6 חודשים,3
70-79,"{'amount': 809, 'percentage': 0.8}","{'amount': 614, 'percentage': 0.6}",3 חודשים,4
80-89,"{'amount': 58, 'percentage': 0.3}","{'amount': 50, 'percentage': 0.2}",חודש אחרון,5
80-89,"{'amount': 386, 'percentage': 0.4}","{'amount': 281, 'percentage': 0.3}",3 חודשים,4
80-89,"{'amount': 2711, 'percentage': 0.5}","{'amount': 2105, 'percentage': 0.4}",6 חודשים,3
80-89,"{'amount': 9853, 'percentage': 0.7}","{'amount': 7205, 'percentage': 0.5}",מתחילת קורונה,1
80-89,"{'amount': 6246, 'percentage': 0.6}","{'amount': 4471, 'percentage': 0.5}",שנה,2
90+,"{'amount': 2119, 'percentage': 0.2}","{'amount': 1108, 'percentage': 0.1}",שנה,2
90+,"{'amount': 835, 'percentage': 0.2}","{'amount': 454, 'percentage': 0.1}",6 חודשים,3
90+,"{'amount': 108, 'percentage': 0.1}","{'amount': 62, 'percentage': 0.1}",3 חודשים,4
90+,"{'amount': 24, 'percentage': 0.1}","{'amount': 10, 'percentage': 0}",חודש אחרון,5
90+,"{'amount': 3606, 'percentage': 0.3}","{'amount': 1755, 'percentage': 0.1}",מתחילת קורונה,1
