gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,חודש אחרון,6678,4.7,0,0,3,1.1,6,0.4,225,3.7
זכר,0-9,3 חודשים,23391,4.7,0,0,5,1.1,10,0.4,464,3.9
זכר,0-9,שנה,364271,10,5,0.1,25,0.9,91,0.6,2299,5
זכר,0-9,6 חודשים,85319,7.1,1,0.1,11,1,35,0.6,1027,4.7
זכר,0-9,מתחילת קורונה,440709,9.7,7,0.1,34,0.5,124,0.4,3224,3.7
נקבה,0-9,חודש אחרון,5380,3.8,0,0,1,0.4,3,0.2,173,2.9
נקבה,0-9,מתחילת קורונה,361505,7.9,5,0,17,0.3,77,0.2,2610,3
נקבה,0-9,3 חודשים,20000,4,0,0,1,0.2,8,0.3,361,3.1
נקבה,0-9,6 חודשים,68112,5.6,1,0.1,6,0.5,25,0.4,814,3.7
נקבה,0-9,שנה,296251,8.1,2,0,10,0.4,56,0.4,1854,4.1
זכר,10-19,חודש אחרון,4422,3.1,0,0,1,0.4,3,0.2,63,1
זכר,10-19,6 חודשים,73769,6.1,1,0.1,5,0.4,11,0.2,221,1
זכר,10-19,שנה,334926,9.2,5,0.1,16,0.6,45,0.3,603,1.3
זכר,10-19,3 חודשים,20946,4.2,0,0,1,0.2,5,0.2,112,1
זכר,10-19,מתחילת קורונה,438418,9.6,7,0.1,25,0.4,82,0.3,1071,1.2
נקבה,10-19,חודש אחרון,4546,3.2,0,0,0,0,3,0.2,44,0.7
נקבה,10-19,3 חודשים,21669,4.3,1,0.2,1,0.2,5,0.2,127,1.1
נקבה,10-19,6 חודשים,73146,6.1,1,0.1,4,0.3,14,0.2,238,1.1
נקבה,10-19,שנה,335613,9.2,4,0.1,15,0.6,35,0.2,680,1.5
נקבה,10-19,מתחילת קורונה,427725,9.4,8,0.1,23,0.4,81,0.3,1211,1.4
זכר,20-29,חודש אחרון,6614,4.7,0,0,2,0.7,4,0.3,61,1
זכר,20-29,מתחילת קורונה,267287,5.9,24,0.2,57,0.9,248,0.8,1652,1.9
זכר,20-29,שנה,192526,5.3,5,0.1,24,0.9,95,0.7,697,1.5
זכר,20-29,6 חודשים,57952,4.8,1,0.1,8,0.7,22,0.4,272,1.2
זכר,20-29,3 חודשים,22338,4.5,0,0,3,0.7,7,0.3,134,1.1
נקבה,20-29,חודש אחרון,9005,6.3,0,0,5,1.8,6,0.4,230,3.8
נקבה,20-29,6 חודשים,84968,7,1,0.1,6,0.5,20,0.4,975,4.5
נקבה,20-29,שנה,290267,7.9,9,0.2,25,0.9,107,0.8,2901,6.3
נקבה,20-29,מתחילת קורונה,378940,8.3,22,0.2,62,1,283,0.9,5377,6.2
נקבה,20-29,3 חודשים,31065,6.2,0,0,6,1.3,13,0.5,516,4.4
זכר,30-39,חודש אחרון,8201,5.8,0,0,2,0.7,7,0.5,85,1.4
זכר,30-39,מתחילת קורונה,267135,5.9,53,0.5,106,1.6,641,2,2342,2.7
זכר,30-39,6 חודשים,72384,6,5,0.3,24,2.1,42,0.7,362,1.7
