gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,שנה,302894,9.1,5,0.1,20,1,65,0.6,1947,5
זכר,0-9,חודש אחרון,464,1.4,0,0,0,0,0,0,30,1.8
זכר,0-9,3 חודשים,1575,1.9,0,0,1,0.5,0,0,86,2.3
זכר,0-9,מתחילת קורונה,442385,9.5,8,0.1,34,0.5,124,0.4,3326,3.7
זכר,0-9,6 חודשים,24114,4.2,1,0.1,5,0.8,9,0.3,552,3.6
נקבה,0-9,מתחילת קורונה,364423,7.8,4,0,17,0.3,78,0.2,2687,3
נקבה,0-9,שנה,241674,7.3,2,0.1,10,0.5,43,0.4,1578,4
נקבה,0-9,חודש אחרון,577,1.7,0,0,0,0,0,0,18,1.1
נקבה,0-9,3 חודשים,2004,2.4,0,0,0,0,1,0.1,64,1.7
נקבה,0-9,6 חודשים,21300,3.7,0,0,1,0.2,9,0.3,429,2.8
זכר,10-19,3 חודשים,2459,3,0,0,0,0,0,0,20,0.5
זכר,10-19,שנה,292150,8.8,3,0.1,11,0.6,30,0.3,468,1.2
זכר,10-19,חודש אחרון,986,3,0,0,0,0,0,0,7,0.4
זכר,10-19,מתחילת קורונה,440778,9.5,6,0.1,25,0.4,81,0.3,1088,1.2
זכר,10-19,6 חודשים,22299,3.9,0,0,1,0.2,4,0.1,123,0.8
נקבה,10-19,מתחילת קורונה,432553,9.3,7,0.1,23,0.3,83,0.3,1233,1.4
נקבה,10-19,שנה,293698,8.8,2,0.1,9,0.5,22,0.2,508,1.3
נקבה,10-19,חודש אחרון,1581,4.8,0,0,0,0,2,0.6,9,0.5
נקבה,10-19,3 חודשים,3776,4.6,0,0,0,0,2,0.3,23,0.6
נקבה,10-19,6 חודשים,24376,4.3,0,0,0,0,7,0.2,140,0.9
זכר,20-29,מתחילת קורונה,270788,5.8,25,0.2,60,0.9,252,0.8,1690,1.9
זכר,20-29,חודש אחרון,1214,3.7,0,0,2,2.2,1,0.3,14,0.8
זכר,20-29,3 חודשים,2722,3.3,0,0,4,1.9,3,0.4,30,0.8
זכר,20-29,שנה,170735,5.1,3,0.1,17,0.9,49,0.5,533,1.4
זכר,20-29,6 חודשים,24734,4.3,1,0.1,6,1,10,0.3,166,1.1
נקבה,20-29,מתחילת קורונה,384858,8.3,22,0.2,62,0.9,284,0.9,5463,6
נקבה,20-29,חודש אחרון,2272,6.9,0,0,0,0,0,0,34,2.1
נקבה,20-29,3 חודשים,4876,5.9,0,0,0,0,4,0.5,86,2.3
נקבה,20-29,שנה,262865,7.9,6,0.2,18,0.9,41,0.4,2271,5.8
נקבה,20-29,6 חודשים,35315,6.2,0,0,6,1,14,0.4,592,3.9
זכר,30-39,מתחילת קורונה,271570,5.8,53,0.4,107,1.6,642,2,2380,2.6
זכר,30-39,שנה,190173,5.7,12,0.3,34,1.7,78,0.8,670,1.7
זכר,30-39,חודש אחרון,1424,4.3,0,0,1,1.1,0,0,16,1
זכר,30-39,3 חודשים,3503,4.2,0,0,2,1,2,0.3,39,1
זכר,30-39,6 חודשים,30990,5.4,0,0,4,0.7,16,0.5,215,1.4
נקבה,30-39,שנה,289071,8.7,8,0.2,27,1.4,84,0.8,2285,5.8
נקבה,30-39,חודש אחרון,2299,7,0,0,1,1.1,2,0.6,37,2.2
נקבה,30-39,3 חודשים,5528,6.7,0,0,3,1.5,7,0.9,97,2.5
נקבה,30-39,מתחילת קורונה,392316,8.4,40,0.3,114,1.7,605,1.9,5542,6.1
נקבה,30-39,6 חודשים,43080,7.5,2,0.2,12,2,13,0.4,598,3.9
זכר,40-49,מתחילת קורונה,246240,5.3,125,1.1,271,4.1,1438,4.5,3773,4.2
זכר,40-49,חודש אחרון,1469,4.4,0,0,0,0,2,0.6,24,1.5
זכר,40-49,3 חודשים,3654,4.4,0,0,3,1.5,5,0.7,66,1.7
זכר,40-49,שנה,178822,5.4,26,0.7,62,3.2,181,1.8,888,2.3
זכר,40-49,6 חודשים,30242,5.3,5,0.5,11,1.9,37,1.1,302,2
נקבה,40-49,שנה,270194,8.1,17,0.5,27,1.4,113,1.1,1007,2.6
נקבה,40-49,חודש אחרון,2842,8.6,1,1.7,1,1.1,1,0.3,26,1.6
נקבה,40-49,3 חודשים,6640,8,1,0.5,2,1,3,0.4,59,1.6
נקבה,40-49,מתחילת קורונה,354218,7.6,81,0.7,144,2.2,986,3.1,3738,4.1
נקבה,40-49,6 חודשים,45521,8,5,0.5,7,1.2,25,0.7,291,1.9
זכר,50-59,שנה,128123,3.8,84,2.3,135,6.9,389,3.8,1480,3.8
זכר,50-59,חודש אחרון,1496,4.5,0,0,6,6.6,9,2.7,55,3.3
