section,female,male,period
0-9,"{'amount': 21300, 'percentage': 3.7}","{'amount': 24114, 'percentage': 4.2}",6 חודשים
0-9,"{'amount': 2004, 'percentage': 2.4}","{'amount': 1575, 'percentage': 1.9}",3 חודשים
0-9,"{'amount': 577, 'percentage': 1.7}","{'amount': 464, 'percentage': 1.4}",חודש אחרון
0-9,"{'amount': 241674, 'percentage': 7.3}","{'amount': 302894, 'percentage': 9.1}",שנה
0-9,"{'amount': 364423, 'percentage': 7.8}","{'amount': 442385, 'percentage': 9.5}",מתחילת קורונה
10-19,"{'amount': 24376, 'percentage': 4.3}","{'amount': 22299, 'percentage': 3.9}",6 חודשים
10-19,"{'amount': 1581, 'percentage': 4.8}","{'amount': 986, 'percentage': 3}",חודש אחרון
10-19,"{'amount': 293698, 'percentage': 8.8}","{'amount': 292150, 'percentage': 8.8}",שנה
10-19,"{'amount': 3776, 'percentage': 4.6}","{'amount': 2459, 'percentage': 3}",3 חודשים
10-19,"{'amount': 432553, 'percentage': 9.3}","{'amount': 440778, 'percentage': 9.5}",מתחילת קורונה
20-29,"{'amount': 35315, 'percentage': 6.2}","{'amount': 24734, 'percentage': 4.3}",6 חודשים
20-29,"{'amount': 262865, 'percentage': 7.9}","{'amount': 170735, 'percentage': 5.1}",שנה
20-29,"{'amount': 4876, 'percentage': 5.9}","{'amount': 2722, 'percentage': 3.3}",3 חודשים
20-29,"{'amount': 2272, 'percentage': 6.9}","{'amount': 1214, 'percentage': 3.7}",חודש אחרון
20-29,"{'amount': 384858, 'percentage': 8.3}","{'amount': 270788, 'percentage': 5.8}",מתחילת קורונה
30-39,"{'amount': 43080, 'percentage': 7.5}","{'amount': 30990, 'percentage': 5.4}",6 חודשים
30-39,"{'amount': 5528, 'percentage': 6.7}","{'amount': 3503, 'percentage': 4.2}",3 חודשים
30-39,"{'amount': 2299, 'percentage': 7}","{'amount': 1424, 'percentage': 4.3}",חודש אחרון
30-39,"{'amount': 289071, 'percentage': 8.7}","{'amount': 190173, 'percentage': 5.7}",שנה
30-39,"{'amount': 392316, 'percentage': 8.4}","{'amount': 271570, 'percentage': 5.8}",מתחילת קורונה
40-49,"{'amount': 45521, 'percentage': 8}","{'amount': 30242, 'percentage': 5.3}",6 חודשים
40-49,"{'amount': 270194, 'percentage': 8.1}","{'amount': 178822, 'percentage': 5.4}",שנה
40-49,"{'amount': 6640, 'percentage': 8}","{'amount': 3654, 'percentage': 4.4}",3 חודשים
40-49,"{'amount': 2842, 'percentage': 8.6}","{'amount': 1469, 'percentage': 4.4}",חודש אחרון
40-49,"{'amount': 354218, 'percentage': 7.6}","{'amount': 246240, 'percentage': 5.3}",מתחילת קורונה
50-59,"{'amount': 45067, 'percentage': 7.9}","{'amount': 27994, 'percentage': 4.9}",6 חודשים
50-59,"{'amount': 7114, 'percentage': 8.6}","{'amount': 3777, 'percentage': 4.6}",3 חודשים
50-59,"{'amount': 2969, 'percentage': 9}","{'amount': 1496, 'percentage': 4.5}",חודש אחרון
50-59,"{'amount': 195521, 'percentage': 5.9}","{'amount': 128123, 'percentage': 3.8}",שנה
50-59,"{'amount': 250761, 'percentage': 5.4}","{'amount': 173905, 'percentage': 3.7}",מתחילת קורונה
60-69,"{'amount': 47772, 'percentage': 8.4}","{'amount': 32882, 'percentage': 5.8}",6 חודשים
60-69,"{'amount': 150626, 'percentage': 4.5}","{'amount': 105714, 'percentage': 3.2}",שנה
60-69,"{'amount': 7925, 'percentage': 9.6}","{'amount': 5158, 'percentage': 6.2}",3 חודשים
60-69,"{'amount': 2998, 'percentage': 9.1}","{'amount': 2055, 'percentage': 6.2}",חודש אחרון
60-69,"{'amount': 184518, 'percentage': 4}","{'amount': 136475, 'percentage': 2.9}",מתחילת קורונה
70-79,"{'amount': 41671, 'percentage': 7.3}","{'amount': 32788, 'percentage': 5.7}",6 חודשים
70-79,"{'amount': 7944, 'percentage': 9.6}","{'amount': 6007, 'percentage': 7.3}",3 חודשים
70-79,"{'amount': 2845, 'percentage': 8.6}","{'amount': 2232, 'percentage': 6.8}",חודש אחרון
70-79,"{'amount': 95781, 'percentage': 2.9}","{'amount': 77070, 'percentage': 2.3}",שנה
70-79,"{'amount': 113165, 'percentage': 2.4}","{'amount': 92771, 'percentage': 2}",מתחילת קורונה
80-89,"{'amount': 18972, 'percentage': 3.3}","{'amount': 13900, 'percentage': 2.4}",6 חודשים
80-89,"{'amount': 3810, 'percentage': 4.6}","{'amount': 2660, 'percentage': 3.2}",3 חודשים
80-89,"{'amount': 1561, 'percentage': 4.7}","{'amount': 1023, 'percentage': 3.1}",חודש אחרון
80-89,"{'amount': 40712, 'percentage': 1.2}","{'amount': 29748, 'percentage': 0.9}",שנה
80-89,"{'amount': 50618, 'percentage': 1.1}","{'amount': 36851, 'percentage': 0.8}",מתחילת קורונה
90+,"{'amount': 5363, 'percentage': 0.9}","{'amount': 2804, 'percentage': 0.5}",6 חודשים
90+,"{'amount': 467, 'percentage': 1.4}","{'amount': 243, 'percentage': 0.7}",חודש אחרון
90+,"{'amount': 11534, 'percentage': 0.3}","{'amount': 6173, 'percentage': 0.2}",שנה
90+,"{'amount': 1086, 'percentage': 1.3}","{'amount': 591, 'percentage': 0.7}",3 חודשים
90+,"{'amount': 15128, 'percentage': 0.3}","{'amount': 7916, 'percentage': 0.2}",מתחילת קורונה
