section,female,male,period
0-9,"{'amount': 1, 'percentage': 0.4}","{'amount': 2, 'percentage': 0.7}",חודש אחרון
0-9,"{'amount': 10, 'percentage': 0.4}","{'amount': 24, 'percentage': 0.9}",שנה
0-9,"{'amount': 9, 'percentage': 0.6}","{'amount': 16, 'percentage': 1.1}",6 חודשים
0-9,"{'amount': 1, 'percentage': 0.2}","{'amount': 4, 'percentage': 0.9}",3 חודשים
0-9,"{'amount': 17, 'percentage': 0.3}","{'amount': 33, 'percentage': 0.5}",מתחילת קורונה
10-19,"{'amount': 0, 'percentage': 0}","{'amount': 0, 'percentage': 0}",חודש אחרון
10-19,"{'amount': 6, 'percentage': 0.4}","{'amount': 7, 'percentage': 0.5}",6 חודשים
10-19,"{'amount': 15, 'percentage': 0.6}","{'amount': 15, 'percentage': 0.6}",שנה
10-19,"{'amount': 2, 'percentage': 0.5}","{'amount': 0, 'percentage': 0}",3 חודשים
10-19,"{'amount': 23, 'percentage': 0.4}","{'amount': 24, 'percentage': 0.4}",מתחילת קורונה
20-29,"{'amount': 5, 'percentage': 1.1}","{'amount': 3, 'percentage': 0.7}",3 חודשים
20-29,"{'amount': 5, 'percentage': 1.8}","{'amount': 2, 'percentage': 0.7}",חודש אחרון
20-29,"{'amount': 24, 'percentage': 0.9}","{'amount': 24, 'percentage': 0.9}",שנה
20-29,"{'amount': 13, 'percentage': 0.9}","{'amount': 12, 'percentage': 0.9}",6 חודשים
20-29,"{'amount': 61, 'percentage': 1}","{'amount': 57, 'percentage': 0.9}",מתחילת קורונה
30-39,"{'amount': 3, 'percentage': 1.1}","{'amount': 2, 'percentage': 0.7}",חודש אחרון
30-39,"{'amount': 39, 'percentage': 1.5}","{'amount': 49, 'percentage': 1.9}",שנה
30-39,"{'amount': 17, 'percentage': 1.2}","{'amount': 26, 'percentage': 1.9}",6 חודשים
30-39,"{'amount': 6, 'percentage': 1.4}","{'amount': 5, 'percentage': 1.1}",3 חודשים
30-39,"{'amount': 108, 'percentage': 1.7}","{'amount': 106, 'percentage': 1.7}",מתחילת קורונה
40-49,"{'amount': 3, 'percentage': 1.1}","{'amount': 6, 'percentage': 2.2}",חודש אחרון
40-49,"{'amount': 53, 'percentage': 2}","{'amount': 103, 'percentage': 3.9}",שנה
40-49,"{'amount': 17, 'percentage': 1.2}","{'amount': 38, 'percentage': 2.7}",6 חודשים
40-49,"{'amount': 7, 'percentage': 1.6}","{'amount': 9, 'percentage': 2.1}",3 חודשים
40-49,"{'amount': 142, 'percentage': 2.2}","{'amount': 267, 'percentage': 4.2}",מתחילת קורונה
50-59,"{'amount': 7, 'percentage': 2.5}","{'amount': 10, 'percentage': 3.6}",חודש אחרון
50-59,"{'amount': 112, 'percentage': 4.2}","{'amount': 195, 'percentage': 7.4}",שנה
50-59,"{'amount': 261, 'percentage': 4.1}","{'amount': 555, 'percentage': 8.7}",מתחילת קורונה
50-59,"{'amount': 44, 'percentage': 3.2}","{'amount': 88, 'percentage': 6.3}",6 חודשים
50-59,"{'amount': 10, 'percentage': 2.3}","{'amount': 19, 'percentage': 4.4}",3 חודשים
60-69,"{'amount': 19, 'percentage': 6.8}","{'amount': 36, 'percentage': 12.9}",חודש אחרון
60-69,"{'amount': 225, 'percentage': 8.5}","{'amount': 335, 'percentage': 12.7}",שנה
60-69,"{'amount': 93, 'percentage': 6.7}","{'amount': 177, 'percentage': 12.7}",6 חודשים
60-69,"{'amount': 30, 'percentage': 6.9}","{'amount': 62, 'percentage': 14.3}",3 חודשים
60-69,"{'amount': 524, 'percentage': 8.2}","{'amount': 972, 'percentage': 15.3}",מתחילת קורונה
70-79,"{'amount': 34, 'percentage': 12.2}","{'amount': 53, 'percentage': 19}",חודש אחרון
70-79,"{'amount': 144, 'percentage': 10.3}","{'amount': 245, 'percentage': 17.6}",6 חודשים
70-79,"{'amount': 276, 'percentage': 10.4}","{'amount': 429, 'percentage': 16.2}",שנה
70-79,"{'amount': 618, 'percentage': 9.7}","{'amount': 1090, 'percentage': 17.1}",מתחילת קורונה
70-79,"{'amount': 46, 'percentage': 10.6}","{'amount': 90, 'percentage': 20.7}",3 חודשים
80-89,"{'amount': 36, 'percentage': 12.9}","{'amount': 38, 'percentage': 13.6}",חודש אחרון
80-89,"{'amount': 150, 'percentage': 10.8}","{'amount': 189, 'percentage': 13.5}",6 חודשים
80-89,"{'amount': 256, 'percentage': 9.7}","{'amount': 305, 'percentage': 11.5}",שנה
80-89,"{'amount': 42, 'percentage': 9.7}","{'amount': 57, 'percentage': 13.1}",3 חודשים
80-89,"{'amount': 515, 'percentage': 8.1}","{'amount': 684, 'percentage': 10.7}",מתחילת קורונה
90+,"{'amount': 11, 'percentage': 3.9}","{'amount': 11, 'percentage': 3.9}",חודש אחרון
90+,"{'amount': 52, 'percentage': 3.7}","{'amount': 52, 'percentage': 3.7}",6 חודשים
90+,"{'amount': 80, 'percentage': 3}","{'amount': 77, 'percentage': 2.9}",שנה
90+,"{'amount': 18, 'percentage': 4.1}","{'amount': 19, 'percentage': 4.4}",3 חודשים
90+,"{'amount': 154, 'percentage': 2.4}","{'amount': 159, 'percentage': 2.5}",מתחילת קורונה
