coronaOccupancy,normalOccupancy,isolatedTeam
100,,0
45,,0
34,,0
31,,0
28.000000000000004,,0
28.000000000000004,,0
28.000000000000004,,0
21,,0
21,,0
21,,0
18,,0
18,,0
16,,0
13,,0
13,,0
13,,0
12,,0
10,,0
9,,0
8,,0
5,,0
4,,0
3,,0
2,,0
1,,0
0,,0
0,,0
0,,0
0,,0
0,,0
0,,0
