name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
SEGEV-SHALOM,4.2,ירוק,9.7,17,10, קטן מ-15 ,ירוק,2022-06-16T00:00:00.000Z,31.56,26.75,11.46,
DEIR HANNA,9.1,צהוב,27.7,27,141,30,אדום,2022-06-16T00:00:00.000Z,73.27,62.15,38.01,28.7
HARISH,10,אדום,31.1,33,24,64,אדום,2022-06-16T00:00:00.000Z,61.45,56.47,39.20,32.6
MATTAN,9.3,צהוב,44.1,32,6,22,אדום,2022-06-16T00:00:00.000Z,84.52,81.63,66.64,60.6
JALJULYE,6.2,אדום,10.7,21,-38, קטן מ-15 ,כתום,2022-06-16T00:00:00.000Z,60.87,52.41,29.50,
'QAZIR,7.2,ירוק,54.1,36,60, קטן מ-15 ,כתום,2022-06-16T00:00:00.000Z,68.24,65.95,52.25,
GIV'AT AVNI,9.1,צהוב,48.1,28,-52,18,אדום,2022-06-16T00:00:00.000Z,88.65,84.42,68.94,86.5
AFULA,10,אדום,55.4,33,117,323,אדום,2022-06-16T00:00:00.000Z,71.23,66.69,50.69,56.8
PARDES HANNA-KARKUR,10,כתום,50.6,28,49,228,אדום,2022-06-16T00:00:00.000Z,72.65,68.84,52.14,52.2
BEIT JANN,6.4,ירוק,14.0,28,70,16,כתום,2022-06-16T00:00:00.000Z,72.82,60.61,42.31,13.1
KAOKAB ABU AL-HIJA,4.3,ירוק,13.7,17,0, קטן מ-15 ,ירוק,2022-06-16T00:00:00.000Z,71.73,62.46,38.17,
MUQEIBLE,3.8,ירוק,7.3,13,0, קטן מ-15 ,ירוק,2022-06-16T00:00:00.000Z,73.06,62.46,34.63,
MI'ELYA,8.1,צהוב,61.6,18,100,19,אדום,2022-06-16T00:00:00.000Z,69.21,64.13,45.70,58.6
HURA,4.3,ירוק,6.5,13,50, קטן מ-15 ,ירוק,2022-06-16T00:00:00.000Z,25.08,21.06,8.98,
IMMANU'EL,4.1,ירוק,0.0,0,0, 0 ,ירוק,2022-06-16T00:00:00.000Z,29.08,23.18,12.41,0.0
ORANIT,10,אדום,97.7,46,100,86,אדום,2022-06-16T00:00:00.000Z,87.98,84.67,66.85,95.4
BENE BERAQ,7.9,ירוק,7.4,17,93,181,אדום,2022-06-16T00:00:00.000Z,45.33,33.46,19.83,8.7
BAT YAM,9.7,אדום,51.1,25,60,655,אדום,2022-06-16T00:00:00.000Z,75.65,71.42,55.57,51.3
GIV'ATAYIM,9.8,אדום,59.8,32,69,372,אדום,2022-06-16T00:00:00.000Z,79.70,77.35,64.69,61.1
QESARYYA,9.9,צהוב,60.7,36,54,31,אדום,2022-06-16T00:00:00.000Z,מעל 90%,87.33,72.04,55.3
HAWASHLA,1.7,אפור,0.0,0,0, 0 ,ירוק,2022-06-16T00:00:00.000Z,13.87,12.04,4.17,0.0
