cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
ABU GHOSH,קטן מ-15,אין מידע,45,57.24,8.21,אדום,7862
ABU JUWEI'ID,0,0,19,40.87,9.97,אדום,4649
ABU SINAN,15,17.65,85,59.42,9.95,אדום,14306
AFULA,51,15.79,323,56.82,10,אדום,56844
AKKO,42,16.34,257,51.90,10,אדום,49517
ALFE MENASHE,קטן מ-15,אין מידע,37,46.19,9.37,אדום,8011
ARAD,קטן מ-15,אין מידע,117,43.06,9.67,אדום,27170
ARI'EL,22,22.45,98,47.83,10,אדום,20488
ARRABE,קטן מ-15,אין מידע,32,12.18,8.02,אדום,26274
ASHDOD,212,18.04,1175,51.92,9.95,אדום,226329
ASHQELON,174,20.54,847,57.84,10,אדום,146442
ATLIT,21,28.38,74,76.16,10,אדום,9716
AZOR,קטן מ-15,אין מידע,67,50.65,9.92,אדום,13228
BAQA AL-GHARBIYYE,קטן מ-15,אין מידע,38,12.48,8.02,אדום,30448
BASMAT TAB'UN,קטן מ-15,אין מידע,20,25.00,5.19,צהוב,8001
BAT HEFER,קטן מ-15,אין מידע,31,58.73,10,אדום,5278
BAT YAM,72,10.88,662,51.81,9.7,אדום,127772
BE'ER SHEVA,242,17.56,1378,65.42,9.94,אדום,210624
BE'ER YA'AQOV,32,25.00,128,44.42,10,אדום,28818
BEIT JANN,קטן מ-15,אין מידע,16,13.15,6.42,כתום,12169
BENE AYISH,קטן מ-15,אין מידע,42,60.85,9.43,אדום,6902
BENE BERAQ,20,11.05,181,8.70,7.9,אדום,208031
BET ARYE,קטן מ-15,אין מידע,37,69.26,9.54,אדום,5342
BET DAGAN,קטן מ-15,אין מידע,49,67.14,10,אדום,7298
BET HASHMONAY,קטן מ-15,אין מידע,26,118.78,10,אדום,2189
BET SHE'AN,קטן מ-15,אין מידע,70,36.88,9.59,אדום,18980
BET SHEMESH,33,18.03,183,13.84,8.49,אדום,132210
BET YIZHAQ-SH. HEFER,קטן מ-15,אין מידע,18,83.96,6.63,כתום,2144
BINYAMINA-GIV'AT ADA,32,33.68,95,59.48,10,אדום,15971
BIR EL-MAKSUR,קטן מ-15,אין מידע,17,17.47,6.39,כתום,9729
DABURIYYA,קטן מ-15,אין מידע,16,14.98,4.04,ירוק,10682
DALIYAT AL-KARMEL,קטן מ-15,אין מידע,22,12.32,6.75,כתום,17862
DEIR HANNA,קטן מ-15,אין מידע,30,28.68,9.11,אדום,10459
DIMONA,68,21.79,312,89.26,9.76,אדום,34954
EFRAT,קטן מ-15,אין מידע,48,42.03,10,אדום,11420
EILABUN,22,25.00,88,152.22,10,אדום,5781
EL'AD,קטן מ-15,אין מידע,35,7.12,6.6,כתום,49179
ELAT,47,21.27,221,42.09,10,אדום,52507
ELQANA,קטן מ-15,אין מידע,30,75.78,10,אדום,3959
EVEN YEHUDA,15,14.85,101,71.96,9.2,אדום,14036
FASSUTA,קטן מ-15,אין מידע,25,78.44,8.07,אדום,3187
FUREIDIS,קטן מ-15,אין מידע,19,14.14,7.41,כתום,13439
GAN NER,קטן מ-15,אין מידע,27,100.00,8.71,אדום,2700
GAN YAVNE,36,24.16,149,62.38,10,אדום,23887
GANNE TIQWA,39,21.20,184,85.55,9.75,אדום,21508
GEDERA,55,29.73,185,64.22,9.72,אדום,28805
GIV'AT AVNI,קטן מ-15,אין מידע,18,86.54,9.07,אדום,2080
GIV'AT SHEMU'EL,40,20.10,199,73.07,10,אדום,27236
GIV'AT ZE'EV,קטן מ-15,אין מידע,43,22.39,9.75,אדום,19205
GIV'ATAYIM,70,18.87,371,60.95,9.79,אדום,60872
HADERA,87,16.70,521,52.66,10,אדום,98928
HAIFA,205,11.21,1828,64.14,10,אדום,284981
HAR ADAR,קטן מ-15,אין מידע,28,68.34,10,אדום,4097
HARISH,קטן מ-15,אין מידע,64,32.64,10,אדום,19608
HASHMONA'IM,קטן מ-15,אין מידע,32,119.72,10,אדום,2673
HAZOR HAGELILIT,קטן מ-15,אין מידע,29,30.40,10,אדום,9538
HERZLIYYA,123,17.55,701,70.66,10,אדום,99208
HOD HASHARON,78,15.54,502,77.52,9.99,אדום,64755
HOLON,288,22.15,1300,66.15,9.99,אדום,196510
