cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Afula,קטן מ-15,אין מידע,77,13.55,6.97,כתום,56844
Akko,קטן מ-15,אין מידע,41,8.28,4.05,ירוק,49517
Ari'el,קטן מ-15,אין מידע,21,10.25,5.42,צהוב,20488
Ashdod,קטן מ-15,אין מידע,167,7.38,6.68,כתום,226329
Ashqelon,19,15.57,122,8.33,6.27,כתום,146442
Baqa Al-Gharbiyye,קטן מ-15,אין מידע,19,6.24,3.98,ירוק,30448
Bat Yam,קטן מ-15,אין מידע,89,6.97,5.02,צהוב,127772
Be'er Sheva,36,13.95,258,12.25,4.97,צהוב,210624
Be'er Ya'aqov,קטן מ-15,אין מידע,16,5.55,6.14,כתום,28818
Bene Beraq,קטן מ-15,אין מידע,34,1.63,4.71,צהוב,208031
Dimona,קטן מ-15,אין מידע,18,5.15,3.62,ירוק,34954
Elat,קטן מ-15,אין מידע,17,3.24,4.77,צהוב,52507
Even Yehuda,קטן מ-15,אין מידע,21,14.96,7.16,כתום,14036
Gan Yavne,קטן מ-15,אין מידע,18,7.54,5.69,צהוב,23887
Ganne Tiqwa,קטן מ-15,אין מידע,37,17.20,7.53,אדום,21508
Gedera,קטן מ-15,אין מידע,45,15.62,6.98,כתום,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,22,8.08,6.25,כתום,27236
Giv'atayim,קטן מ-15,אין מידע,67,11.01,5.24,צהוב,60872
Hadera,24,19.51,123,12.43,5.28,צהוב,98928
Haifa,25,7.00,357,12.53,5.81,צהוב,284981
Herzliyya,15,12.40,121,12.20,6.36,כתום,99208
Hod Hasharon,קטן מ-15,אין מידע,75,11.58,5.86,צהוב,64755
Holon,23,12.23,188,9.57,5.59,צהוב,196510
Jerusalem,27,9.15,295,3.10,4.39,ירוק,952916
Karmi'el,קטן מ-15,אין מידע,74,16.02,7.39,כתום,46190
Kefar Sava,קטן מ-15,אין מידע,143,14.07,6.58,כתום,101664
Kefar Yona,קטן מ-15,אין מידע,29,11.09,5.73,צהוב,26140
Lod,קטן מ-15,אין מידע,27,3.34,3.78,ירוק,80786
Ma'ale Adummim,קטן מ-15,אין מידע,27,7.14,5.46,צהוב,37802
Mevasseret Ziyyon,0,0,39,16.02,6.77,כתום,24347
Migdal Haemeq,קטן מ-15,אין מידע,30,11.63,6.47,כתום,25790
Modi'in-Makkabbim-Re'ut,20,16.95,118,12.45,7.4,כתום,94744
Nahariyya,קטן מ-15,אין מידע,73,12.33,6.83,כתום,59189
Nazareth,קטן מ-15,אין מידע,31,3.99,2.97,ירוק,77734
Nes Ziyyona,קטן מ-15,אין מידע,70,13.85,7.78,אדום,50532
Nesher,קטן מ-15,אין מידע,30,12.53,5.89,צהוב,23947
Netanya,23,9.91,232,10.38,5.86,צהוב,223562
Nof Hagalil,קטן מ-15,אין מידע,50,11.92,6.8,כתום,41950
Or Aqiva,קטן מ-15,אין מידע,21,10.82,5.65,צהוב,19417
Or Yehuda,קטן מ-15,אין מידע,23,6.29,5.01,צהוב,36587
Pardes Hanna-Karkur,קטן מ-15,אין מידע,35,8.02,6.26,כתום,43646
Petah Tiqwa,30,10.53,285,11.38,6.73,כתום,250427
Qadima-Zoran,קטן מ-15,אין מידע,16,7.05,4.8,צהוב,22711
Qiryat Atta,קטן מ-15,אין מידע,50,8.43,5.17,צהוב,59291
Qiryat Bialik,קטן מ-15,אין מידע,54,12.97,6.05,כתום,41645
Qiryat Gat,קטן מ-15,אין מידע,41,7.00,7.38,כתום,58550
Qiryat Motzkin,קטן מ-15,אין מידע,73,16.06,6.44,כתום,45461
Qiryat Ono,קטן מ-15,אין מידע,46,11.28,6.69,כתום,40778
Qiryat Shemona,קטן מ-15,אין מידע,22,9.79,6.39,כתום,22470
Qiryat Tiv'on,קטן מ-15,אין מידע,21,11.50,5.19,צהוב,18266
Qiryat Yam,קטן מ-15,אין מידע,40,10.16,4.9,צהוב,39389
Ra'annana,קטן מ-15,אין מידע,131,17.02,7.44,כתום,76958
Ramat Gan,17,8.59,198,11.87,5.89,צהוב,166746
Ramat Hasharon,0,0,71,14.95,8.39,אדום,47482
Ramla,קטן מ-15,אין מידע,40,5.20,3.92,ירוק,76903
Rehovot,קטן מ-15,אין מידע,161,11.01,7.53,אדום,146213
Rishon Leziyyon,37,11.90,311,12.15,6.46,כתום,255891
Rosh Haayin,קטן מ-15,אין מידע,65,9.65,6.29,כתום,67337
Sederot,קטן מ-15,אין מידע,16,5.54,6.17,כתום,28899
Tayibe,קטן מ-15,אין מידע,16,3.59,1.96,ירוק,44582
Tel Aviv - Yafo,38,9.22,412,8.22,5.55,צהוב,501015
Tel Mond,קטן מ-15,אין מידע,16,11.89,3.85,ירוק,13461
Tiberias,קטן מ-15,אין מידע,61,13.35,5.47,צהוב,45686
Tirat Karmel,קטן מ-15,אין מידע,24,9.88,4.6,צהוב,24285
Umm Al-Fahm,קטן מ-15,אין מידע,26,4.58,2.45,ירוק,56713
Yavne,קטן מ-15,אין מידע,45,9.04,4.81,צהוב,49759
Yehud,קטן מ-15,אין מידע,37,12.33,5.06,צהוב,30003
Yoqne'am Illit,קטן מ-15,אין מידע,32,13.30,6.24,כתום,24061
Zikhron Ya'aqov,קטן מ-15,אין מידע,37,15.74,7.47,כתום,23503
