gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,מתחילת קורונה,441851,9.6,7,0.1,34,0.5,124,0.4,3287,3.7
זכר,0-9,3 חודשים,14542,4.7,0,0,3,0.7,7,0.3,405,3.9
זכר,0-9,חודש אחרון,810,2.8,0,0,1,1,0,0,42,2.8
זכר,0-9,6 חודשים,36849,5.1,0,0,5,0.7,15,0.4,632,3.9
זכר,0-9,שנה,313265,9.4,4,0.1,22,1,71,0.6,2027,5.1
נקבה,0-9,שנה,251373,7.5,2,0.1,10,0.5,49,0.4,1642,4.1
נקבה,0-9,מתחילת קורונה,363425,7.9,5,0,17,0.3,78,0.2,2663,3
נקבה,0-9,חודש אחרון,1082,3.7,0,0,0,0,1,0.4,34,2.3
נקבה,0-9,3 חודשים,12738,4.1,0,0,1,0.2,7,0.3,307,3
נקבה,0-9,6 חודשים,31093,4.3,0,0,1,0.1,12,0.3,495,3
זכר,10-19,חודש אחרון,1030,3.5,0,0,0,0,0,0,7,0.5
זכר,10-19,3 חודשים,10647,3.4,0,0,1,0.2,4,0.2,100,1
זכר,10-19,מתחילת קורונה,439642,9.5,7,0.1,25,0.4,82,0.3,1083,1.2
זכר,10-19,שנה,298530,8.9,5,0.1,15,0.7,37,0.3,513,1.3
זכר,10-19,6 חודשים,31139,4.3,0,0,1,0.1,5,0.1,142,0.9
נקבה,10-19,מתחילת קורונה,430265,9.3,8,0.1,23,0.4,81,0.3,1219,1.4
נקבה,10-19,3 חודשים,11541,3.7,0,0,0,0,3,0.1,85,0.8
נקבה,10-19,שנה,300016,9,4,0.1,13,0.6,26,0.2,555,1.4
נקבה,10-19,חודש אחרון,1601,5.5,0,0,0,0,0,0,11,0.7
נקבה,10-19,6 חודשים,32478,4.5,1,0.1,2,0.3,6,0.2,160,1
זכר,20-29,מתחילת קורונה,269059,5.8,25,0.2,57,0.9,251,0.8,1675,1.9
זכר,20-29,חודש אחרון,844,2.9,0,0,1,1,2,0.7,14,0.9
זכר,20-29,3 חודשים,13853,4.5,1,0.1,2,0.5,7,0.3,119,1.2
זכר,20-29,שנה,171672,5.1,4,0.1,21,0.9,58,0.5,573,1.4
זכר,20-29,6 חודשים,31846,4.4,1,0.1,4,0.6,13,0.3,196,1.2
נקבה,20-29,חודש אחרון,1492,5.1,0,0,0,0,3,1.1,33,2.2
נקבה,20-29,3 חודשים,19007,6.1,0,0,6,1.5,11,0.4,413,4
נקבה,20-29,שנה,264262,7.9,7,0.2,21,0.9,65,0.6,2454,6.1
נקבה,20-29,מתחילת קורונה,381661,8.3,22,0.2,62,1,284,0.9,5420,6.1
נקבה,20-29,6 חודשים,45153,6.2,0,0,6,0.8,15,0.4,681,4.1
זכר,30-39,מתחילת קורונה,269372,5.8,53,0.5,106,1.6,643,2,2361,2.7
זכר,30-39,חודש אחרון,1208,4.2,0,0,0,0,2,0.7,16,1.1
זכר,30-39,3 חודשים,17356,5.6,0,0,2,0.5,12,0.5,150,1.5
זכר,30-39,שנה,190919,5.7,15,0.4,40,1.8,115,1,743,1.9
זכר,30-39,6 חודשים,41771,5.7,2,0.2,11,1.6,23,0.6,262,1.6
נקבה,30-39,מתחילת קורונה,389008,8.4,40,0.3,114,1.8,600,1.9,5491,6.2
נקבה,30-39,3 חודשים,23731,7.6,1,0.1,8,1.9,7,0.3,423,4.1
נקבה,30-39,חודש אחרון,1979,6.8,0,0,2,2,2,0.7,35,2.4
נקבה,30-39,6 חודשים,57783,7.9,4,0.4,15,2.1,20,0.5,740,4.5
