name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
Kokhav Hashahar,6,כתום,30.0,41,0,קטן מ-15,צהוב,2022-06-29T00:00:00.000Z,62.37,54.49,37.54,
Abu Juwei'id,9.8,אפור,62.4,31,-51,33,אדום,2022-06-29T00:00:00.000Z,80.92,73.41,45.36,71.0
Bene Beraq,8.3,כתום,15.7,26,55,369,אדום,2022-06-29T00:00:00.000Z,45.34,33.47,19.86,17.7
Bat Yam,10,אדום,110.4,33,34,1360,אדום,2022-06-29T00:00:00.000Z,75.67,71.43,55.61,106.4
Giv'atayim,10,אדום,103.8,31,7,577,אדום,2022-06-29T00:00:00.000Z,79.71,77.36,64.75,94.8
Efrat,10,אדום,55.2,44,-16,51,אדום,2022-06-29T00:00:00.000Z,85.55,79.29,58.50,44.7
Alfe Menashe,10,אדום,107.4,50,26,76,אדום,2022-06-29T00:00:00.000Z,83.57,80.88,64.67,94.9
Ramat Yishay,10,אדום,126.6,42,28,97,אדום,2022-06-29T00:00:00.000Z,84.40,81.85,66.95,122.8
Deir Al-Asad,7.5,כתום,31.5,19,207,38,כתום,2022-06-29T00:00:00.000Z,70.64,59.18,37.10,29.9
Sheikh Dannun,5.6,צהוב,23.8,14,0,קטן מ-15,צהוב,2022-06-29T00:00:00.000Z,65.60,57.73,32.77,
Basma,9.8,צהוב,30.2,23,47,28,אדום,2022-06-29T00:00:00.000Z,66.29,57.17,31.88,27.3
Umm Batin,4.5,ירוק,11.2,12,0,קטן מ-15,ירוק,2022-06-29T00:00:00.000Z,19.35,15.71,5.76,
Bu'eine-Nujeidat,7.8,צהוב,25.0,22,150,20,אדום,2022-06-29T00:00:00.000Z,72.63,62.62,36.07,20.0
Yavne'el,8.2,כתום,41.4,28,63,18,אדום,2022-06-29T00:00:00.000Z,41.24,36.76,25.18,41.4
Even Yehuda,10,אדום,109.7,24,27,148,אדום,2022-06-29T00:00:00.000Z,מעל 90%,88.79,70.36,105.4
Tel Mond,10,אדום,129.3,36,17,166,אדום,2022-06-29T00:00:00.000Z,מעל 90%,87.56,69.68,123.3
Ganne Tiqwa,10,אדום,119.5,37,9,255,אדום,2022-06-29T00:00:00.000Z,84.48,80.44,64.27,118.6
Nahef,8.4,כתום,14.2,13,-5,21,אדום,2022-06-29T00:00:00.000Z,65.70,56.25,32.08,15.7
Giv'at Ze'ev,10,אדום,35.9,38,0,67,אדום,2022-06-29T00:00:00.000Z,59.49,50.87,35.73,34.9
Qesaryya,9.9,אדום,66.0,32,-37,37,אדום,2022-06-29T00:00:00.000Z,מעל 90%,87.35,72.06,66.0
Nof Ayyalon,10,כתום,90.5,43,-9,16,אדום,2022-06-29T00:00:00.000Z,מעל 90%,מעל 90%,74.33,76.2
Shilo,6.4,כתום,21.8,41,0,קטן מ-15,כתום,2022-06-29T00:00:00.000Z,55.20,48.43,29.51,
Qiryat Eqron,10,אדום,86.1,33,25,105,אדום,2022-06-29T00:00:00.000Z,69.62,65.53,48.12,95.2
Fassuta,10,אדום,87.9,55,0,19,אדום,2022-06-29T00:00:00.000Z,78.41,71.60,50.99,59.6
Fureidis,9,אדום,28.3,28,40,37,אדום,2022-06-29T00:00:00.000Z,69.62,60.66,37.90,27.5
Ar'ara,8.9,כתום,23.5,21,53,58,אדום,2022-06-29T00:00:00.000Z,51.81,45.20,25.19,22.7
Qiryat Ye'arim,5.8,צהוב,14.4,41,0,קטן מ-15,צהוב,2022-06-29T00:00:00.000Z,51.54,39.44,24.86,
Hawashla,3.8,אפור,0.0,0,0, 0 ,ירוק,2022-06-29T00:00:00.000Z,13.87,12.04,4.17,0.0
Hosha'aya,5.8,כתום,43.1,33,0,קטן מ-15,צהוב,2022-06-29T00:00:00.000Z,מעל 90%,84.39,63.71,
Segev-Shalom,5.4,כתום,7.9,10,0,קטן מ-15,צהוב,2022-06-29T00:00:00.000Z,31.56,26.78,11.46,
Mazra'a,10,כתום,79.9,31,166,23,אדום,2022-06-29T00:00:00.000Z,67.47,61.63,38.19,57.4
Isifya,10,אדום,54.7,40,76,55,אדום,2022-06-29T00:00:00.000Z,67.62,59.55,39.81,43.6
Kafar Qasem,7.7,אדום,17.7,18,38,42,אדום,2022-06-29T00:00:00.000Z,66.70,54.88,30.48,17.3
Abu Qureinat,4.3,אפור,3.0,8,0,קטן מ-15,ירוק,2022-06-29T00:00:00.000Z,9.83,8.44,3.21,
Rosh Haayin,10,אדום,91.0,34,6,600,אדום,2022-06-29T00:00:00.000Z,72.25,67.82,52.23,89.1
