coronaOccupancy,normalOccupancy,isolatedTeam
100,,0
36,,0
28.999999999999996,,0
28.999999999999996,,0
28.000000000000004,,0
28.000000000000004,,0
24,,0
24,,0
23,,0
21,,0
20,,0
18,,0
18,,0
16,,0
16,,0
15,,0
15,,0
13,,0
10,,0
7.000000000000001,,0
6,,0
5,,0
5,,0
5,,0
3,,0
1,,0
0,,0
0,,0
0,,0
0,,0
0,,0
0,,0
