date,numResultsForVirusDiagnosis,numResultsForVirusDiagnosisPcr,numAntigenOfficialTest,countTestsAvg7days
2021-12-04T00:00:00.000Z,41880,41878,48382,131460
2021-12-05T00:00:00.000Z,94330,94322,61523,135867
2021-12-06T00:00:00.000Z,113580,113556,46309,142414
2021-12-07T00:00:00.000Z,114702,114682,16435,143908
2021-12-08T00:00:00.000Z,104289,104270,16710,140995
2021-12-09T00:00:00.000Z,100236,100213,17435,135564
2021-12-10T00:00:00.000Z,90664,90661,18290,129647
2021-12-11T00:00:00.000Z,38797,38797,23892,126380
2021-12-12T00:00:00.000Z,94563,94541,13497,122442
2021-12-13T00:00:00.000Z,108644,108612,14333,115612
2021-12-14T00:00:00.000Z,106518,106503,14421,110338
2021-12-15T00:00:00.000Z,104054,104040,17548,108882
2021-12-16T00:00:00.000Z,104831,104779,19707,108969
2021-12-17T00:00:00.000Z,101805,101702,21016,109945
2021-12-18T00:00:00.000Z,40702,40687,33633,111912
2021-12-19T00:00:00.000Z,105843,105626,16703,113574
2021-12-20T00:00:00.000Z,116086,115901,11473,115615
2021-12-21T00:00:00.000Z,108408,108284,15226,116248
2021-12-22T00:00:00.000Z,110479,110326,15330,116617
2021-12-23T00:00:00.000Z,125847,125656,18430,117199
2021-12-24T00:00:00.000Z,115018,114860,19140,119999
2021-12-25T00:00:00.000Z,44893,44885,25444,121610
2021-12-26T00:00:00.000Z,114552,114339,20659,121040
2021-12-27T00:00:00.000Z,147336,147130,20051,122850
2021-12-28T00:00:00.000Z,151969,151731,20018,128537
2021-12-29T00:00:00.000Z,157313,157044,19007,135428
2021-12-30T00:00:00.000Z,175199,175013,44566,142627
2021-12-31T00:00:00.000Z,148964,148865,41824,153412
2022-01-01T00:00:00.000Z,94912,94906,48300,161510
2022-01-02T00:00:00.000Z,144171,143927,82173,171921
2022-01-03T00:00:00.000Z,208228,207858,88548,184936
2022-01-04T00:00:00.000Z,201673,201331,98000,203397
2022-01-05T00:00:00.000Z,330573,218339,112507,221623
2022-01-06T00:00:00.000Z,324592,218383,106494,243736
2022-01-07T00:00:00.000Z,303080,211711,91630,258779
2022-01-08T00:00:00.000Z,279036,155605,123918,274872
2022-01-09T00:00:00.000Z,370146,177897,192637,294346
2022-01-10T00:00:00.000Z,408674,218489,190666,314979
2022-01-11T00:00:00.000Z,428589,212598,216826,331086
2022-01-12T00:00:00.000Z,439705,217204,223615,349671
2022-01-13T00:00:00.000Z,433486,207026,228310,365381
2022-01-14T00:00:00.000Z,346445,220630,126956,381161
2022-01-15T00:00:00.000Z,329504,147223,184171,387482
2022-01-16T00:00:00.000Z,447393,169374,281057,394892
2022-01-17T00:00:00.000Z,470859,214809,260085,406306
2022-01-18T00:00:00.000Z,469054,197773,279134,415697
2022-01-19T00:00:00.000Z,433288,201231,243101,422481
2022-01-20T00:00:00.000Z,393270,185335,223664,422982
2022-01-21T00:00:00.000Z,347744,207076,153425,419220
2022-01-22T00:00:00.000Z,359388,153897,223898,421065
2022-01-23T00:00:00.000Z,415288,160652,278549,427694
2022-01-24T00:00:00.000Z,410757,179856,244042,426089
2022-01-25T00:00:00.000Z,383106,164242,227253,418804
2022-01-26T00:00:00.000Z,301678,157292,150934,406603
2022-01-27T00:00:00.000Z,258125,126539,139203,387159
2022-01-28T00:00:00.000Z,211862,123604,93637,366694
2022-01-29T00:00:00.000Z,196192,64974,137496,346228
2022-01-30T00:00:00.000Z,277822,108235,176889,321181
2022-01-31T00:00:00.000Z,283867,160499,128936,299170
2022-02-01T00:00:00.000Z,252388,137704,119605,279961
2022-02-02T00:00:00.000Z,230428,112620,123480,260792
2022-02-03T00:00:00.000Z,196786,100973,101432,250488
2022-02-04T00:00:00.000Z,157019,95104,65332,241440
2022-02-05T00:00:00.000Z,143766,57863,89593,233325
2022-02-06T00:00:00.000Z,200218,86195,118433,225466
2022-02-07T00:00:00.000Z,189616,108675,84027,213967
2022-02-08T00:00:00.000Z,169830,95813,76839,200148
2022-02-09T00:00:00.000Z,155040,82624,75126,188054
2022-02-10T00:00:00.000Z,133594,79443,56912,176861
2022-02-11T00:00:00.000Z,103469,66489,39082,167425
2022-02-12T00:00:00.000Z,71378,22967,50494,159587
2022-02-13T00:00:00.000Z,133035,62669,72824,149017
2022-02-14T00:00:00.000Z,129090,80431,50204,139140
2022-02-15T00:00:00.000Z,114419,67777,48060,130273
2022-02-16T00:00:00.000Z,119637,70837,50399,122157
2022-02-17T00:00:00.000Z,100279,63818,37881,116941
2022-02-18T00:00:00.000Z,75964,53257,23619,111990
2022-02-19T00:00:00.000Z,52340,20228,33106,107891
2022-02-20T00:00:00.000Z,96379,52000,45409,105015
2022-02-21T00:00:00.000Z,101061,69306,32479,99575
2022-02-22T00:00:00.000Z,88917,59851,29641,95453
2022-02-23T00:00:00.000Z,83002,53969,29707,91690
2022-02-24T00:00:00.000Z,85113,58519,27258,86324
2022-02-25T00:00:00.000Z,61204,47370,14217,84049
2022-02-26T00:00:00.000Z,37383,17012,20833,81865
2022-02-27T00:00:00.000Z,71322,43915,27895,79653
2022-02-28T00:00:00.000Z,73855,50958,23257,75996
2022-03-01T00:00:00.000Z,81210,62193,19317,72057
2022-03-02T00:00:00.000Z,78137,58337,20135,70917
2022-03-03T00:00:00.000Z,63505,48455,15337,70173
2022-03-04T00:00:00.000Z,50709,41011,9942,67033
2022-03-05T00:00:00.000Z,31684,17384,14577,65513
2022-03-06T00:00:00.000Z,60453,39831,21014,64673
2022-03-07T00:00:00.000Z,77806,61712,16409,63106
2022-03-08T00:00:00.000Z,63258,49319,14155,63664
2022-03-09T00:00:00.000Z,66006,51346,14896,61088
2022-03-10T00:00:00.000Z,60834,48420,12638,59341
2022-03-11T00:00:00.000Z,49382,41505,8061,58950
2022-03-12T00:00:00.000Z,26851,15914,11182,58752
2022-03-13T00:00:00.000Z,59634,45917,13952,58057
2022-03-14T00:00:00.000Z,79313,67464,12023,57918
2022-03-15T00:00:00.000Z,64435,52915,11666,58113
2022-03-16T00:00:00.000Z,63493,50768,12893,58271
2022-03-17T00:00:00.000Z,61299,49398,12018,57902
2022-03-18T00:00:00.000Z,50274,39480,11006,57953
2022-03-19T00:00:00.000Z,40237,24133,16363,58085
2022-03-20T00:00:00.000Z,69932,46930,23294,59999
2022-03-21T00:00:00.000Z,97352,75108,22549,61478
2022-03-22T00:00:00.000Z,85680,62842,23138,64074
2022-03-23T00:00:00.000Z,159177,136442,23106,67131
2022-03-24T00:00:00.000Z,93782,74587,19602,80829
2022-03-25T00:00:00.000Z,64676,49488,15494,85511
2022-03-26T00:00:00.000Z,46628,26943,20181,87582
2022-03-27T00:00:00.000Z,87665,59963,28357,88529
2022-03-28T00:00:00.000Z,97418,73831,24047,91114
2022-03-29T00:00:00.000Z,97730,74630,23606,91145
2022-03-30T00:00:00.000Z,78867,57517,21798,92896
2022-03-31T00:00:00.000Z,79904,62169,18229,81434
2022-04-01T00:00:00.000Z,61757,48870,13263,79464
2022-04-02T00:00:00.000Z,35059,20131,15363,79057
2022-04-03T00:00:00.000Z,67203,46138,21594,77396
2022-04-04T00:00:00.000Z,74270,56751,17966,74455
2022-04-05T00:00:00.000Z,78618,61643,17250,71146
2022-04-06T00:00:00.000Z,64890,49021,16185,68383
2022-04-07T00:00:00.000Z,58603,45341,13594,66367
2022-04-08T00:00:00.000Z,53857,44570,9596,63301
2022-04-09T00:00:00.000Z,30356,18696,11905,62163
2022-04-10T00:00:00.000Z,63160,48357,15110,61464
2022-04-11T00:00:00.000Z,66644,54137,12795,60855
2022-04-12T00:00:00.000Z,61835,50056,11964,59742
2022-04-13T00:00:00.000Z,64509,52739,11976,57332
2022-04-14T00:00:00.000Z,61374,50567,11048,57262
2022-04-15T00:00:00.000Z,54314,45995,8479,57645
2022-04-16T00:00:00.000Z,29912,20960,9048,57689
2022-04-17T00:00:00.000Z,44491,34283,10341,57604
2022-04-18T00:00:00.000Z,52959,43263,9815,54912
2022-04-19T00:00:00.000Z,57494,48321,9265,52933
2022-04-20T00:00:00.000Z,60220,52250,8078,52300
2022-04-21T00:00:00.000Z,63075,56587,6611,51673
2022-04-22T00:00:00.000Z,52077,47108,5049,51899
2022-04-23T00:00:00.000Z,38548,29874,8808,51568
2022-04-24T00:00:00.000Z,75218,63099,12233,52807
2022-04-25T00:00:00.000Z,86684,76999,9749,57194
2022-04-26T00:00:00.000Z,67594,59263,8382,62004
2022-04-27T00:00:00.000Z,69905,61948,7958,63441
2022-04-28T00:00:00.000Z,57461,49705,7819,64809
2022-04-29T00:00:00.000Z,55304,49313,6014,63999
2022-04-30T00:00:00.000Z,28972,20902,8120,64452
2022-05-01T00:00:00.000Z,57913,47055,10914,63072
2022-05-02T00:00:00.000Z,66333,55684,10664,60591
2022-05-03T00:00:00.000Z,57999,50618,7401,57677
2022-05-04T00:00:00.000Z,46432,40747,5726,56302
2022-05-05T00:00:00.000Z,37436,33919,3536,52954
2022-05-06T00:00:00.000Z,53314,48396,4986,50087
2022-05-07T00:00:00.000Z,38424,32359,6117,49809
2022-05-08T00:00:00.000Z,73941,66035,7940,51160
2022-05-09T00:00:00.000Z,77657,71332,6359,53446
2022-05-10T00:00:00.000Z,71110,64540,6609,55067
2022-05-11T00:00:00.000Z,59621,52093,7583,56943
2022-05-12T00:00:00.000Z,41009,34547,6502,58829
2022-05-13T00:00:00.000Z,63337,59240,4144,59342
2022-05-14T00:00:00.000Z,26708,20668,6084,60771
2022-05-15T00:00:00.000Z,57931,49926,8093,59096
2022-05-16T00:00:00.000Z,73112,66133,7015,56817
2022-05-17T00:00:00.000Z,63251,56721,6595,56168
2022-05-18T00:00:00.000Z,58144,50247,7940,55049
2022-05-19T00:00:00.000Z,56604,51146,5507,54836
2022-05-20T00:00:00.000Z,45657,41234,4479,57065
2022-05-21T00:00:00.000Z,13380,7258,6169,54541
2022-05-22T00:00:00.000Z,25940,18616,7374,52637
2022-05-23T00:00:00.000Z,35037,28563,6521,48062
2022-05-24T00:00:00.000Z,28272,22114,6190,42624
2022-05-25T00:00:00.000Z,27902,20363,7567,37622
2022-05-26T00:00:00.000Z,24101,18723,5409,33300
2022-05-27T00:00:00.000Z,11786,8240,3585,28654
2022-05-28T00:00:00.000Z,8576,2988,5624,23813
2022-05-29T00:00:00.000Z,23808,16847,7002,23125
2022-05-30T00:00:00.000Z,31188,25100,6088,22819
2022-05-31T00:00:00.000Z,17312,10665,6682,22262
2022-06-01T00:00:00.000Z,20637,12887,7780,20697
2022-06-02T00:00:00.000Z,14446,8195,6266,19660
2022-06-03T00:00:00.000Z,11527,7643,3921,18278
2022-06-04T00:00:00.000Z,6429,2838,3616,18241
2022-06-05T00:00:00.000Z,8725,2982,5776,17932
2022-06-06T00:00:00.000Z,21932,12841,9151,15777
2022-06-07T00:00:00.000Z,25279,16951,8373,14463
2022-06-08T00:00:00.000Z,23817,14523,9348,15602
2022-06-09T00:00:00.000Z,22321,14293,8098,16060
2022-06-10T00:00:00.000Z,14973,9446,5610,17193
2022-06-11T00:00:00.000Z,11707,3700,8074,17692
2022-06-12T00:00:00.000Z,24107,15182,9025,18452
2022-06-13T00:00:00.000Z,32558,25019,7623,20659
2022-06-14T00:00:00.000Z,23799,15754,8157,22180
2022-06-15T00:00:00.000Z,27982,18892,9241,21978
2022-06-16T00:00:00.000Z,26675,18505,8329,22587
2022-06-17T00:00:00.000Z,19733,13570,6286,23222
2022-06-18T00:00:00.000Z,12894,4518,8477,23908
2022-06-19T00:00:00.000Z,28472,16037,12622,24082
2022-06-20T00:00:00.000Z,42907,31828,11220,24718
2022-06-21T00:00:00.000Z,33290,22090,11354,26205
2022-06-22T00:00:00.000Z,33448,21593,12051,27567
2022-06-23T00:00:00.000Z,38515,27679,11078,28354
2022-06-24T00:00:00.000Z,26067,18031,8225,30057
2022-06-25T00:00:00.000Z,15906,5764,10302,30971
2022-06-26T00:00:00.000Z,32747,17842,15249,31410
2022-06-27T00:00:00.000Z,45186,32487,12947,32043
2022-06-28T00:00:00.000Z,40011,27964,12305,32384
2022-06-29T00:00:00.000Z,39300,27176,12405,33359
2022-06-30T00:00:00.000Z,31985,21236,11064,34207
2022-07-01T00:00:00.000Z,20731,14135,6841,33285
