gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,מתחילת קורונה,427197,9.9,7,0.1,30,0.5,114,0.4,2901,3.6
זכר,0-9,שנה,358664,10.4,5,0.1,22,0.9,83,0.6,2011,5
זכר,0-9,3 חודשים,23055,5.4,0,0,1,0.3,8,0.5,256,3.5
זכר,0-9,חודש אחרון,8597,4.2,0,0,1,0.8,2,0.2,125,3.3
זכר,0-9,6 חודשים,283033,9.7,4,0.1,16,1.1,57,0.8,1502,5.5
נקבה,0-9,מתחילת קורונה,350540,8.2,5,0,17,0.3,75,0.3,2385,3
נקבה,0-9,שנה,292421,8.4,2,0,10,0.4,56,0.4,1667,4.2
נקבה,0-9,3 חודשים,18935,4.4,0,0,1,0.3,6,0.4,216,2.9
נקבה,0-9,חודש אחרון,7562,3.7,0,0,1,0.8,3,0.4,113,3
נקבה,0-9,6 חודשים,222634,7.6,2,0.1,10,0.7,37,0.5,1246,4.5
זכר,10-19,מתחילת קורונה,429168,10,7,0.1,24,0.4,77,0.3,986,1.2
זכר,10-19,שנה,332378,9.6,5,0.1,15,0.6,41,0.3,532,1.3
זכר,10-19,3 חודשים,21239,5,0,0,0,0,1,0.1,49,0.7
זכר,10-19,חודש אחרון,10039,4.9,0,0,0,0,0,0,19,0.5
זכר,10-19,6 חודשים,275876,9.4,4,0.1,10,0.7,23,0.3,356,1.3
נקבה,10-19,מתחילת קורונה,418392,9.7,8,0.1,23,0.4,79,0.3,1150,1.4
נקבה,10-19,שנה,332903,9.6,4,0.1,15,0.6,35,0.3,634,1.6
נקבה,10-19,3 חודשים,21459,5,1,0.3,2,0.6,3,0.2,88,1.2
נקבה,10-19,חודש אחרון,10521,5.2,0,0,0,0,2,0.2,53,1.4
נקבה,10-19,6 חודשים,273627,9.3,3,0.1,9,0.6,16,0.2,406,1.5
זכר,20-29,מתחילת קורונה,254720,5.9,24,0.2,55,0.9,245,0.8,1566,2
זכר,20-29,שנה,183964,5.3,5,0.1,23,0.9,93,0.7,628,1.6
זכר,20-29,3 חודשים,18584,4.4,1,0.3,2,0.6,6,0.4,86,1.2
זכר,20-29,חודש אחרון,8941,4.4,0,0,1,0.8,2,0.2,41,1.1
זכר,20-29,6 חודשים,152982,5.2,2,0.1,11,0.8,41,0.6,391,1.4
נקבה,20-29,מתחילת קורונה,362921,8.4,22,0.2,57,0.9,274,0.9,5057,6.4
נקבה,20-29,שנה,279036,8.1,9,0.2,20,0.8,101,0.8,2613,6.6
נקבה,20-29,3 חודשים,26851,6.3,0,0,1,0.3,5,0.3,313,4.2
נקבה,20-29,חודש אחרון,12810,6.3,0,0,1,0.8,4,0.5,166,4.3
נקבה,20-29,6 חודשים,237748,8.1,5,0.2,10,0.7,25,0.3,1787,6.5
זכר,30-39,מתחילת קורונה,251598,5.9,53,0.5,104,1.7,628,2.1,2231,2.8
זכר,30-39,שנה,198885,5.7,24,0.5,48,2,219,1.7,931,2.3
זכר,30-39,3 חודשים,25138,5.9,2,0.5,10,2.9,12,0.7,131,1.8
זכר,30-39,חודש אחרון,11227,5.5,0,0,2,1.7,4,0.5,62,1.6
זכר,30-39,6 חודשים,168316,5.7,11,0.4,29,2,61,0.8,505,1.8
נקבה,30-39,מתחילת קורונה,365405,8.5,39,0.4,106,1.7,598,2,5115,6.4
נקבה,30-39,שנה,302914,8.7,17,0.4,37,1.5,224,1.7,2754,6.9
נקבה,30-39,3 חודשים,34850,8.2,3,0.8,8,2.3,14,0.9,362,4.9
נקבה,30-39,חודש אחרון,15526,7.6,1,1.1,3,2.5,3,0.4,147,3.8
נקבה,30-39,6 חודשים,258789,8.8,7,0.3,16,1.1,66,0.9,1791,6.5
זכר,40-49,מתחילת קורונה,227095,5.3,121,1.1,264,4.3,1408,4.7,3562,4.5
זכר,40-49,שנה,182902,5.3,52,1.2,105,4.3,469,3.6,1283,3.2
זכר,40-49,3 חודשים,24490,5.7,2,0.5,9,2.6,19,1.2,150,2
זכר,40-49,חודש אחרון,11241,5.5,1,1.1,5,4.2,8,1,77,2
זכר,40-49,6 חודשים,157886,5.4,18,0.7,46,3.2,138,1.9,638,2.3
נקבה,40-49,מתחילת קורונה,326210,7.6,76,0.7,139,2.3,968,3.3,3546,4.5
נקבה,40-49,שנה,271935,7.9,21,0.5,51,2.1,335,2.6,1454,3.6
נקבה,40-49,3 חודשים,35890,8.4,1,0.3,5,1.5,12,0.7,174,2.4
