name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,activeSickTo1000
אלעזר,3.6,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-07-26T00:00:00.000Z,70.91503267973856,65.27777777777779,
עפרה,4.8,ירוק,16.2,0.0280898876404,0, קטן מ-15 ,ירוק,2021-07-26T00:00:00.000Z,65.76139670223084,60.29744584545749,
כעביה-טבאש-חג'אג'רה,2.6,ירוק,7.1,0.0261437908496,0, קטן מ-15 ,ירוק,2021-07-26T00:00:00.000Z,50.15154216437868,45.53396327331075,
קרית גת,6.8,ירוק,9.1,0.0291850220264,2.3125,70,ירוק,2021-07-26T00:00:00.000Z,57.455166524338175,52.94107600341589,12.0
נוקדים,3,ירוק,7.7,0.0253164556962,0, קטן מ-15 ,ירוק,2021-07-26T00:00:00.000Z,40.20897832817337,36.64860681114551,
קרני שומרון,5.2,ירוק,12.6,0.0148331273176,-0.6756756756757001,27,ירוק,2021-07-26T00:00:00.000Z,59.77665402444163,55.899705014749266,28.4
נופית,3.9,ירוק,7.7,0.0095238095238,0, קטן מ-15 ,ירוק,2021-07-26T00:00:00.000Z,83.57580398162328,80.39816232771823,
ג'ש (גוש חלב),2,ירוק,0.0,0,0, 0 ,ירוק,2021-07-26T00:00:00.000Z,65.67307692307692,60.51282051282051,0.0
אבני חפץ,2.3,ירוק,4.8,0.0135135135135,0, קטן מ-15 ,ירוק,2021-07-26T00:00:00.000Z,50.74555074555075,44.78114478114478,
יקיר,2,ירוק,0.0,0,0, 0 ,ירוק,2021-07-26T00:00:00.000Z,58.784067085953886,53.20754716981132,0.0
כפר יונה,4.1,ירוק,23.0,0.0340782122905,0.6666666666665999,77,ירוק,2021-07-26T00:00:00.000Z,63.179035960214236,59.52945677123183,29.5
רבבה,5.5,צהוב,17.8,0.0211864406779,0, קטן מ-15 ,צהוב,2021-07-26T00:00:00.000Z,55.33357117374243,47.80592222618623,
פסוטה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-07-26T00:00:00.000Z,69.90900533417008,65.35927204267335,0.0
טובא-זנגריה,3.8,ירוק,5.8,0.0165975103734,0, קטן מ-15 ,ירוק,2021-07-26T00:00:00.000Z,56.80267170030492,52.12719616669087,
נס ציונה,6.1,ירוק,14.6,0.0199192462987,-0.01333333333340003,104,ירוק,2021-07-26T00:00:00.000Z,67.40481279189424,63.89416607298346,20.6
כפר כנא,3,ירוק,4.3,0.0102564102564,0, קטן מ-15 ,ירוק,2021-07-26T00:00:00.000Z,56.86637133886715,51.09457657735151,
מרכז שפירא,2.8,ירוק,8.3,0.0155038759689,0, קטן מ-15 ,ירוק,2021-07-26T00:00:00.000Z,63.65152146727803,59.274697790746146,
ג'סר א-זרקא,2.3,ירוק,4.0,0.02,0, קטן מ-15 ,ירוק,2021-07-26T00:00:00.000Z,56.64659564613247,50.25474756831867,
מעגן מיכאל,2,ירוק,0.0,0,0, 0 ,ירוק,2021-07-26T00:00:00.000Z,68.2058682058682,65.94516594516594,0.0
שגב-שלום,2.1,ירוק,1.8,0.0128205128205,0, קטן מ-15 ,ירוק,2021-07-26T00:00:00.000Z,23.834745762711865,20.85981638418079,
בית דגן,5.6,ירוק,16.4,0.0276008492569,0.09090909090900001,17,ירוק,2021-07-26T00:00:00.000Z,66.04549191559332,61.89366949849274,23.3
"כפר חב""ד",3,צהוב,3.0,0.0056338028169,0, קטן מ-15 ,צהוב,2021-07-26T00:00:00.000Z,42.53897550111358,35.4120267260579,
מזרעה,2.8,צהוב,5.0,0.0111111111111,0, קטן מ-15 ,צהוב,2021-07-26T00:00:00.000Z,59.83524712930605,55.716425361957064,
טבריה,4.9,ירוק,5.3,0.015737704918,-0.1111111111112,35,ירוק,2021-07-26T00:00:00.000Z,56.997767368559295,52.77108961169724,7.7
כפר האורנים,5.6,ירוק,30.4,0.0206718346253,0, קטן מ-15 ,ירוק,2021-07-26T00:00:00.000Z,75.579187238891,71.32548423851121,
מגאר,2.9,ירוק,3.4,0.0129032258064,0, קטן מ-15 ,ירוק,2021-07-26T00:00:00.000Z,62.12023548622749,56.96789996132525,
מעיליא,2.2,ירוק,3.1,0.0086206896551,0, קטן מ-15 ,ירוק,2021-07-26T00:00:00.000Z,62.835130970724194,58.82896764252696,
ג'לג'וליה,2,ירוק,1.0,0.0021739130434,0, קטן מ-15 ,ירוק,2021-07-26T00:00:00.000Z,50.879067508499276,44.40990772219524,
קודייראת א-צאנע(שבט),2.4,ירוק,3.7,0.1428571428571,0, קטן מ-15 ,ירוק,2021-07-26T00:00:00.000Z,4.902322152598599,4.165130851455952,
ערד,1.8,ירוק,0.4,0.0011918951132,0, קטן מ-15 ,ירוק,2021-07-26T00:00:00.000Z,66.8052999631947,61.54582259845418,
אשקלון,5.9,ירוק,7.8,0.0200628053035,0.7272727272727,146,ירוק,2021-07-26T00:00:00.000Z,63.57124322257276,59.55873315032573,10.0
