city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
ירושלים,43477,1999,1030,21502,21
בני ברק,25268,717,352,7308,36
תל אביב - יפו,10527,637,175,10794,14
אשדוד,12518,424,197,8110,19
נתניה,6949,333,109,5226,15
פתח תקווה,7741,306,110,6511,12
באר שבע,5720,298,100,5961,15
מודיעין עילית,10819,271,174,4096,35
חולון,5695,269,90,4440,14
חיפה,5419,258,90,7023,9
ראשון לציון,5428,249,74,5489,10
בת ים,3793,239,71,3502,18
אשקלון,4291,225,66,3399,16
בית שמש,7724,223,115,2934,18
רמלה,3308,222,95,2332,29
חדרה,3031,219,58,3213,23
נצרת,1943,164,91,1038,21
רחובות,4606,162,65,3240,12
רמת גן,2889,145,48,4230,10
ביתר עילית,5848,145,106,1429,24
עכו,1388,145,64,1664,28
אלעד,5515,127,68,1333,27
לוד,3009,120,52,1969,16
ראש העין,2006,114,47,1364,19
כפר סבא,1626,113,40,2250,12
שפרעם,1072,113,70,846,27
רהט,1641,97,55,990,14
הרצליה,1780,94,24,2966,10
רעננה,1680,87,19,1797,12
אום אל-פחם,2506,86,62,630,15
נתיבות,2791,85,49,995,22
טמרה,1169,79,19,625,23
אור יהודה,1862,79,32,1291,23
קרית מלאכי,1547,76,42,948,31
עפולה,1307,76,31,1130,14
קרית אתא,1327,72,28,1634,12
בית שאן,709,68,23,530,35
טייבה,1834,67,50,758,15
יבנה,1651,66,30,902,14
צפת,1143,66,35,890,18
נוף הגליל,704,66,22,818,15
קרית גת,2249,66,26,1509,11
הוד השרון,986,65,32,1334,11
מג'דל שמס,269,64,56,511,57
גדרה,707,63, 11-14 ,999,25
באקה אל-גרביה,1335,61,25,504,21
קרית ביאליק,752,60,28,1147,15
קלנסווה,1522,59,27,492,26
טבריה,1834,58, 11-14 ,1073,13
קרית ים,709,57, 11-14 ,976,15
מודיעין-מכבים-רעות,1858,56,21,1734,6
מעלה אדומים,1057,54,26,1184,14
מגאר,390,54,38,445,24
כפר קרע,855,53,30,400,28
אופקים,1580,53,35,1189,17
גבעת זאב,1274,53,38,521,28
פרדס חנה-כרכור,966,52,23,1075,13
שדרות,981,52,23,569,19
מג'ד אל-כרום,815,52,32,463,34
נהריה,1258,51,18,1732,9
ערד,884,49,31,665,18
סח'נין,1372,49,35,636,15
נס ציונה,1010,48,26,1441,10
בועיינה-נוג'ידאת,127,48,42,513,47
טירה,1622,47,19,552,18
קרית מוצקין,646,47,  6-10  ,1019,11
באר יעקב,970,45, 11-14 ,553,17
רמת השרון,806,45,15,1139,10
פוריידיס,667,45,20,203,34
כפר כנא,572,43,27,286,19
אבו סנאן,569,42,23,321,32
ירכא,1086,41,15,508,26
אור עקיבא,646,41,16,671,21
קרית אונו,651,41,20,733,11
ריינה,457,41, 11-14 ,182,25
ערערה,828,40,28,439,20
כפר קאסם,1455,38,32,492,16
כרמיאל,835,37,15,1079,8
ג'דיידה-מכר,740,36,20,456,17
גבעתיים,805,36,  6-10  ,1041,7
דימונה,842,31,  6-10  ,1147,9
דייר אל-אסד,780,30,17,228,24
ג'ולס,373,30,17,134,48
מגדל העמק,728,29,  6-10  ,784,11
בענה,506,29,19,185,34
רכסים,1387,28, 11-14 ,918,23
גבעת שמואל,658,27,  6-10  ,550,11
ג'סר א-זרקא,451,26, 11-14 ,625,17
גן יבנה,749,26, 11-14 ,437,12
מבשרת ציון,498,26,  6-10  ,754,11
"כפר חב""ד",504,25,  6-10  ,395,36
חצור הגלילית,382,24,  6-10  ,240,24
אעבלין,310,24,15,264,18
כסרא-סמיע,382,24,18,184,28
יפיע,487,24,16,243,12
מעלות-תרשיחא,350,24,  6-10  ,598,11
זכרון יעקב,487,23,  6-10  ,617,10
ערערה-בנגב,390,23, 11-14 ,186,13
טורעאן,353,23, 11-14 ,264,16
יהוד,826,23,  1-5  ,933,8
בית ג'ן,525,22, 11-14 ,249,18
טירת כרמל,403,21,  1-5  ,545,9
כפר מנדא,685,21, 11-14 ,237,10
עראבה,530,21, 11-14 ,353,8
קדימה-צורן,315,21,  1-5  ,333,10
דייר חנא,275,21,17,170,20
