gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,חודש אחרון,9030,4.3,0,0,1,0.8,2,0.2,127,3.2
זכר,0-9,6 חודשים,283204,9.7,4,0.1,16,1.1,57,0.8,1504,5.4
זכר,0-9,שנה,359180,10.3,5,0.1,22,0.9,83,0.6,2012,5
זכר,0-9,מתחילת קורונה,427742,9.9,7,0.1,30,0.5,114,0.4,2903,3.6
זכר,0-9,3 חודשים,22883,5.4,0,0,1,0.3,8,0.5,251,3.4
נקבה,0-9,מתחילת קורונה,350973,8.1,5,0,17,0.3,76,0.3,2390,3
נקבה,0-9,חודש אחרון,7919,3.8,0,0,1,0.8,4,0.5,118,3
נקבה,0-9,3 חודשים,18700,4.4,0,0,1,0.3,7,0.4,212,2.9
נקבה,0-9,שנה,292826,8.4,2,0,10,0.4,57,0.4,1672,4.2
נקבה,0-9,6 חודשים,222656,7.6,2,0.1,10,0.7,37,0.5,1249,4.5
זכר,10-19,3 חודשים,20993,4.9,0,0,0,0,1,0.1,49,0.7
זכר,10-19,שנה,332736,9.6,5,0.1,15,0.6,41,0.3,533,1.3
זכר,10-19,מתחילת קורונה,429590,10,7,0.1,24,0.4,77,0.3,987,1.2
זכר,10-19,6 חודשים,275687,9.4,4,0.1,10,0.7,23,0.3,353,1.3
זכר,10-19,חודש אחרון,10316,4.9,0,0,0,0,0,0,19,0.5
נקבה,10-19,חודש אחרון,10813,5.1,0,0,0,0,2,0.2,57,1.5
נקבה,10-19,6 חודשים,273171,9.3,3,0.1,9,0.6,16,0.2,410,1.5
נקבה,10-19,שנה,333238,9.6,4,0.1,15,0.6,35,0.3,638,1.6
נקבה,10-19,מתחילת קורונה,418778,9.7,8,0.1,23,0.4,79,0.3,1154,1.4
נקבה,10-19,3 חודשים,21256,5,1,0.3,2,0.6,3,0.2,89,1.2
זכר,20-29,מתחילת קורונה,255177,5.9,24,0.2,55,0.9,244,0.8,1566,2
זכר,20-29,3 חודשים,18432,4.3,0,0,2,0.6,6,0.4,86,1.2
זכר,20-29,6 חודשים,153084,5.2,2,0.1,11,0.8,41,0.5,390,1.4
זכר,20-29,שנה,184408,5.3,5,0.1,22,0.9,93,0.7,628,1.6
זכר,20-29,חודש אחרון,9263,4.4,0,0,1,0.8,2,0.2,41,1
נקבה,20-29,מתחילת קורונה,363496,8.4,22,0.2,57,0.9,276,0.9,5067,6.4
נקבה,20-29,3 חודשים,26698,6.3,0,0,1,0.3,6,0.4,314,4.2
נקבה,20-29,6 חודשים,237798,8.1,5,0.2,10,0.7,26,0.3,1789,6.5
נקבה,20-29,שנה,279601,8,9,0.2,20,0.8,102,0.8,2621,6.5
נקבה,20-29,חודש אחרון,13234,6.3,0,0,1,0.8,5,0.6,170,4.3
זכר,30-39,מתחילת קורונה,252171,5.9,53,0.5,104,1.7,628,2.1,2233,2.8
זכר,30-39,6 חודשים,168606,5.7,11,0.4,29,2,61,0.8,507,1.8
זכר,30-39,שנה,199451,5.7,24,0.5,48,2,219,1.7,932,2.3
זכר,30-39,3 חודשים,25035,5.9,2,0.5,10,2.9,12,0.7,133,1.8
זכר,30-39,חודש אחרון,11640,5.5,0,0,2,1.6,4,0.5,64,1.6
נקבה,30-39,חודש אחרון,16099,7.6,1,1.1,3,2.4,4,0.5,150,3.8
נקבה,30-39,6 חודשים,259074,8.8,7,0.3,16,1.1,67,0.9,1794,6.5
נקבה,30-39,שנה,303670,8.7,17,0.4,37,1.5,225,1.7,2760,6.9
נקבה,30-39,מתחילת קורונה,366173,8.5,39,0.4,106,1.7,599,2,5121,6.4
נקבה,30-39,3 חודשים,34685,8.1,3,0.8,7,2,15,0.9,356,4.8
זכר,40-49,מתחילת קורונה,227607,5.3,121,1.1,264,4.3,1408,4.7,3566,4.5
זכר,40-49,3 חודשים,24403,5.7,2,0.5,9,2.6,19,1.1,151,2
זכר,40-49,6 חודשים,158132,5.4,17,0.6,46,3.2,138,1.8,641,2.3
זכר,40-49,שנה,183404,5.3,52,1.2,105,4.3,469,3.6,1286,3.2
זכר,40-49,חודש אחרון,11585,5.5,1,1.1,5,4.1,8,0.9,82,2.1
נקבה,40-49,חודש אחרון,17462,8.3,0,0,1,0.8,4,0.5,82,2.1
נקבה,40-49,6 חודשים,239751,8.2,11,0.4,18,1.3,84,1.1,779,2.8
נקבה,40-49,שנה,272737,7.9,21,0.5,51,2.1,335,2.6,1457,3.6
נקבה,40-49,מתחילת קורונה,327034,7.6,76,0.7,139,2.3,968,3.3,3550,4.5
נקבה,40-49,3 חודשים,35822,8.4,1,0.3,5,1.5,12,0.7,176,2.4
זכר,50-59,חודש אחרון,10575,5,1,1.1,2,1.6,17,2,143,3.6
זכר,50-59,6 חודשים,109521,3.7,67,2.5,99,7,308,4.1,1114,4
זכר,50-59,שנה,123711,3.6,137,3,188,7.7,727,5.6,1847,4.6
זכר,50-59,מתחילת קורונה,156583,3.6,390,3.6,549,8.9,2246,7.6,4907,6.2
זכר,50-59,3 חודשים,20965,4.9,12,3.1,21,6.1,47,2.8,295,4
נקבה,50-59,חודש אחרון,16633,7.9,0,0,3,2.4,16,1.9,92,2.3
נקבה,50-59,6 חודשים,166226,5.7,38,1.4,54,3.8,211,2.8,857,3.1
נקבה,50-59,שנה,184356,5.3,74,1.6,105,4.3,537,4.2,1498,3.7
נקבה,50-59,מתחילת קורונה,223226,5.2,199,1.8,254,4.1,1581,5.3,3894,4.9
נקבה,50-59,3 חודשים,33053,7.8,3,0.8,7,2,33,2,185,2.5
זכר,60-69,מתחילת קורונה,115436,2.7,1004,9.2,942,15.3,3338,11.2,6692,8.4
זכר,60-69,3 חודשים,22220,5.2,17,4.4,52,15.1,142,8.5,591,8
זכר,60-69,6 חודשים,83836,2.9,179,6.6,170,11.9,658,8.8,1968,7.1
זכר,60-69,שנה,92910,2.7,360,8,310,12.7,1244,9.6,2922,7.3
זכר,60-69,חודש אחרון,11687,5.5,6,6.7,22,17.9,74,8.7,322,8.2
