priod_Desc,visited_country,colorName,color_number,sum_arrived,sum_positived,percent_positive,last_update_date,israeli_positive,foreigner_positive
month6,New Zealand ,כתום,2,324,6,1.85,2022-07-01T00:00:00.000Z,4,2
month6,Senegal ,כתום,2,227,7,3.08,2022-07-01T00:00:00.000Z,5,2
month6,Oman  ,כתום,2,82,3,3.66,2022-07-01T00:00:00.000Z,3,0
month6,San Marino  ,כתום,2,1,0,0,2022-07-01T00:00:00.000Z,0,0
month6,Venezuela,כתום,2,315,14,4.44,2022-07-01T00:00:00.000Z,1,13
month6,Botswana  ,כתום,2,196,21,10.71,2022-07-01T00:00:00.000Z,20,1
month6,Romania ,כתום,2,71301,2145,3.01,2022-07-01T00:00:00.000Z,2039,104
month6,Armenia ,כתום,2,1089,22,2.02,2022-07-01T00:00:00.000Z,21,1
month6,Cayman Islands,כתום,2,8,0,0,2022-07-01T00:00:00.000Z,0,0
month6,Mali  ,כתום,2,15,0,0,2022-07-01T00:00:00.000Z,0,0
month6,Sri Lanka ,כתום,2,4566,195,4.27,2022-07-01T00:00:00.000Z,164,31
month6,Belarus ,כתום,2,2995,150,5.01,2022-07-01T00:00:00.000Z,141,9
month6,Croatia ,כתום,2,3639,172,4.73,2022-07-01T00:00:00.000Z,170,2
month6,Bolivia ,כתום,2,172,8,4.65,2022-07-01T00:00:00.000Z,8,0
month6,French Guiana ,כתום,2,118,5,4.24,2022-07-01T00:00:00.000Z,5,0
month6,Singapore ,כתום,2,2762,64,2.32,2022-07-01T00:00:00.000Z,49,15
month6,Comoros Islands,כתום,2,4,0,0,2022-07-01T00:00:00.000Z,0,0
month6,Belize ,כתום,2,38,2,5.26,2022-07-01T00:00:00.000Z,2,0
month6,Mexico,כתום,2,9454,264,2.79,2022-07-01T00:00:00.000Z,253,11
month6,Saint Lucia ,כתום,2,4,0,0,2022-07-01T00:00:00.000Z,0,0
month6,Bahrain,כתום,2,2145,75,3.5,2022-07-01T00:00:00.000Z,64,11
month6,Italy,כתום,2,213962,6888,3.22,2022-07-01T00:00:00.000Z,6672,216
month6,Ecuador,כתום,2,1050,28,2.67,2022-07-01T00:00:00.000Z,27,1
month6,Vietnam ,כתום,2,514,22,4.28,2022-07-01T00:00:00.000Z,20,2
month6,Antilles,כתום,2,91,1,1.1,2022-07-01T00:00:00.000Z,1,0
month6,Gambia  ,כתום,2,35,1,2.86,2022-07-01T00:00:00.000Z,1,0
month6,French Polynesia ,כתום,2,54,1,1.85,2022-07-01T00:00:00.000Z,1,0
month6,Tajikistan  ,כתום,2,44,2,4.55,2022-07-01T00:00:00.000Z,2,0
month6,Indonesia ,כתום,2,2335,158,6.77,2022-07-01T00:00:00.000Z,0,158
month6,Reunion ,כתום,2,27,0,0,2022-07-01T00:00:00.000Z,0,0
month6,Sudan ,כתום,2,9,0,0,2022-07-01T00:00:00.000Z,0,0
month6,Colombia ,כתום,2,3181,68,2.14,2022-07-01T00:00:00.000Z,52,16
month6,Namibia  ,כתום,2,273,14,5.13,2022-07-01T00:00:00.000Z,14,0
month6,Spain ,כתום,2,100448,3585,3.57,2022-07-01T00:00:00.000Z,3461,124
month6,Thailand ,כתום,2,32695,1227,3.75,2022-07-01T00:00:00.000Z,1184,43
month6,Libyan,כתום,2,5,1,20,2022-07-01T00:00:00.000Z,1,0
year,Senegal ,כתום,2,325,7,2.15,2022-07-01T00:00:00.000Z,5,2
year,New Zealand ,כתום,2,439,7,1.59,2022-07-01T00:00:00.000Z,5,2
year,Oman  ,כתום,2,117,4,3.42,2022-07-01T00:00:00.000Z,4,0
