Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc,vaccinated_third_dose,vaccinated_third_dose_cum,vaccinated_third_dose_population_perc,vaccinated_validity_perc,vaccinated_expired_perc,not_vaccinated_perc
2020-12-19T00:00:00.000Z,46,69,0,0,1,0,0,0,0,0,0,100
2020-12-20T00:00:00.000Z,7385,7454,0.08,0,1,0,0,0,0,0,0,100
2020-12-21T00:00:00.000Z,24908,32362,0.35,0,1,0,0,0,0,0,0,100
2020-12-22T00:00:00.000Z,44633,76995,0.83,0,1,0,0,0,0,0,0,100
2020-12-23T00:00:00.000Z,62891,139886,1.5,0,1,0,0,0,0,0,0,100
2020-12-24T00:00:00.000Z,73396,213282,2.29,0,1,0,0,0,0,0,0,100
2020-12-25T00:00:00.000Z,38496,251778,2.71,0,1,0,0,0,0,0,0,100
2020-12-26T00:00:00.000Z,32605,284383,3.06,0,1,0,0,0,0,0,0,100
2020-12-27T00:00:00.000Z,104522,388905,4.18,0,1,0,0,0,0,0,0,100
2020-12-28T00:00:00.000Z,134974,523879,5.63,0,1,0,0,0,0,0,0,100
2020-12-29T00:00:00.000Z,156234,680113,7.31,0,1,0,0,0,0,0,0,100
2020-12-30T00:00:00.000Z,153066,833179,8.96,0,1,0,0,0,0,0,0,100
2020-12-31T00:00:00.000Z,158485,991664,10.66,0,1,0,0,0,0,0,0,100
2021-01-01T00:00:00.000Z,71385,1063049,11.43,0,1,0,0,0,0,0,0,100
2021-01-02T00:00:00.000Z,71710,1134759,12.2,0,1,0,0,0,0,0,0,100
2021-01-03T00:00:00.000Z,149690,1284449,13.81,0,1,0,0,0,0,0,0,100
2021-01-04T00:00:00.000Z,152111,1436560,15.45,1,2,0,0,0,0,0,0,100
2021-01-05T00:00:00.000Z,125109,1561669,16.79,0,2,0,0,0,0,0,0,100
2021-01-06T00:00:00.000Z,103282,1664951,17.9,2,4,0,0,0,0,0,0,100
2021-01-07T00:00:00.000Z,116004,1780955,19.15,5,9,0,0,0,0,0,0,100
2021-01-08T00:00:00.000Z,66420,1847375,19.87,3,12,0,0,0,0,0,0,100
2021-01-09T00:00:00.000Z,44520,1891895,20.34,24,36,0,0,0,0,0,0,100
2021-01-10T00:00:00.000Z,37607,1929502,20.75,5993,6029,0.06,0,0,0,0,0,100
2021-01-11T00:00:00.000Z,21118,1950620,20.98,19253,25282,0.27,0,0,0,0,0,100
2021-01-12T00:00:00.000Z,24009,1974629,21.23,35654,60936,0.66,0,0,0,0,0,100
2021-01-13T00:00:00.000Z,52006,2026635,21.79,56856,117792,1.27,0,0,0,0,0,100
2021-01-14T00:00:00.000Z,56426,2083061,22.4,68815,186607,2.01,0,0,0,0,0,100
2021-01-15T00:00:00.000Z,30716,2113777,22.73,35919,222526,2.39,0,0,0,0,0,100
2021-01-16T00:00:00.000Z,29428,2143205,23.05,26002,248528,2.67,0,0,0,0,0,100
2021-01-17T00:00:00.000Z,68374,2211579,23.78,84563,333091,3.58,0,0,0,0.36,0,99.64
2021-01-18T00:00:00.000Z,69695,2281274,24.53,120371,453462,4.88,0,0,0,0.64,0,99.36
2021-01-19T00:00:00.000Z,72767,2354041,25.31,137760,591222,6.36,0,0,0,1.16,0,98.84
2021-01-20T00:00:00.000Z,76757,2430798,26.14,143666,734888,7.9,0,0,0,1.98,0,98.02
2021-01-21T00:00:00.000Z,69863,2500661,26.89,164318,899206,9.67,0,0,0,2.98,0,97.02
2021-01-22T00:00:00.000Z,37834,2538495,27.3,71063,970269,10.43,0,0,0,3.5,0,96.5
2021-01-23T00:00:00.000Z,39917,2578412,27.73,53548,1023817,11.01,0,0,0,3.89,0,96.11
2021-01-24T00:00:00.000Z,69046,2647458,28.47,140614,1164431,12.52,0,0,0,5.1,0,94.9
2021-01-25T00:00:00.000Z,80834,2728292,29.34,139417,1303848,14.02,0,0,0,6.78,0,93.22
2021-01-26T00:00:00.000Z,78628,2806920,30.18,126318,1430166,15.38,0,0,0,8.65,0,91.35
2021-01-27T00:00:00.000Z,77858,2884778,31.02,124947,1555113,16.72,0,0,0,10.56,0,89.44
2021-01-28T00:00:00.000Z,79463,2964241,31.88,130519,1685632,18.13,0,0,0,12.69,0,87.31
2021-01-29T00:00:00.000Z,36612,3000853,32.27,64740,1750372,18.82,0,0,0,13.61,0,86.39
2021-01-30T00:00:00.000Z,34354,3035207,32.64,42730,1793102,19.28,0,0,0,14.3,0,85.7
2021-01-31T00:00:00.000Z,73279,3108486,33.43,59448,1852550,19.92,0,0,0,16.07,0,83.93
2021-02-01T00:00:00.000Z,82429,3190915,34.31,35300,1887850,20.3,0,0,0,17.81,0,82.19
2021-02-02T00:00:00.000Z,70000,3260915,35.07,31013,1918863,20.63,0,0,0,19.35,0,80.65
2021-02-03T00:00:00.000Z,60214,3321129,35.71,51359,1970222,21.19,0,0,0,20.84,0,79.16
2021-02-04T00:00:00.000Z,72528,3393657,36.49,58028,2028250,21.81,0,0,0,22.39,0,77.61
2021-02-05T00:00:00.000Z,33869,3427526,36.86,28739,2056989,22.12,0,0,0,23.15,0,76.85
2021-02-06T00:00:00.000Z,21577,3449103,37.09,22192,2079181,22.36,0,0,0,23.64,0,76.36
2021-02-07T00:00:00.000Z,54032,3503135,37.67,68667,2147848,23.1,0,0,0,24.4,0,75.6
2021-02-08T00:00:00.000Z,58566,3561701,38.3,65376,2213224,23.8,0,0,0,24.95,0,75.05
2021-02-09T00:00:00.000Z,66268,3627969,39.01,67463,2280687,24.53,0,0,0,25.48,0,74.52
2021-02-10T00:00:00.000Z,70470,3698439,39.77,72191,2352878,25.3,0,0,0,26.23,0,73.77
2021-02-11T00:00:00.000Z,81075,3779514,40.64,71997,2424875,26.08,0,0,0,27.08,0,72.92
2021-02-12T00:00:00.000Z,39036,3818550,41.06,37517,2462392,26.48,0,0,0,27.5,0,72.5
2021-02-13T00:00:00.000Z,27415,3845965,41.36,30397,2492789,26.81,0,0,0,27.82,0,72.18
2021-02-14T00:00:00.000Z,74840,3920805,42.16,69014,2561803,27.55,0,0,0,28.76,0,71.24
2021-02-15T00:00:00.000Z,81459,4002264,43.04,75624,2637427,28.36,0,0,0,29.69,0,70.31
2021-02-16T00:00:00.000Z,83350,4085614,43.93,78201,2715628,29.2,0,0,0,30.64,0,69.36
2021-02-17T00:00:00.000Z,61899,4147513,44.6,75550,2791178,30.01,0,0,0,31.56,0,68.44
2021-02-18T00:00:00.000Z,69073,4216586,45.34,79664,2870842,30.87,0,0,0,32.51,0,67.49
2021-02-19T00:00:00.000Z,39597,4256183,45.77,38086,2908928,31.28,0,0,0,33.02,0,66.98
2021-02-20T00:00:00.000Z,31617,4287800,46.11,28690,2937618,31.59,0,0,0,33.43,0,66.57
2021-02-21T00:00:00.000Z,79372,4367172,46.96,78378,3015996,32.43,0,0,0,34.39,0,65.61
2021-02-22T00:00:00.000Z,84977,4452149,47.88,80528,3096524,33.3,0,0,0,35.44,0,64.56
2021-02-23T00:00:00.000Z,77251,4529400,48.71,70396,3166920,34.06,0,0,0,36.47,0,63.53
2021-02-24T00:00:00.000Z,60988,4590388,49.36,63039,3229959,34.73,0,0,0,37.4,0,62.6
2021-02-25T00:00:00.000Z,51640,4642028,49.92,64714,3294673,35.43,0,0,0,38.31,0,61.69
2021-02-26T00:00:00.000Z,25832,4667860,50.2,31973,3326646,35.77,0,0,0,38.76,0,61.24
2021-02-27T00:00:00.000Z,18299,4686159,50.39,21171,3347817,36,0,0,0,39.08,0,60.92
2021-02-28T00:00:00.000Z,40281,4726440,50.83,55832,3403649,36.6,0,0,0,39.92,0,60.08
2021-03-01T00:00:00.000Z,45645,4772085,51.32,61373,3465022,37.26,0,0,0,40.78,0,59.22
2021-03-02T00:00:00.000Z,41101,4813186,51.76,64712,3529734,37.96,0,0,0,41.54,0,58.46
2021-03-03T00:00:00.000Z,41931,4855117,52.21,66703,3596437,38.67,0,0,0,42.25,0,57.75
2021-03-04T00:00:00.000Z,39599,4894716,52.64,79030,3675467,39.52,0,0,0,42.95,0,57.05
2021-03-05T00:00:00.000Z,17267,4911983,52.82,40411,3715878,39.96,0,0,0,43.28,0,56.72
2021-03-06T00:00:00.000Z,10649,4922632,52.94,25314,3741192,40.23,0,0,0,43.5,0,56.5
2021-03-07T00:00:00.000Z,31074,4953706,53.27,72791,3813983,41.01,0,0,0,44.09,0,55.91
2021-03-08T00:00:00.000Z,27286,4980992,53.56,73219,3887202,41.8,0,0,0,44.71,0,55.29
2021-03-09T00:00:00.000Z,26651,5007643,53.85,76537,3963739,42.62,0,0,0,45.37,0,54.63
2021-03-10T00:00:00.000Z,23238,5030881,54.1,58606,4022345,43.25,0,0,0,46.03,0,53.97
2021-03-11T00:00:00.000Z,23203,5054084,54.35,68996,4091341,44,0,0,0,46.76,0,53.24
2021-03-12T00:00:00.000Z,11193,5065277,54.47,41343,4132684,44.44,0,0,0,47.12,0,52.88
2021-03-13T00:00:00.000Z,7897,5073174,54.55,25212,4157896,44.71,0,0,0,47.35,0,52.65
2021-03-14T00:00:00.000Z,20895,5094069,54.78,73887,4231783,45.51,0,0,0,47.99,0,52.01
2021-03-15T00:00:00.000Z,20054,5114123,54.99,78192,4309975,46.35,0,0,0,48.61,0,51.39
2021-03-16T00:00:00.000Z,18660,5132783,55.2,71407,4381382,47.12,0,0,0,49.23,0,50.77
2021-03-17T00:00:00.000Z,17608,5150391,55.38,58947,4440329,47.75,0,0,0,49.72,0,50.28
2021-03-18T00:00:00.000Z,15955,5166346,55.56,58057,4498386,48.37,0,0,0,50.26,0,49.74
2021-03-19T00:00:00.000Z,6864,5173210,55.63,27923,4526309,48.67,0,0,0,50.56,0,49.44
2021-03-20T00:00:00.000Z,5169,5178379,55.69,15265,4541574,48.84,0,0,0,50.74,0,49.26
2021-03-21T00:00:00.000Z,13104,5191483,55.83,40450,4582024,49.27,0,0,0,51.27,0,48.73
2021-03-22T00:00:00.000Z,13471,5204954,55.97,40466,4622490,49.71,0,0,0,51.81,0,48.19
2021-03-23T00:00:00.000Z,2732,5207686,56,7228,4629718,49.79,0,0,0,52.24,0,47.76
2021-03-24T00:00:00.000Z,10906,5218592,56.12,46474,4676192,50.29,0,0,0,52.65,0,47.35
2021-03-25T00:00:00.000Z,10156,5228748,56.23,35358,4711550,50.67,0,0,0,53.04,0,46.96
2021-03-26T00:00:00.000Z,4095,5232843,56.27,13274,4724824,50.81,0,0,0,53.22,0,46.78
2021-03-27T00:00:00.000Z,1746,5234589,56.29,4236,4729060,50.85,0,0,0,53.31,0,46.69
2021-03-28T00:00:00.000Z,2073,5236662,56.31,4583,4733643,50.9,0,0,0,53.55,0,46.45
2021-03-29T00:00:00.000Z,6836,5243498,56.39,29956,4763599,51.23,0,0,0,53.81,0,46.19
2021-03-30T00:00:00.000Z,7777,5251275,56.47,22360,4785959,51.47,0,0,0,53.9,0,46.1
2021-03-31T00:00:00.000Z,8060,5259335,56.56,19384,4805343,51.67,0,0,0,54.2,0,45.8
2021-04-01T00:00:00.000Z,8069,5267404,56.64,18606,4823949,51.87,0,0,0,54.43,0,45.57
2021-04-02T00:00:00.000Z,2858,5270262,56.67,8063,4832012,51.96,0,0,0,54.52,0,45.48
2021-04-03T00:00:00.000Z,1375,5271637,56.69,2926,4834938,51.99,0,0,0,54.55,0,45.45
2021-04-04T00:00:00.000Z,9592,5281229,56.79,22785,4857723,52.24,0,0,0,54.64,0,45.36
2021-04-05T00:00:00.000Z,10259,5291488,56.9,21188,4878911,52.47,0,0,0,54.86,0,45.14
2021-04-06T00:00:00.000Z,8918,5300406,57,16689,4895600,52.64,0,0,0,55.03,0,44.97
2021-04-07T00:00:00.000Z,8815,5309221,57.09,15204,4910804,52.81,0,0,0,55.18,0,44.82
2021-04-08T00:00:00.000Z,9285,5318506,57.19,16910,4927714,52.99,0,0,0,55.34,0,44.66
2021-04-09T00:00:00.000Z,3490,5321996,57.23,6155,4933869,53.06,0,0,0,55.4,0,44.6
2021-04-10T00:00:00.000Z,1570,5323566,57.25,3473,4937342,53.09,0,0,0,55.43,0,44.57
2021-04-11T00:00:00.000Z,8975,5332541,57.34,14189,4951531,53.25,0,0,0,55.61,0,44.39
2021-04-12T00:00:00.000Z,8828,5341369,57.44,13146,4964677,53.39,0,0,0,55.77,0,44.23
2021-04-13T00:00:00.000Z,5720,5347089,57.5,4884,4969561,53.44,0,0,0,55.9,0,44.1
2021-04-14T00:00:00.000Z,3533,5350622,57.54,5209,4974770,53.5,0,0,0,56,0,44
2021-04-15T00:00:00.000Z,569,5351191,57.54,518,4975288,53.5,0,0,0,56.1,0,43.9
2021-04-16T00:00:00.000Z,3308,5354499,57.58,6579,4981867,53.57,0,0,0,56.15,0,43.85
2021-04-17T00:00:00.000Z,780,5355279,57.59,1943,4983810,53.59,0,0,0,56.17,0,43.83
2021-04-18T00:00:00.000Z,7030,5362309,57.66,7397,4991207,53.67,0,0,0,56.29,0,43.71
2021-04-19T00:00:00.000Z,6316,5368625,57.73,7049,4998256,53.75,0,0,0,56.4,0,43.6
2021-04-20T00:00:00.000Z,6168,5374793,57.8,6798,5005054,53.82,0,0,0,56.47,0,43.53
2021-04-21T00:00:00.000Z,6252,5381045,57.87,7017,5012071,53.9,0,0,0,56.54,0,43.46
2021-04-22T00:00:00.000Z,5842,5386887,57.93,7587,5019658,53.98,0,0,0,56.58,0,43.42
2021-04-23T00:00:00.000Z,2655,5389542,57.96,3310,5022968,54.01,0,0,0,56.63,0,43.37
2021-04-24T00:00:00.000Z,716,5390258,57.96,1246,5024214,54.03,0,0,0,56.64,0,43.36
2021-04-25T00:00:00.000Z,4767,5395025,58.02,6873,5031087,54.1,0,0,0,56.71,0,43.29
2021-04-26T00:00:00.000Z,5393,5400418,58.07,7813,5038900,54.19,0,0,0,56.79,0,43.21
2021-04-27T00:00:00.000Z,4430,5404848,58.12,6538,5045438,54.26,0,0,0,56.85,0,43.15
2021-04-28T00:00:00.000Z,4395,5409243,58.17,7227,5052665,54.33,0,0,0,56.92,0,43.08
2021-04-29T00:00:00.000Z,4275,5413518,58.21,7193,5059858,54.41,0,0,0,56.99,0,43.01
2021-04-30T00:00:00.000Z,1832,5415350,58.23,3106,5062964,54.44,0,0,0,57.02,0,42.98
2021-05-01T00:00:00.000Z,420,5415770,58.24,862,5063826,54.45,0,0,0,57.03,0,42.97
2021-05-02T00:00:00.000Z,3191,5418961,58.27,6034,5069860,54.52,0,0,0,57.08,0,42.92
2021-05-03T00:00:00.000Z,3462,5422423,58.31,5728,5075588,54.58,0,0,0,57.15,0,42.85
2021-05-04T00:00:00.000Z,3502,5425925,58.35,4630,5080218,54.63,0,0,0,57.2,0,42.8
2021-05-05T00:00:00.000Z,3187,5429112,58.38,3988,5084206,54.67,0,0,0,57.26,0,42.74
2021-05-06T00:00:00.000Z,3529,5432641,58.42,3031,5087237,54.71,0,0,0,57.32,0,42.68
2021-05-07T00:00:00.000Z,1736,5434377,58.44,2395,5089632,54.73,0,0,0,57.35,0,42.65
2021-05-08T00:00:00.000Z,201,5434578,58.44,464,5090096,54.74,0,0,0,57.35,0,42.65
2021-05-09T00:00:00.000Z,2793,5437371,58.47,4696,5094792,54.79,0,0,0,57.4,0,42.6
2021-05-10T00:00:00.000Z,2821,5440192,58.5,4622,5099414,54.84,0,0,0,57.45,0,42.55
2021-05-11T00:00:00.000Z,2506,5442698,58.53,3769,5103183,54.88,0,0,0,57.49,0,42.51
2021-05-12T00:00:00.000Z,1903,5444601,58.55,3218,5106401,54.91,0,0,0,57.53,0,42.47
2021-05-13T00:00:00.000Z,1930,5446531,58.57,3573,5109974,54.95,0,0,0,57.56,0,42.44
2021-05-14T00:00:00.000Z,854,5447385,58.58,1411,5111385,54.97,0,0,0,57.57,0,42.43
2021-05-15T00:00:00.000Z,186,5447571,58.58,210,5111595,54.97,0,0,0,57.58,0,42.42
2021-05-16T00:00:00.000Z,471,5448042,58.59,1173,5112768,54.98,0,0,0,57.6,0,42.4
2021-05-17T00:00:00.000Z,230,5448272,58.59,791,5113559,54.99,0,0,0,57.63,0,42.37
2021-05-18T00:00:00.000Z,1871,5450143,58.61,4876,5118435,55.04,0,0,0,57.66,0,42.34
2021-05-19T00:00:00.000Z,2109,5452252,58.63,4955,5123390,55.09,0,0,0,57.69,0,42.31
2021-05-20T00:00:00.000Z,2197,5454449,58.65,3795,5127185,55.14,0,0,0,57.72,0,42.28
2021-05-21T00:00:00.000Z,1073,5455522,58.67,1321,5128506,55.15,0,0,0,57.74,0,42.26
2021-05-22T00:00:00.000Z,175,5455697,58.67,352,5128858,55.15,0,0,0,57.74,0,42.26
2021-05-23T00:00:00.000Z,2227,5457924,58.69,3177,5132035,55.19,0,0,0,57.76,0,42.24
2021-05-24T00:00:00.000Z,2035,5459959,58.71,3529,5135564,55.23,0,0,0,57.78,0,42.22
2021-05-25T00:00:00.000Z,1716,5461675,58.73,2517,5138081,55.25,0,0,0,57.81,0,42.19
2021-05-26T00:00:00.000Z,1307,5462982,58.75,2420,5140501,55.28,0,0,0,57.85,0,42.15
2021-05-27T00:00:00.000Z,1727,5464709,58.76,3094,5143595,55.31,0,0,0,57.88,0,42.12
2021-05-28T00:00:00.000Z,680,5465389,58.77,1319,5144914,55.33,0,0,0,57.89,0,42.11
2021-05-29T00:00:00.000Z,133,5465522,58.77,193,5145107,55.33,0,0,0,57.89,0,42.11
