name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
בית אריה,3.7,ירוק,11.2,0.0192307692307,0, קטן מ-15 ,ירוק,2021-12-28T00:00:00.000Z,70.54,66.51,49.91,
אפרת,4.4,צהוב,16.6,0.0189573459715,0.1176470588234999,25,ירוק,2021-12-28T00:00:00.000Z,82.43,73.44,54.09,21.9
יקיר,4.4,ירוק,8.4,0.0101522842639,0, קטן מ-15 ,ירוק,2021-12-28T00:00:00.000Z,73.04,62.35,45.37,
שילה,5,ירוק,8.7,0.0130293159609,0, קטן מ-15 ,צהוב,2021-12-28T00:00:00.000Z,50.81,43.92,26.68,
קרני שומרון,4.4,ירוק,10.5,0.0127478753541,0,16,ירוק,2021-12-28T00:00:00.000Z,70.05,63.74,46.8,16.9
כפר אדומים,6.1,ירוק,35.9,0.0186721991701,0.7,22,כתום,2021-12-28T00:00:00.000Z,71.79,64.83,46.08,46.5
אלעזר,5.2,ירוק,32.7,0.0237388724035,0, קטן מ-15 ,צהוב,2021-12-28T00:00:00.000Z,87.17,78.55,55.88,
עפרה,4.3,ירוק,12.9,0.018018018018,0, קטן מ-15 ,ירוק,2021-12-28T00:00:00.000Z,76.14,69.71,50.53,
מעלה אדומים,10,אדום,181.2,0.0461631096541,1.9782608695652,836,אדום,2021-12-28T00:00:00.000Z,77.07,70.34,53.27,221.2
קרית ארבע,4.8,ירוק,15.0,0.0190476190476,0.1000000000000001, קטן מ-15 ,צהוב,2021-12-28T00:00:00.000Z,61.00,53.42,37.79,
אלון שבות,5.4,ירוק,48.2,0.0208333333333,0.5,17,צהוב,2021-12-28T00:00:00.000Z,מעל 90%,81.94,63.07,54.6
מצפה יריחו,6.2,ירוק,58.5,0.0242718446601,0.5,20,כתום,2021-12-28T00:00:00.000Z,57.23,48.62,33.88,78.0
בית אל,4.5,ירוק,42.2,0.0527426160337,1.5,26,ירוק,2021-12-28T00:00:00.000Z,66.42,58.91,41.53,43.9
אריאל,4.6,ירוק,13.7,0.0186294078509,1.8,34,צהוב,2021-12-28T00:00:00.000Z,69.74,64.96,50.72,16.6
כוכב השחר,2.7,ירוק,17.1,0.0285714285714,0, קטן מ-15 ,ירוק,2021-12-28T00:00:00.000Z,58.69,51.54,34.59,
תקוע,5.2,ירוק,19.1,0.0176211453744,0, קטן מ-15 ,צהוב,2021-12-28T00:00:00.000Z,58.69,51.48,33.57,
אלקנה,4,ירוק,10.1,0.0173913043478,0, קטן מ-15 ,ירוק,2021-12-28T00:00:00.000Z,78.40,72.16,57.77,
קדומים,3.7,כתום,15.3,0.0167865707434,-0.09090909090910004, קטן מ-15 ,ירוק,2021-12-28T00:00:00.000Z,73.16,65.71,47.74,
ירושלים,5.5,צהוב,18.9,0.0326163388204,0.5211148648648001,2436,צהוב,2021-12-28T00:00:00.000Z,59.32,50.74,31.52,25.6
קרית שמונה,3.6,ירוק,7.6,0.0162523900573,0.7,23,ירוק,2021-12-28T00:00:00.000Z,75.87,70.64,54.45,10.2
טייבה,4.6,ירוק,6.3,0.0112630732099,0.6470588235293999,43,צהוב,2021-12-28T00:00:00.000Z,58.73,50.17,26.19,9.6
טירה,1.8,ירוק,0.4,0.0011627906976,0, קטן מ-15 ,ירוק,2021-12-28T00:00:00.000Z,64.03,55.08,31.51,
אום אל-פחם,3.6,ירוק,3.5,0.0071684587813,0.5384615384614999,28,ירוק,2021-12-28T00:00:00.000Z,61.80,52.81,26.07,4.9
יבנה,7.5,צהוב,27.7,0.027195027195,2.9428571428571,155,כתום,2021-12-28T00:00:00.000Z,72.22,66.18,49.13,31.2
רמת השרון,6.8,ירוק,25.7,0.0203218988782,1.5416666666666,149,כתום,2021-12-28T00:00:00.000Z,86.57,81.59,66.15,31.4
ראש העין,5.5,ירוק,14.6,0.0168373546259,2.1612903225806,113,צהוב,2021-12-28T00:00:00.000Z,69.57,63.96,49.14,16.8
קרית גת,6.3,צהוב,9.7,0.0131396957123,-0.1617647058824,108,כתום,2021-12-28T00:00:00.000Z,65.13,58.04,40.61,18.4
כפר תבור,3.5,ירוק,11.4,0.0170648464163,0, קטן מ-15 ,ירוק,2021-12-28T00:00:00.000Z,84.96,77.89,62.42,
יבנאל,2.5,ירוק,2.3,0.0081967213114,0, קטן מ-15 ,ירוק,2021-12-28T00:00:00.000Z,40.75,36.16,24.24,
אליכין,4.2,ירוק,11.5,0.0147601476014,0, קטן מ-15 ,ירוק,2021-12-28T00:00:00.000Z,71.35,67.54,49.97,
אופקים,2.2,ירוק,3.4,0.0072799470549,0.1000000000000001, קטן מ-15 ,ירוק,2021-12-28T00:00:00.000Z,63.23,55.87,38.15,
מזכרת בתיה,4.1,ירוק,9.9,0.0095541401273,0.5,18,ירוק,2021-12-28T00:00:00.000Z,86.43,79.52,61.19,11.9
חולון,7.3,צהוב,18.7,0.023778837479,1.3291139240506,459,כתום,2021-12-28T00:00:00.000Z,73.63,69.02,53.53,23.4
נתניה,5.6,צהוב,9.2,0.0134379219443,1.6753246753246,252,צהוב,2021-12-28T00:00:00.000Z,70.14,65.28,47.98,11.3
סח'נין,5.6,כתום,12.4,0.0236966824644,-0.2156862745099,61,צהוב,2021-12-28T00:00:00.000Z,72.23,60.42,35.45,18.9
הרצליה,6,צהוב,14.6,0.0187426786411,1.3015873015873,185,צהוב,2021-12-28T00:00:00.000Z,83.61,78.84,64.13,18.6
גבעתיים,6.6,צהוב,16.4,0.0207943439384,1.7027027027027,115,כתום,2021-12-28T00:00:00.000Z,78.01,73.84,61.59,18.9
בת ים,5.4,ירוק,8.9,0.014559979384,1.3265306122448,144,צהוב,2021-12-28T00:00:00.000Z,74.73,70.15,53.01,11.3
בני ברק,3.2,ירוק,4.2,0.0185468034038,0.1917808219178001,130,ירוק,2021-12-28T00:00:00.000Z,43.22,32.00,18.6,6.2
באקה אל-גרביה,2.6,ירוק,4.6,0.0119485294117,0.3999999999999999, קטן מ-15 ,ירוק,2021-12-28T00:00:00.000Z,64.78,57.55,31.69,
תל אביב - יפו,6.3,צהוב,15.1,0.0213340838727,1.0432432432432,965,כתום,2021-12-28T00:00:00.000Z,74.06,69.43,55,19.3
עין קנייא,2,ירוק,0.0,0,0, 0 ,ירוק,2021-12-28T00:00:00.000Z,81.94,70.14,49.18,0.0
ע'ג'ר,2,ירוק,0.0,0,0, 0 ,ירוק,2021-12-28T00:00:00.000Z,55.05,51.48,28.14,0.0
מסעדה,3.1,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-12-28T00:00:00.000Z,76.32,65.83,39.47,
מג'דל שמס,4,ירוק,5.3,0.0135440180586,0, קטן מ-15 ,ירוק,2021-12-28T00:00:00.000Z,73.39,61.44,38.92,
קצרין,3.2,ירוק,20.0,0.0208044382801,0.5, קטן מ-15 ,ירוק,2021-12-28T00:00:00.000Z,70.76,66.90,51.37,
חספין,2.6,ירוק,9.8,0.0333333333333,0, קטן מ-15 ,ירוק,2021-12-28T00:00:00.000Z,50.02,43.05,31.3,
בוקעאתא,2.1,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-12-28T00:00:00.000Z,81.38,65.85,42.86,
חיפה,6,ירוק,10.5,0.0147955613316,0.8456790123456,383,צהוב,2021-12-28T00:00:00.000Z,77.18,72.53,57.54,13.4
גני מודיעין,5.1,ירוק,22.2,0.032967032967,0, קטן מ-15 ,צהוב,2021-12-28T00:00:00.000Z,35.75,30.61,17.86,
מודיעין עילית,4.2,ירוק,5.0,0.0349149507609,-0.07142857142860004,63,ירוק,2021-12-28T00:00:00.000Z,38.36,24.00,11.99,8.0
כפר האורנים,3.6,ירוק,26.6,0.0344827586206,0, קטן מ-15 ,ירוק,2021-12-28T00:00:00.000Z,83.90,79.68,60.73,
חדרה,5.3,צהוב,7.4,0.0116057233704,0.1774193548387,106,צהוב,2021-12-28T00:00:00.000Z,71.04,66.36,49.64,10.7
קרית אונו,8.1,ירוק,28.7,0.0271875713959,6.8,124,אדום,2021-12-28T00:00:00.000Z,80.82,75.35,59.91,30.4
בית שמש,5.8,צהוב,19.7,0.0394937480939,0.8571428571427999,335,צהוב,2021-12-28T00:00:00.000Z,41.13,33.05,20.82,25.3
אילת,4.2,ירוק,4.8,0.0036867718625,-0.1379310344828,45,ירוק,2021-12-28T00:00:00.000Z,77.99,73.48,53.36,8.6
ערד,4.9,ירוק,6.6,0.0090361445783,-0.28,43,צהוב,2021-12-28T00:00:00.000Z,74.83,67.60,46.61,15.8
גדרה,4.6,ירוק,8.0,0.0096033402922,1.3,27,צהוב,2021-12-28T00:00:00.000Z,72.49,67.25,49.68,9.4
באר יעקב,5.8,כתום,18.0,0.0216680294358,0.1555555555554999,67,צהוב,2021-12-28T00:00:00.000Z,65.98,59.63,43.84,23.2
נשר,3.1,ירוק,2.9,0.0050724637681,0, קטן מ-15 ,ירוק,2021-12-28T00:00:00.000Z,75.91,72.12,58.38,
אור יהודה,5.5,ירוק,15.6,0.0216337187616,4.1818181818181,91,צהוב,2021-12-28T00:00:00.000Z,70.97,64.16,46.03,24.9
קרית טבעון,3.2,ירוק,4.4,0.0046604527296,0, קטן מ-15 ,ירוק,2021-12-28T00:00:00.000Z,77.35,73.95,59.98,
דימונה,6.7,צהוב,25.5,0.0223955712128,0.4354838709677,123,כתום,2021-12-28T00:00:00.000Z,80.65,74.73,55.79,35.2
טירת כרמל,3,ירוק,4.1,0.00761614623,0, קטן מ-15 ,ירוק,2021-12-28T00:00:00.000Z,75.71,71.18,54.4,
ברקת,2,ירוק,0.0,0,0, 0 ,ירוק,2021-12-28T00:00:00.000Z,44.32,38.15,22.9,0.0
חצור הגלילית,3.6,ירוק,15.7,0.031512605042,0.5,17,ירוק,2021-12-28T00:00:00.000Z,69.73,61.54,43.84,17.8
