CountBreath,CountDeath,CountEasyStatus,CountHardStatus,CountMediumStatus,Counthospitalized,Counthospitalized_without_release,StandardOccupancy,date,new_hospitalized,num_visits,patients_home,patients_hotel,total_beds
90,6,177,113,88,378,346,0.4251968503937008,2020-04-30T00:00:00.000Z,19,5673,4421,1721,889
89,4,157,111,85,353,333,0.3970753655793026,2020-05-01T00:00:00.000Z,20,4551,3875,1746,889
90,3,156,112,67,335,328,0.3768278965129359,2020-05-02T00:00:00.000Z,13,3973,3803,1610,889
84,3,150,102,72,324,300,0.3644544431946007,2020-05-03T00:00:00.000Z,14,5982,3724,1591,889
78,3,148,98,74,320,289,0.3599550056242969,2020-05-04T00:00:00.000Z,19,5531,3469,1545,889
72,2,120,92,66,278,264,0.312710911136108,2020-05-05T00:00:00.000Z,9,5408,3226,1488,889
70,1,118,89,63,270,251,0.3037120359955006,2020-05-06T00:00:00.000Z,15,5362,3141,1439,889
71,1,111,85,62,258,247,0.2902137232845894,2020-05-07T00:00:00.000Z,13,5634,2956,1423,889
64,6,108,78,54,240,237,0.2699662542182227,2020-05-08T00:00:00.000Z,13,4819,2749,1365,889
64,2,112,78,50,240,238,0.2699662542182227,2020-05-09T00:00:00.000Z,10,3270,2817,1204,889
66,5,118,74,52,244,226,0.2744656917885264,2020-05-10T00:00:00.000Z,14,6334,2731,1202,889
60,5,103,69,55,227,211,0.2553430821147357,2020-05-11T00:00:00.000Z,9,5506,2326,1208,889
56,3,102,65,54,221,204,0.2485939257592801,2020-05-12T00:00:00.000Z,10,5597,2300,1054,889
53,3,89,61,49,199,196,0.2238470191226097,2020-05-13T00:00:00.000Z,10,5582,2244,968,889
52,2,85,61,44,190,183,0.2137232845894263,2020-05-14T00:00:00.000Z,6,5986,2079,917,889
52,0,78,61,44,183,179,0.2058492688413948,2020-05-15T00:00:00.000Z,2,5174,1963,814,889
51,3,78,60,41,179,179,0.2013498312710911,2020-05-16T00:00:00.000Z,4,4525,1932,780,889
45,4,92,55,40,187,174,0.2103487064116985,2020-05-17T00:00:00.000Z,9,6784,1833,756,889
43,3,77,52,43,172,161,0.1934758155230596,2020-05-18T00:00:00.000Z,3,6222,1605,725,889
40,2,65,51,44,160,153,0.1799775028121485,2020-05-19T00:00:00.000Z,7,6324,1558,603,889
41,1,68,46,40,154,141,0.1732283464566929,2020-05-20T00:00:00.000Z,4,6272,1491,570,889
37,0,71,47,32,150,140,0.1687289088863892,2020-05-21T00:00:00.000Z,8,6560,1353,514,889
37,0,66,47,33,146,142,0.1642294713160855,2020-05-22T00:00:00.000Z,5,5410,1259,455,889
37,0,67,47,35,149,149,0.1676040494938133,2020-05-23T00:00:00.000Z,3,4774,1275,400,889
34,1,65,43,39,147,132,0.1653543307086614,2020-05-24T00:00:00.000Z,0,7117,1196,390,889
29,2,58,41,32,131,123,0.1473565804274466,2020-05-25T00:00:00.000Z,8,6531,1084,345,889
32,0,49,36,37,122,117,0.1372328458942632,2020-05-26T00:00:00.000Z,4,6476,1107,283,889
36,2,43,39,38,120,113,0.1349831271091114,2020-05-27T00:00:00.000Z,4,6563,1053,276,889
34,1,40,36,36,112,106,0.1259842519685039,2020-05-28T00:00:00.000Z,7,5574,988,273,889
37,0,41,39,36,116,116,0.1304836895388077,2020-05-29T00:00:00.000Z,5,4730,1081,241,889
33,0,42,35,43,120,119,0.1349831271091114,2020-05-30T00:00:00.000Z,5,4953,1072,241,889
31,0,41,35,47,123,115,0.1383577052868391,2020-05-31T00:00:00.000Z,5,7351,1099,245,889
30,3,45,34,45,124,107,0.1394825646794151,2020-06-01T00:00:00.000Z,12,6487,1113,224,889
29,2,46,29,45,120,113,0.1349831271091114,2020-06-02T00:00:00.000Z,12,6491,1198,202,889
25,1,45,28,42,115,111,0.1293588301462317,2020-06-03T00:00:00.000Z,8,6486,1232,225,889
23,0,56,30,37,123,111,0.1383577052868391,2020-06-04T00:00:00.000Z,11,6894,1305,227,889
23,1,47,29,41,117,107,0.1316085489313836,2020-06-05T00:00:00.000Z,8,5707,1393,228,889
21,4,41,29,42,112,110,0.1259842519685039,2020-06-06T00:00:00.000Z,9,5138,1412,239,889
23,2,50,29,42,121,116,0.1361079865016873,2020-06-07T00:00:00.000Z,13,7776,1479,247,889
23,0,55,30,46,131,119,0.1473565804274466,2020-06-08T00:00:00.000Z,17,6604,1597,262,889
24,1,56,31,44,131,118,0.1473565804274466,2020-06-09T00:00:00.000Z,10,6809,1725,259,889
24,1,58,32,44,134,116,0.1507311586051744,2020-06-10T00:00:00.000Z,24,6897,1864,283,889
24,0,63,35,41,139,128,0.156355455568054,2020-06-11T00:00:00.000Z,13,6901,1924,321,889
25,0,60,34,45,139,128,0.156355455568054,2020-06-12T00:00:00.000Z,13,5731,2020,338,889
26,1,55,35,49,139,136,0.156355455568054,2020-06-13T00:00:00.000Z,10,5105,2087,359,889
23,2,65,32,50,147,137,0.1653543307086614,2020-06-14T00:00:00.000Z,15,7615,2178,360,889
25,0,74,36,48,158,136,0.1777277840269966,2020-06-15T00:00:00.000Z,23,6751,2271,393,889
26,1,79,38,45,162,143,0.1822272215973003,2020-06-16T00:00:00.000Z,22,6723,2514,401,889
29,0,75,36,48,159,150,0.1788526434195726,2020-06-17T00:00:00.000Z,22,6226,2696,428,889
28,0,103,39,43,185,160,0.2080989876265467,2020-06-18T00:00:00.000Z,40,6445,2870,471,889
29,1,102,39,47,188,179,0.2114735658042745,2020-06-19T00:00:00.000Z,30,5432,3070,491,889
28,1,121,40,50,211,208,0.2373453318335208,2020-06-20T00:00:00.000Z,34,4768,3122,508,889
29,0,142,45,59,246,212,0.2767154105736783,2020-06-21T00:00:00.000Z,38,7330,3231,520,889
29,1,130,44,55,229,195,0.2575928008998875,2020-06-22T00:00:00.000Z,23,6518,3486,537,889
26,1,125,40,51,216,190,0.2429696287964004,2020-06-23T00:00:00.000Z,19,6167,3798,561,889
27,0,128,45,43,216,190,0.2429696287964004,2020-06-24T00:00:00.000Z,32,6229,4185,606,889
28,4,111,44,54,209,186,0.235095613048369,2020-06-25T00:00:00.000Z,25,6326,4553,633,889
26,3,133,45,56,234,214,0.2632170978627672,2020-06-26T00:00:00.000Z,47,5090,4825,673,889
22,3,141,40,55,236,218,0.265466816647919,2020-06-27T00:00:00.000Z,28,4536,5114,691,889
22,1,150,39,66,255,213,0.2868391451068617,2020-06-28T00:00:00.000Z,46,6792,5413,689,889
24,0,157,44,65,266,233,0.2992125984251969,2020-06-29T00:00:00.000Z,46,6137,5936,713,889
24,1,166,56,67,289,252,0.3250843644544432,2020-06-30T00:00:00.000Z,53,5884,6542,751,889
24,3,193,59,72,324,275,0.3644544431946007,2020-07-01T00:00:00.000Z,82,5677,7366,771,889
28,1,189,72,71,332,296,0.3734533183352081,2020-07-02T00:00:00.000Z,64,5987,8342,793,889
29,2,192,83,74,349,308,0.3925759280089989,2020-07-03T00:00:00.000Z,57,5132,9066,879,889
33,4,193,85,82,360,337,0.4049493813273341,2020-07-04T00:00:00.000Z,61,3406,9637,962,889
32,1,241,94,81,416,366,0.4679415073115861,2020-07-05T00:00:00.000Z,81,6720,10314,952,889
34,6,250,91,95,436,360,0.4904386951631046,2020-07-06T00:00:00.000Z,81,5928,11229,1022,889
35,5,274,93,95,462,405,0.5196850393700787,2020-07-07T00:00:00.000Z,107,5728,12236,1202,889
38,5,286,112,87,485,426,0.545556805399325,2020-07-08T00:00:00.000Z,90,5770,13261,1357,889
41,3,316,127,98,541,472,0.608548931383577,2020-07-09T00:00:00.000Z,119,5900,14273,1643,889
41,4,319,132,104,555,472,0.6242969628796401,2020-07-10T00:00:00.000Z,88,5033,15315,1806,889
47,4,303,137,120,560,521,0.6299212598425197,2020-07-11T00:00:00.000Z,90,4372,16114,1916,889
47,6,360,153,124,637,535,0.7165354330708661,2020-07-12T00:00:00.000Z,125,6784,16959,2017,889
53,3,343,184,120,647,536,0.7277840269966255,2020-07-13T00:00:00.000Z,121,6082,18103,2251,889
55,5,304,190,139,633,568,0.7120359955005624,2020-07-14T00:00:00.000Z,109,5979,19130,2483,889
57,5,340,209,120,669,555,0.7525309336332958,2020-07-15T00:00:00.000Z,108,5807,20382,2733,889
60,9,341,211,131,683,568,0.7682789651293588,2020-07-16T00:00:00.000Z,135,6052,21600,2938,889
58,10,327,219,147,693,609,0.7795275590551181,2020-07-17T00:00:00.000Z,139,5029,22426,3163,889
57,7,313,236,148,697,666,0.7840269966254219,2020-07-18T00:00:00.000Z,103,4448,22995,3431,889
74,7,398,272,141,811,683,0.9122609673790776,2020-07-19T00:00:00.000Z,151,6693,23516,3479,889
79,9,398,269,143,810,679,0.9111361079865017,2020-07-20T00:00:00.000Z,139,5948,24444,3819,889
81,9,393,262,139,794,664,0.8931383577052868,2020-07-21T00:00:00.000Z,127,5897,25351,4263,889
80,5,363,287,135,785,699,0.8830146231721034,2020-07-22T00:00:00.000Z,137,5815,23767,4390,889
84,14,339,314,151,804,704,0.9043869516310461,2020-07-23T00:00:00.000Z,124,6045,18989,4185,889
86,6,317,329,153,799,717,0.8987626546681665,2020-07-24T00:00:00.000Z,106,5120,20497,2958,889
99,7,300,324,174,798,764,0.8976377952755905,2020-07-25T00:00:00.000Z,90,4458,20582,3252,889
99,11,368,313,194,875,763,0.984251968503937,2020-07-26T00:00:00.000Z,126,6591,18887,3258,889
94,6,397,321,181,899,774,1.011248593925759,2020-07-27T00:00:00.000Z,139,6062,19097,3198,889
96,8,383,325,183,891,780,1.002249718785152,2020-07-28T00:00:00.000Z,125,5896,19454,3289,889
98,7,362,341,172,875,765,0.984251968503937,2020-07-29T00:00:00.000Z,112,5655,20094,3263,889
102,13,352,326,166,844,734,0.9493813273340832,2020-07-30T00:00:00.000Z,95,5409,20142,3349,889
94,14,352,318,169,839,756,0.9437570303712036,2020-07-31T00:00:00.000Z,117,5179,20108,3347,889
94,12,341,341,163,845,791,0.9505061867266592,2020-08-01T00:00:00.000Z,107,4432,20078,3416,889
100,9,400,354,166,920,806,1.034870641169854,2020-08-02T00:00:00.000Z,141,6546,18160,3597,889
95,15,420,334,146,900,768,1.012373453318335,2020-08-03T00:00:00.000Z,106,5932,18355,3360,889
99,9,349,349,162,860,748,0.9673790776152981,2020-08-04T00:00:00.000Z,105,6090,18495,3261,889
106,7,357,359,160,876,759,0.9853768278965129,2020-08-05T00:00:00.000Z,140,5685,18756,3184,889
99,8,347,368,147,862,757,0.96962879640045,2020-08-06T00:00:00.000Z,111,5771,18476,3333,889
107,7,335,380,155,870,798,0.9786276715410573,2020-08-07T00:00:00.000Z,122,4893,18664,3535,889
106,12,310,397,179,886,851,0.9966254218222722,2020-08-08T00:00:00.000Z,100,4195,18897,3346,889
115,6,389,404,196,989,838,1.112485939257593,2020-08-09T00:00:00.000Z,145,6494,19572,3441,889
112,10,263,388,160,811,811,0.9122609673790776,2020-08-10T00:00:00.000Z,28,421,21067,3230,889
