coronaOccupancy,isolatedTeam,name,normalOccupancy
93.39622641509435,91,הדסה עין כרם,110.6612701416016
86.66666666666667,5,בני ציון,83.371826171875
85.18518518518519,8,מעייני הישועה,81.78913879394531
84.61538461538461,33,זיו צפת,89.33717346191406
83.33333333333334,37,לניאדו,2.506963729858398
83.33333333333334,40,הסקוטי,102.2556381225586
81.81818181818183,121,נהריה,78.83817291259766
78.43137254901961,39,שמיר (אסף הרופא),62.96296310424805
74.07407407407408,11,אסותא אשדוד,
73.17073170731707,48,מאיר,76.4781494140625
64.70588235294117,22,המרכזי בעמק,82.06896209716797
61.111111111111114,26,הכרמל,75.25562286376953
59.25925925925925,0,סנט ג'וזף,
52.5,35,קפלן,96.20938873291016
51.21951219512195,20,השרון ק. גולדה,59.33609771728516
50,26,וולפסון,67.05709838867188
50,16,פוריה,67.60563659667969
46.666666666666664,40,"רמב""ם",85.97937774658203
46.03174603174603,25,ברזילי,77.16666412353516
34.61538461538462,33,סורוקה,77.75846862792969
