section,female,male,period
0-9,"{'amount': 54, 'percentage': 0.5}","{'amount': 81, 'percentage': 0.7}",שנה
0-9,"{'amount': 40, 'percentage': 0.6}","{'amount': 59, 'percentage': 0.8}",6 חודשים
0-9,"{'amount': 32, 'percentage': 0.5}","{'amount': 52, 'percentage': 0.9}",3 חודשים
0-9,"{'amount': 3, 'percentage': 0.3}","{'amount': 15, 'percentage': 1.7}",חודש אחרון
0-9,"{'amount': 70, 'percentage': 0.2}","{'amount': 111, 'percentage': 0.4}",מתחילת קורונה
10-19,"{'amount': 21, 'percentage': 0.3}","{'amount': 30, 'percentage': 0.4}",6 חודשים
10-19,"{'amount': 77, 'percentage': 0.3}","{'amount': 77, 'percentage': 0.3}",מתחילת קורונה
10-19,"{'amount': 35, 'percentage': 0.3}","{'amount': 43, 'percentage': 0.4}",שנה
10-19,"{'amount': 14, 'percentage': 0.2}","{'amount': 23, 'percentage': 0.4}",3 חודשים
10-19,"{'amount': 4, 'percentage': 0.5}","{'amount': 2, 'percentage': 0.2}",חודש אחרון
20-29,"{'amount': 20, 'percentage': 0.3}","{'amount': 34, 'percentage': 0.6}",3 חודשים
20-29,"{'amount': 98, 'percentage': 0.8}","{'amount': 92, 'percentage': 0.8}",שנה
20-29,"{'amount': 41, 'percentage': 0.6}","{'amount': 43, 'percentage': 0.6}",6 חודשים
20-29,"{'amount': 2, 'percentage': 0.2}","{'amount': 4, 'percentage': 0.5}",חודש אחרון
20-29,"{'amount': 270, 'percentage': 1}","{'amount': 238, 'percentage': 0.8}",מתחילת קורונה
30-39,"{'amount': 231, 'percentage': 1.9}","{'amount': 217, 'percentage': 1.8}",שנה
30-39,"{'amount': 87, 'percentage': 1.2}","{'amount': 82, 'percentage': 1.2}",6 חודשים
30-39,"{'amount': 52, 'percentage': 0.9}","{'amount': 51, 'percentage': 0.9}",3 חודשים
30-39,"{'amount': 7, 'percentage': 0.8}","{'amount': 8, 'percentage': 0.9}",חודש אחרון
30-39,"{'amount': 582, 'percentage': 2.1}","{'amount': 623, 'percentage': 2.2}",מתחילת קורונה
40-49,"{'amount': 342, 'percentage': 2.9}","{'amount': 479, 'percentage': 4}",שנה
40-49,"{'amount': 126, 'percentage': 1.8}","{'amount': 185, 'percentage': 2.6}",6 חודשים
40-49,"{'amount': 74, 'percentage': 1.2}","{'amount': 121, 'percentage': 2}",3 חודשים
40-49,"{'amount': 9, 'percentage': 1}","{'amount': 15, 'percentage': 1.7}",חודש אחרון
40-49,"{'amount': 954, 'percentage': 3.4}","{'amount': 1398, 'percentage': 4.9}",מתחילת קורונה
50-59,"{'amount': 539, 'percentage': 4.5}","{'amount': 722, 'percentage': 6.1}",שנה
50-59,"{'amount': 255, 'percentage': 3.6}","{'amount': 357, 'percentage': 5.1}",6 חודשים
50-59,"{'amount': 1550, 'percentage': 5.5}","{'amount': 2208, 'percentage': 7.8}",מתחילת קורונה
50-59,"{'amount': 178, 'percentage': 3}","{'amount': 270, 'percentage': 4.5}",3 חודשים
50-59,"{'amount': 20, 'percentage': 2.3}","{'amount': 30, 'percentage': 3.5}",חודש אחרון
60-69,"{'amount': 886, 'percentage': 7.5}","{'amount': 1158, 'percentage': 9.7}",שנה
60-69,"{'amount': 475, 'percentage': 6.8}","{'amount': 643, 'percentage': 9.2}",6 חודשים
60-69,"{'amount': 376, 'percentage': 6.3}","{'amount': 531, 'percentage': 8.9}",3 חודשים
60-69,"{'amount': 43, 'percentage': 5}","{'amount': 79, 'percentage': 9.2}",חודש אחרון
60-69,"{'amount': 2172, 'percentage': 7.7}","{'amount': 3228, 'percentage': 11.4}",מתחילת קורונה
70-79,"{'amount': 1189, 'percentage': 10}","{'amount': 1500, 'percentage': 12.6}",שנה
70-79,"{'amount': 732, 'percentage': 10.5}","{'amount': 935, 'percentage': 13.4}",6 חודשים
70-79,"{'amount': 2714, 'percentage': 9.6}","{'amount': 3583, 'percentage': 12.7}",מתחילת קורונה
70-79,"{'amount': 634, 'percentage': 10.6}","{'amount': 843, 'percentage': 14.1}",3 חודשים
70-79,"{'amount': 99, 'percentage': 11.5}","{'amount': 126, 'percentage': 14.6}",חודש אחרון
80-89,"{'amount': 1506, 'percentage': 12.7}","{'amount': 1464, 'percentage': 12.3}",שנה
80-89,"{'amount': 1009, 'percentage': 14.4}","{'amount': 977, 'percentage': 14}",6 חודשים
80-89,"{'amount': 933, 'percentage': 15.6}","{'amount': 913, 'percentage': 15.2}",3 חודשים
80-89,"{'amount': 128, 'percentage': 14.9}","{'amount': 148, 'percentage': 17.2}",חודש אחרון
80-89,"{'amount': 3059, 'percentage': 10.8}","{'amount': 2949, 'percentage': 10.4}",מתחילת קורונה
90+,"{'amount': 469, 'percentage': 7.8}","{'amount': 368, 'percentage': 6.1}",3 חודשים
90+,"{'amount': 63, 'percentage': 7.3}","{'amount': 56, 'percentage': 6.5}",חודש אחרון
90+,"{'amount': 743, 'percentage': 6.3}","{'amount': 499, 'percentage': 4.2}",שנה
90+,"{'amount': 506, 'percentage': 7.2}","{'amount': 385, 'percentage': 5.5}",6 חודשים
90+,"{'amount': 1448, 'percentage': 5.1}","{'amount': 969, 'percentage': 3.4}",מתחילת קורונה
