gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,0-9,3 חודשים,266647,10.6,4,0.2,16,1.3,53,0.9
זכר,0-9,6 חודשים,280170,10.7,4,0.1,18,1.2,59,0.8
זכר,0-9,מתחילת קורונה,413122,10.6,7,0.1,30,0.5,111,0.4
זכר,0-9,חודש אחרון,20714,7.3,0,0,3,0.9,15,1.7
זכר,0-9,שנה,344622,11.2,5,0.1,22,0.9,81,0.7
נקבה,0-9,חודש אחרון,16151,5.7,0,0,2,0.6,3,0.3
נקבה,0-9,מתחילת קורונה,327312,8.4,4,0,15,0.3,70,0.2
נקבה,0-9,3 חודשים,199410,7.9,1,0,8,0.7,32,0.5
נקבה,0-9,6 חודשים,213021,8.1,1,0,8,0.5,40,0.6
נקבה,0-9,שנה,270356,8.8,1,0,9,0.4,54,0.5
זכר,10-19,3 חודשים,260083,10.3,4,0.2,9,0.8,23,0.4
זכר,10-19,מתחילת קורונה,416437,10.7,7,0.1,23,0.4,77,0.3
זכר,10-19,6 חודשים,271834,10.4,5,0.2,11,0.7,30,0.4
זכר,10-19,שנה,320019,10.4,5,0.1,14,0.6,43,0.4
זכר,10-19,חודש אחרון,19299,6.8,0,0,1,0.3,2,0.2
נקבה,10-19,3 חודשים,247129,9.8,2,0.1,9,0.8,14,0.2
נקבה,10-19,6 חודשים,261227,10,2,0.1,11,0.7,21,0.3
נקבה,10-19,מתחילת קורונה,392718,10,7,0.1,23,0.4,77,0.3
נקבה,10-19,חודש אחרון,19190,6.7,0,0,2,0.6,4,0.5
נקבה,10-19,שנה,309180,10,4,0.1,16,0.7,35,0.3
זכר,20-29,חודש אחרון,17249,6.1,1,0.4,3,0.9,4,0.5
זכר,20-29,שנה,169670,5.5,6,0.1,24,1,92,0.8
זכר,20-29,מתחילת קורונה,240733,6.2,24,0.2,52,0.9,238,0.8
זכר,20-29,3 חודשים,136993,5.4,2,0.1,9,0.8,34,0.6
זכר,20-29,6 חודשים,141495,5.4,3,0.1,16,1,44,0.6
נקבה,20-29,מתחילת קורונה,335766,8.6,22,0.2,58,1,270,1
נקבה,20-29,3 חודשים,210170,8.3,5,0.2,10,0.8,20,0.3
