cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Afula,קטן מ-15,אין מידע,111,19.53,6.28,כתום,56844
Akko,קטן מ-15,אין מידע,73,14.74,5.04,צהוב,49517
Ari'el,קטן מ-15,אין מידע,29,14.15,6.85,כתום,20488
Ashdod,20,9.62,208,9.19,4.81,צהוב,226329
Ashqelon,28,12.61,222,15.16,5.68,צהוב,146442
Azor,קטן מ-15,אין מידע,18,13.61,6.2,כתום,13228
Baqa Al-Gharbiyye,קטן מ-15,אין מידע,19,6.24,2.45,ירוק,30448
Bat Yam,16,9.30,172,13.46,5.45,צהוב,127772
Be'er Sheva,29,9.70,299,14.20,4.85,צהוב,210624
Be'er Ya'aqov,קטן מ-15,אין מידע,20,6.94,4.34,ירוק,28818
Beit Jann,0,0,18,14.79,5.7,צהוב,12169
Bene Beraq,קטן מ-15,אין מידע,45,2.16,1.98,ירוק,208031
Bet She'an,קטן מ-15,אין מידע,27,14.23,5.93,צהוב,18980
Bet Shemesh,קטן מ-15,אין מידע,33,2.50,1.82,ירוק,132210
Binyamina-Giv'at Ada,קטן מ-15,אין מידע,35,21.91,5.65,צהוב,15971
Dimona,קטן מ-15,אין מידע,32,9.15,4.75,צהוב,34954
Elat,קטן מ-15,אין מידע,33,6.28,5.03,צהוב,52507
Even Yehuda,קטן מ-15,אין מידע,21,14.96,4.31,ירוק,14036
Ganne Tiqwa,קטן מ-15,אין מידע,34,15.81,7.48,כתום,21508
Gedera,קטן מ-15,אין מידע,42,14.58,3.72,ירוק,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,34,12.48,4.55,צהוב,27236
Giv'atayim,קטן מ-15,אין מידע,80,13.14,5.06,צהוב,60872
Hadera,15,12.71,118,11.93,4.89,צהוב,98928
Haifa,36,7.63,472,16.56,5.23,צהוב,284981
Harish,קטן מ-15,אין מידע,21,10.71,5.37,צהוב,19608
Herzliyya,15,9.55,157,15.83,6.02,כתום,99208
Hod Hasharon,קטן מ-15,אין מידע,111,17.14,6.14,כתום,64755
Holon,29,12.45,233,11.86,6.36,כתום,196510
Jerusalem,35,7.51,466,4.89,4.26,ירוק,952916
Judeide-Maker,קטן מ-15,אין מידע,18,8.44,4.31,ירוק,21331
Kafar Qara,קטן מ-15,אין מידע,25,12.93,3.03,ירוק,19330
Kafar Yasif,0,0,16,15.61,5.79,צהוב,10249
Karmi'el,קטן מ-15,אין מידע,115,24.90,7.54,אדום,46190
Kefar Sava,18,8.29,217,21.34,5.38,צהוב,101664
Kefar Yona,קטן מ-15,אין מידע,28,10.71,6.04,כתום,26140
Lehavim,קטן מ-15,אין מידע,17,25.60,6.55,כתום,6641
Lod,קטן מ-15,אין מידע,54,6.68,3.19,ירוק,80786
Ma'ale Adummim,קטן מ-15,אין מידע,27,7.14,3.12,ירוק,37802
