section,female,male,period
0-9,"{'amount': 13, 'percentage': 0.3}","{'amount': 26, 'percentage': 0.6}",6 חודשים
0-9,"{'amount': 1, 'percentage': 0.2}","{'amount': 2, 'percentage': 0.3}",חודש אחרון
0-9,"{'amount': 52, 'percentage': 0.4}","{'amount': 79, 'percentage': 0.6}",שנה
0-9,"{'amount': 9, 'percentage': 0.3}","{'amount': 8, 'percentage': 0.3}",3 חודשים
0-9,"{'amount': 78, 'percentage': 0.2}","{'amount': 124, 'percentage': 0.4}",מתחילת קורונה
10-19,"{'amount': 9, 'percentage': 0.2}","{'amount': 5, 'percentage': 0.1}",6 חודשים
10-19,"{'amount': 31, 'percentage': 0.2}","{'amount': 40, 'percentage': 0.3}",שנה
10-19,"{'amount': 4, 'percentage': 0.1}","{'amount': 4, 'percentage': 0.1}",3 חודשים
10-19,"{'amount': 0, 'percentage': 0}","{'amount': 1, 'percentage': 0.2}",חודש אחרון
10-19,"{'amount': 81, 'percentage': 0.3}","{'amount': 82, 'percentage': 0.3}",מתחילת קורונה
20-29,"{'amount': 16, 'percentage': 0.4}","{'amount': 13, 'percentage': 0.3}",6 חודשים
20-29,"{'amount': 92, 'percentage': 0.7}","{'amount': 83, 'percentage': 0.7}",שנה
20-29,"{'amount': 14, 'percentage': 0.5}","{'amount': 8, 'percentage': 0.3}",3 חודשים
20-29,"{'amount': 5, 'percentage': 0.8}","{'amount': 2, 'percentage': 0.3}",חודש אחרון
20-29,"{'amount': 284, 'percentage': 0.9}","{'amount': 250, 'percentage': 0.8}",מתחילת קורונה
30-39,"{'amount': 23, 'percentage': 0.5}","{'amount': 29, 'percentage': 0.7}",6 חודשים
30-39,"{'amount': 3, 'percentage': 0.5}","{'amount': 4, 'percentage': 0.7}",חודש אחרון
30-39,"{'amount': 167, 'percentage': 1.3}","{'amount': 182, 'percentage': 1.5}",שנה
30-39,"{'amount': 8, 'percentage': 0.3}","{'amount': 14, 'percentage': 0.5}",3 חודשים
30-39,"{'amount': 599, 'percentage': 1.9}","{'amount': 642, 'percentage': 2}",מתחילת קורונה
40-49,"{'amount': 34, 'percentage': 0.8}","{'amount': 50, 'percentage': 1.2}",6 חודשים
40-49,"{'amount': 271, 'percentage': 2.2}","{'amount': 376, 'percentage': 3}",שנה
40-49,"{'amount': 22, 'percentage': 0.8}","{'amount': 31, 'percentage': 1.1}",3 חודשים
40-49,"{'amount': 2, 'percentage': 0.3}","{'amount': 3, 'percentage': 0.5}",חודש אחרון
40-49,"{'amount': 982, 'percentage': 3.1}","{'amount': 1433, 'percentage': 4.5}",מתחילת קורונה
50-59,"{'amount': 89, 'percentage': 2.1}","{'amount': 124, 'percentage': 2.9}",6 חודשים
50-59,"{'amount': 450, 'percentage': 3.6}","{'amount': 629, 'percentage': 5}",שנה
50-59,"{'amount': 57, 'percentage': 2}","{'amount': 78, 'percentage': 2.7}",3 חודשים
50-59,"{'amount': 13, 'percentage': 2.1}","{'amount': 21, 'percentage': 3.4}",חודש אחרון
50-59,"{'amount': 1624, 'percentage': 5.1}","{'amount': 2300, 'percentage': 7.2}",מתחילת קורונה
60-69,"{'amount': 216, 'percentage': 5.1}","{'amount': 338, 'percentage': 8}",6 חודשים
60-69,"{'amount': 822, 'percentage': 6.6}","{'amount': 1122, 'percentage': 9}",שנה
60-69,"{'amount': 145, 'percentage': 5.1}","{'amount': 228, 'percentage': 8}",3 חודשים
60-69,"{'amount': 31, 'percentage': 5.1}","{'amount': 50, 'percentage': 8.2}",חודש אחרון
60-69,"{'amount': 2358, 'percentage': 7.4}","{'amount': 3491, 'percentage': 11}",מתחילת קורונה
70-79,"{'amount': 457, 'percentage': 10.8}","{'amount': 615, 'percentage': 14.6}",6 חודשים
70-79,"{'amount': 70, 'percentage': 11.5}","{'amount': 97, 'percentage': 15.9}",חודש אחרון
70-79,"{'amount': 1297, 'percentage': 10.4}","{'amount': 1630, 'percentage': 13.1}",שנה
70-79,"{'amount': 322, 'percentage': 11.2}","{'amount': 409, 'percentage': 14.3}",3 חודשים
70-79,"{'amount': 3093, 'percentage': 9.7}","{'amount': 4076, 'percentage': 12.8}",מתחילת קורונה
80-89,"{'amount': 698, 'percentage': 16.5}","{'amount': 704, 'percentage': 16.7}",6 חודשים
80-89,"{'amount': 102, 'percentage': 16.7}","{'amount': 115, 'percentage': 18.8}",חודש אחרון
80-89,"{'amount': 1764, 'percentage': 14.1}","{'amount': 1707, 'percentage': 13.7}",שנה
80-89,"{'amount': 478, 'percentage': 16.7}","{'amount': 494, 'percentage': 17.2}",3 חודשים
80-89,"{'amount': 3624, 'percentage': 11.4}","{'amount': 3529, 'percentage': 11.1}",מתחילת קורונה
90+,"{'amount': 456, 'percentage': 10.8}","{'amount': 310, 'percentage': 7.3}",6 חודשים
90+,"{'amount': 989, 'percentage': 7.9}","{'amount': 685, 'percentage': 5.5}",שנה
90+,"{'amount': 333, 'percentage': 11.6}","{'amount': 199, 'percentage': 6.9}",3 חודשים
90+,"{'amount': 55, 'percentage': 9}","{'amount': 34, 'percentage': 5.6}",חודש אחרון
90+,"{'amount': 1848, 'percentage': 5.8}","{'amount': 1231, 'percentage': 3.9}",מתחילת קורונה
