section,female,male,period
0-9,"{'amount': 19050, 'percentage': 4}","{'amount': 21919, 'percentage': 4.6}",3 חודשים
0-9,"{'amount': 1194, 'percentage': 3}","{'amount': 1119, 'percentage': 2.8}",חודש אחרון
0-9,"{'amount': 43132, 'percentage': 4.6}","{'amount': 51987, 'percentage': 5.6}",6 חודשים
0-9,"{'amount': 275144, 'percentage': 7.9}","{'amount': 339581, 'percentage': 9.7}",שנה
0-9,"{'amount': 362343, 'percentage': 7.9}","{'amount': 441304, 'percentage': 9.6}",מתחילת קורונה
10-19,"{'amount': 20087, 'percentage': 4.2}","{'amount': 19011, 'percentage': 4}",3 חודשים
10-19,"{'amount': 1288, 'percentage': 3.3}","{'amount': 990, 'percentage': 2.5}",חודש אחרון
10-19,"{'amount': 317755, 'percentage': 9.1}","{'amount': 316021, 'percentage': 9.1}",שנה
10-19,"{'amount': 47022, 'percentage': 5}","{'amount': 45235, 'percentage': 4.8}",6 חודשים
10-19,"{'amount': 428682, 'percentage': 9.3}","{'amount': 438931, 'percentage': 9.6}",מתחילת קורונה
20-29,"{'amount': 65165, 'percentage': 7}","{'amount': 45368, 'percentage': 4.9}",6 חודשים
20-29,"{'amount': 29690, 'percentage': 6.2}","{'amount': 21459, 'percentage': 4.5}",3 חודשים
20-29,"{'amount': 2427, 'percentage': 6.2}","{'amount': 1636, 'percentage': 4.2}",חודש אחרון
20-29,"{'amount': 380493, 'percentage': 8.3}","{'amount': 268357, 'percentage': 5.8}",מתחילת קורונה
20-29,"{'amount': 275341, 'percentage': 7.9}","{'amount': 180146, 'percentage': 5.2}",שנה
30-39,"{'amount': 77248, 'percentage': 8.3}","{'amount': 56306, 'percentage': 6}",6 חודשים
30-39,"{'amount': 387460, 'percentage': 8.4}","{'amount': 268354, 'percentage': 5.8}",מתחילת קורונה
30-39,"{'amount': 36703, 'percentage': 7.7}","{'amount': 26706, 'percentage': 5.6}",3 חודשים
30-39,"{'amount': 2823, 'percentage': 7.2}","{'amount': 1969, 'percentage': 5}",חודש אחרון
30-39,"{'amount': 303284, 'percentage': 8.7}","{'amount': 199066, 'percentage': 5.7}",שנה
40-49,"{'amount': 78013, 'percentage': 8.3}","{'amount': 53603, 'percentage': 5.7}",6 חודשים
40-49,"{'amount': 37969, 'percentage': 8}","{'amount': 25809, 'percentage': 5.4}",3 חודשים
40-49,"{'amount': 2987, 'percentage': 7.6}","{'amount': 1984, 'percentage': 5.1}",חודש אחרון
40-49,"{'amount': 276350, 'percentage': 7.9}","{'amount': 184562, 'percentage': 5.3}",שנה
40-49,"{'amount': 348350, 'percentage': 7.6}","{'amount': 242946, 'percentage': 5.3}",מתחילת קורונה
50-59,"{'amount': 70582, 'percentage': 7.5}","{'amount': 44940, 'percentage': 4.8}",6 חודשים
50-59,"{'amount': 36960, 'percentage': 7.8}","{'amount': 23450, 'percentage': 4.9}",3 חודשים
50-59,"{'amount': 3061, 'percentage': 7.8}","{'amount': 1906, 'percentage': 4.9}",חודש אחרון
50-59,"{'amount': 194857, 'percentage': 5.6}","{'amount': 128832, 'percentage': 3.7}",שנה
50-59,"{'amount': 244519, 'percentage': 5.3}","{'amount': 170411, 'percentage': 3.7}",מתחילת קורונה
60-69,"{'amount': 68228, 'percentage': 7.3}","{'amount': 46399, 'percentage': 5}",6 חודשים
60-69,"{'amount': 38891, 'percentage': 8.2}","{'amount': 26951, 'percentage': 5.7}",3 חודשים
60-69,"{'amount': 3603, 'percentage': 9.2}","{'amount': 2434, 'percentage': 6.2}",חודש אחרון
60-69,"{'amount': 146874, 'percentage': 4.2}","{'amount': 103293, 'percentage': 3}",שנה
60-69,"{'amount': 177594, 'percentage': 3.9}","{'amount': 131739, 'percentage': 2.9}",מתחילת קורונה
70-79,"{'amount': 52336, 'percentage': 5.6}","{'amount': 41471, 'percentage': 4.4}",6 חודשים
70-79,"{'amount': 106218, 'percentage': 2.3}","{'amount': 87215, 'percentage': 1.9}",מתחילת קורונה
70-79,"{'amount': 33046, 'percentage': 6.9}","{'amount': 26002, 'percentage': 5.5}",3 חודשים
70-79,"{'amount': 3416, 'percentage': 8.7}","{'amount': 2588, 'percentage': 6.6}",חודש אחרון
70-79,"{'amount': 90319, 'percentage': 2.6}","{'amount': 72674, 'percentage': 2.1}",שנה
80-89,"{'amount': 15077, 'percentage': 3.2}","{'amount': 10960, 'percentage': 2.3}",3 חודשים
80-89,"{'amount': 1838, 'percentage': 4.7}","{'amount': 1171, 'percentage': 3}",חודש אחרון
80-89,"{'amount': 22174, 'percentage': 2.4}","{'amount': 16535, 'percentage': 1.8}",6 חודשים
80-89,"{'amount': 38175, 'percentage': 1.1}","{'amount': 27754, 'percentage': 0.8}",שנה
80-89,"{'amount': 47299, 'percentage': 1}","{'amount': 34303, 'percentage': 0.7}",מתחילת קורונה
90+,"{'amount': 4291, 'percentage': 0.9}","{'amount': 2154, 'percentage': 0.5}",3 חודשים
90+,"{'amount': 571, 'percentage': 1.5}","{'amount': 268, 'percentage': 0.7}",חודש אחרון
90+,"{'amount': 10869, 'percentage': 0.3}","{'amount': 5723, 'percentage': 0.2}",שנה
90+,"{'amount': 6121, 'percentage': 0.7}","{'amount': 3208, 'percentage': 0.3}",6 חודשים
90+,"{'amount': 14231, 'percentage': 0.3}","{'amount': 7326, 'percentage': 0.2}",מתחילת קורונה
