Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc,vaccinated_third_dose,vaccinated_third_dose_cum,vaccinated_third_dose_population_perc
2020-12-19T00:00:00.000Z,45,64,0,0,1,0,0,0,0
2020-12-20T00:00:00.000Z,7382,7446,0.08,0,1,0,0,0,0
2020-12-21T00:00:00.000Z,24901,32347,0.35,0,1,0,0,0,0
2020-12-22T00:00:00.000Z,44631,76978,0.83,0,1,0,0,0,0
2020-12-23T00:00:00.000Z,62874,139852,1.5,0,1,0,0,0,0
2020-12-24T00:00:00.000Z,73378,213230,2.29,0,1,0,0,0,0
2020-12-25T00:00:00.000Z,38480,251710,2.71,0,1,0,0,0,0
2020-12-26T00:00:00.000Z,32599,284309,3.06,0,1,0,0,0,0
2020-12-27T00:00:00.000Z,104468,388777,4.18,0,1,0,0,0,0
2020-12-28T00:00:00.000Z,134923,523700,5.63,0,1,0,0,0,0
2020-12-29T00:00:00.000Z,156155,679855,7.31,0,1,0,0,0,0
2020-12-30T00:00:00.000Z,152965,832820,8.96,0,1,0,0,0,0
2020-12-31T00:00:00.000Z,158413,991233,10.66,0,1,0,0,0,0
2021-01-01T00:00:00.000Z,71331,1062564,11.43,0,1,0,0,0,0
2021-01-02T00:00:00.000Z,71673,1134237,12.2,0,1,0,0,0,0
2021-01-03T00:00:00.000Z,149583,1283820,13.81,0,1,0,0,0,0
2021-01-04T00:00:00.000Z,152035,1435855,15.44,1,2,0,0,0,0
2021-01-05T00:00:00.000Z,125036,1560891,16.79,0,2,0,0,0,0
2021-01-06T00:00:00.000Z,103212,1664103,17.89,1,3,0,0,0,0
2021-01-07T00:00:00.000Z,115946,1780049,19.14,5,8,0,0,0,0
2021-01-08T00:00:00.000Z,66386,1846435,19.86,3,11,0,0,0,0
2021-01-09T00:00:00.000Z,44492,1890927,20.33,23,34,0,0,0,0
2021-01-10T00:00:00.000Z,37581,1928508,20.74,5990,6024,0.06,0,0,0
2021-01-11T00:00:00.000Z,21086,1949594,20.96,19247,25271,0.27,0,0,0
2021-01-12T00:00:00.000Z,23972,1973566,21.22,35648,60919,0.66,0,0,0
2021-01-13T00:00:00.000Z,51975,2025541,21.78,56844,117763,1.27,0,0,0
2021-01-14T00:00:00.000Z,56373,2081914,22.39,68800,186563,2.01,0,0,0
2021-01-15T00:00:00.000Z,30682,2112596,22.72,35905,222468,2.39,0,0,0
2021-01-16T00:00:00.000Z,29408,2142004,23.03,25996,248464,2.67,0,0,0
