city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
ירושלים,130460,472,158,23346,5
רהט,4967,156,53,1258,23
תל אביב - יפו,26324,129,53,17412,3
באר שבע,15108,116,51,6489,6
נתניה,16968,95,38,6864,4
חיפה,16641,87,44,9253,3
אשדוד,25553,85,54,5931,4
פתח תקווה,21624,78,46,7412,3
טייבה,4557,60,33,1087,13
לוד,8627,56,17,7147,7
נצרת,9027,54,17,1470,7
לקיה,787,54,36,347,34
חולון,14640,49,21,5076,3
בת ים,9664,46,15,4140,4
אום אל-פחם,6144,45,26,903,8
אשקלון,11828,42,17,3948,3
נתיבות,7020,40,15,897,10
אבו גוש,1281,40,  6-10  ,584,49
ראשון לציון,14856,39, 11-14 ,6653,2
רחובות,11310,37,19,6652,3
ערערה-בנגב,1001,34,19,225,18
בית שמש,20226,32,19,2217,2
כפר קאסם,3372,29,18,665,12
בני ברק,48211,28, 11-14 ,2573,1
צפת,4815,28,15,811,8
כסיפה,907,28,15,185,15
תל שבע,571,25, 11-14 ,303,12
מעלה עירון,1887,25, 11-14 ,238,16
רמלה,9517,24,  6-10  ,2042,3
באקה אל-גרביה,2765,23,15,588,8
רעננה,3844,22, 11-14 ,2893,3
טמרה,3873,22, 11-14 ,725,6
אעצם (שבט),80,21,  1-5  ,75,19
רמת גן,7893,21, 11-14 ,14836,1
חדרה,6823,21,  6-10  ,2846,2
אבו סנאן,1339,21,  1-5  ,1088,16
קרית גת,7309,21,  6-10  ,1386,4
הרצליה,4236,21, 11-14 ,3733,2
קלנסווה,2495,20,  6-10  ,537,9
מגאר,2103,20, 11-14 ,764,9
יבנה,4335,19, 11-14 ,1182,4
אבו קורינאת (שבט),52,19, 11-14 ,53,29
טבריה,4516,18,  1-5  ,985,4
שגב-שלום,331,17, 11-14 ,139,15
טירה,2727,16,  6-10  ,668,6
ערערה,2021,16,  1-5  ,426,8
אילת,2512,16,  1-5  ,7794,3
משהד,798,16,  6-10  ,110,18
ערד,2475,16,  6-10  ,1072,6
נס ציונה,2468,15, 11-14 ,1477,3
עין מאהל,1652,15,  6-10  ,196,11
מסעודין אל-עזאזמה,109,15,  6-10  ,77,8
עראבה,2311,15,  6-10  ,527,6
אור עקיבא,1641,15,  6-10  ,475,8
עתלית,354, קטן מ-15 ,  0  ,178,1
קרית אתא,4681, קטן מ-15 ,  1-5  ,1508,2
מעלה אדומים,3811, קטן מ-15 ,  6-10  ,2642,4
קרני שומרון,728, קטן מ-15 ,  1-5  ,342,1
כסרא-סמיע,970, קטן מ-15 ,  1-5  ,74,2
נהריה,3310, קטן מ-15 ,  6-10  ,1568,2
