name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,102.7848129272461,6
סנט וינסנט,,,0
שמיר,,63.86083221435547,0
וולפסון,,,0
זיו צפת,,,0
הלל יפה,,82.5242691040039,2
נהריה,,79.31507110595703,1
ברזילי,,81.1258316040039,3
פוריה,,69.8591537475586,0
סוראסקי,,104.9530334472656,0
בני ציון,,82.90992736816406,0
רבין ק. בילינסון,,86.4670639038086,4
סורוקה,,74.89139556884766,9
מאיר,,85.47557830810547,1
קפלן,,84.29602813720703,4
"רמב""ם",,94.56967163085938,0
הכרמל,,,0
הדסה עין כרם,,108.9947052001953,12
הסקוטי,,28.5714282989502,2
המשפחה הקדושה,,,0
סנט ג'וזף,,,0
שערי צדק,,95.20884704589844,1
אל מקאסד,,,0
לניאדו,,76.3231201171875,1
אוגוסטה ויקטוריה,,,1
מעייני הישועה,,96.83544158935547,0
אסותא אשדוד,,,0
שניידר,,,0
השרון ק. גולדה,,63.07053756713867,1
יוספטל,,,0
המרכזי בעמק,,75.17241668701172,3
