city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
ירושלים,147606,5688,3695,67476,60
בני ברק,58802,3327,2127,15059,163
תל אביב - יפו,44260,3145,1994,61890,69
נתניה,30709,2633,1675,27552,122
פתח תקווה,33512,2477,1583,35068,100
אשדוד,38836,2348,1405,25721,104
חיפה,25770,1907,1270,30592,70
באר שבע,24151,1887,1257,26156,95
ראשון לציון,25466,1813,1142,31736,74
חולון,24150,1706,1144,24663,91
בית שמש,25393,1662,1087,11689,124
רחובות,18533,1528,993,20605,108
אשקלון,18924,1479,965,16329,103
בת ים,15839,1232,798,14185,96
מודיעין עילית,28336,1200,732,4879,151
רמלה,13754,1012,693,9152,132
חדרה,12291,978,620,11458,101
רמת גן,13315,968,617,20421,65
לוד,12270,872,577,8352,109
אום אל-פחם,7679,841,703,6732,148
אלעד,14510,788,550,3961,164
נתיבות,9937,783,463,4592,194
קרית אתא,7952,717,468,8096,124
ראש העין,8712,702,440,9979,108
אילת,5403,687,433,8015,121
אופקים,6856,667,443,3972,199
קרית גת,11083,633,369,5267,107
באקה אל-גרביה,3982,626,445,4150,208
עכו,6313,623,429,5368,121
עפולה,6747,614,411,7494,110
הרצליה,7767,606,399,12789,64
רעננה,6840,570,360,12206,74
כפר סבא,7591,565,354,13389,58
טבריה,6745,562,346,4974,123
אור יהודה,6747,543,350,4523,157
נצרת,10862,539,378,6047,68
צפת,6328,498,337,4817,137
מודיעין-מכבים-רעות,7898,493,325,12955,56
שדרות,4719,475,356,3848,168
טייבה,5722,470,348,4424,105
טירה,3729,458,334,3431,170
קרית אונו,3470,456,371,7155,121
יבנה,7136,454,297,7542,94
ביתר עילית,13919,450,318,3628,71
טמרה,4946,443,288,3956,127
כרמיאל,3867,438,282,5981,94
פרדס חנה-כרכור,4937,424,258,5782,101
נהריה,5661,415,253,6507,68
יהוד,3352,388,246,5082,134
חריש,2854,387,287,3601,188
רהט,5972,380,292,2522,55
טירת כרמל,2597,361,257,3825,149
מעלה אדומים,5354,351,200,4827,94
דימונה,3886,350,214,4508,97
הוד השרון,4906,347,209,9258,57
רכסים,4714,335,189,828,259
מגדל העמק,3759,326,218,3788,125
נס ציונה,4301,320,221,6750,70
קרית ביאליק,4003,315,230,4391,78
קרית מוצקין,4368,307,216,5856,67
רמת השרון,3675,299,207,7437,66
בית שאן,3144,288,197,2056,146
ערד,5108,285,163,2785,104
קרית ים,4187,275,179,3841,71
באר יעקב,3834,267,204,4597,99
סח'נין,5284,255,180,2863,77
גדרה,3117,254,166,3640,100
קרית מלאכי,5962,253,159,2102,101
ערערה,2543,253,176,1850,125
גבעתיים,3690,248,158,7136,45
אור עקיבא,2599,248,146,2579,124
גבעת שמואל,2842,246,166,4317,96
מגאר,2872,243,161,2017,105
כפר קאסם,4032,242,159,2423,99
נוף הגליל,4098,236,133,4006,53
עראבה,3031,235,168,2650,88
קרית שמונה,2074,233,162,2311,106
כפר יונה,2883,227,150,4221,94
קלנסווה,2977,224,162,2059,96
שפרעם,4943,222,152,2254,53
גבעת זאב,4614,220,143,1859,111
מעלה עירון,2353,213,168,2016,138
מעלות-תרשיחא,2429,213,144,2645,93
גן יבנה,2713,207,118,2959,92
ג'דיידה-מכר,2784,206,150,1874,99
טורעאן,1661,195,147,1804,132
חצור הגלילית,2033,194,125,1109,192
קדימה-צורן,2080,187,114,3414,89
יקנעם עילית,1931,182,117,3177,78
"כפר חב""ד",2371,172,93,943,246
זכרון יעקב,2097,171,122,2708,76
מבשרת ציון,2644,162,102,2962,69
ירכא,2387,161,134,1780,102
גני תקווה,2162,160,99,3747,76
כוכב יעקב,2248,158,118,1110,171
כפר יאסיף,1301,153,108,1500,142
זמר,844,153,131,1187,212
בסמת טבעון,808,153,107,780,191
אריאל,1623,143,84,2823,78
טלמון,816,142,110,1550,280
גבע בנימין,1046,140,98,874,255
תל שבע,878,139,99,775,66
דייר אל-אסד,1585,137,106,1061,107
כאבול,1565,137,106,1121,110
כפר קרע,2127,131,99,1383,67
דאלית אל-כרמל,2755,128,104,1013,73
ג'ת,1643,127,88,1264,103
"בסמ""ה",1186,125,97,1028,114
שוהם,1803,123,76,3558,62
נשר,1706,120,68,2054,55
אזור,1766,117,79,1614,96
כפר כנא,2775,116,95,1302,50
קרית יערים,1915,115,70,480,180
קרני שומרון,1189,113,66,1525,117
אבו סנאן,1677,112,84,1321,83
אבן יהודה,1198,112,67,2650,83
קרית טבעון,1084,109,76,2366,68
קרית עקרון,1509,109,67,1260,102
מזכרת בתיה,1410,107,74,2117,70
"בני עי""ש",811,106,71,1316,158
ריינה,2052,105,72,924,62
בועיינה-נוג'ידאת,1194,102,80,918,99
אעבלין,1612,101,61,880,75
אכסאל,1761,100,84,752,66
נחף,1483,97,66,782,71
משהד,973,97,82,602,109
